word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
they|.|PRP|0.33|0.2403|1.6526|9.2459|0.4636|8.2653|2.7332|20.5085|0.8944|1.6474
know||VBP|0.0|1.4826|3.3808|4.7591|0.9762|9.0801|9.9806|9.9806|2.4893|-0.6386
perfectly||RB|0.0|2.5839|4.5301|4.5301|1.3344|-1.0522|24.3814|26.8639|6.4693|-0.0802
well||RB|0.0|1.0889|4.8636|6.3982|1.5622|6.9714|12.0574|26.2478|3.9607|-0.7562
but|,|CC|0.0|-3.0434|4.9777|9.6346|1.5086|1.1643|18.3082|20.1196|5.3927|-0.2304
they||PRP|0.0|-2.014|1.6658|5.654|0.4306|1.1433|16.2528|18.792|6.1658|0.3062
have||VBP|0.0|-1.5894|2.5758|2.5758|0.7735|4.2993|14.0243|21.6184|4.6697|-0.8563
no||DT|0.0|-1.4379|1.2717|2.5758|0.3528|6.219|3.5621|14.0243|0.8802|-0.1199
other||JJ|0.0|-2.0274|1.4014|1.666|0.2657|3.4295|15.9644|15.9644|4.6935|0.9646
choice||NN|0.0|-0.898|7.0765|7.0765|2.0254|-2.4549|20.1121|23.1316|6.38|-1.2187
fossil|.|JJ|0.0|-0.3932|4.2866|7.0765|1.3212|-0.4994|34.6306|34.6306|10.0807|-0.4594
fuels||NNS|0.0|0.4969|2.7778|4.2866|0.7211|0.4369|16.6989|34.6306|5.4689|-1.0839
are||VBP|0.0|-1.931|2.2548|4.1641|0.8506|4.721|3.1487|16.6989|1.0608|2.1169
not||RB|0.0|-2.6926|0.7179|2.4698|0.2053|5.7062|10.8094|10.8094|3.4978|-0.6998
available||JJ|0.0|-1.5457|9.1635|9.1635|2.4663|1.1392|12.776|16.6798|3.6346|0.3062
and|,|CC|0.58|-4.1948|3.1135|9.1635|0.8028|0.5463|32.8988|32.8988|9.1587|-1.6183
solar||JJ|0.0|-2.0797|4.6918|5.9842|1.2843|2.0064|16.5943|32.8988|5.0527|-0.4594
energy||NN|0.0|0.1002|3.1355|5.5139|0.9148|4.6303|15.3722|16.5943|4.5092|0.1964
doesn't||NN|0.0|1.4536|10.5034|10.5034|3.6589|-0.8862|25.8114|26.6062|7.4918|-1.2415
cook||VBD|0.0|3.0974|4.5132|10.5034|1.0575|-6.0584|24.9109|26.699|7.0054|-0.9815
the||DT|0.0|-0.9331|3.4933|7.351|1.0949|-2.3305|18.4681|24.9109|6.7582|0.9646
way||NN|0.0|-1.1673|1.5103|3.6221|0.4632|3.8775|8.2446|22.6857|2.7188|0.1452
that||IN|0.0|-1.7416|2.3988|2.6378|0.5057|-2.2403|18.8671|19.4286|5.903|-0.2304
they||PRP|0.0|-3.2107|1.8047|3.278|0.5395|0.4566|21.3439|21.3439|6.4784|-0.9815
like||VBP|0.51|-4.0153|2.0313|3.3788|0.4012|-1.0044|19.8237|21.4248|7.0619|-0.4182
their||PRP$|0.0|-2.8418|2.8128|3.9133|0.8184|-1.0812|21.4412|23.1571|7.2264|0.0043
food||NN|0.0|-1.629|4.6858|4.6858|1.1134|-4.6627|16.8309|21.4412|6.4033|-0.8082
prepared||VBD|0.0|-0.3085|8.3879|8.8128|1.9041|-1.9505|29.3102|29.3102|8.8588|-0.6998
and|.|CC|0.0|-3.6724|1.6344|8.3879|0.5735|-0.3715|15.8593|29.3102|4.9185|0.1452
so||RB|0.0|-1.0785|3.9263|5.6917|0.9296|0.6254|24.7993|24.7993|8.7046|-0.9427
this||DT|0.45|2.8472|3.5929|6.1649|1.0042|0.519|15.6226|24.7993|6.2684|0.0043
is||VBZ|0.0|0.9154|5.6535|5.6535|1.4558|-8.4174|32.4099|32.6882|11.0298|-1.4582
what||WP|0.0|-1.328|3.2772|7.1782|1.0857|-4.0173|33.1841|33.4695|11.12|-0.5718
they||PRP|0.0|-0.7444|2.0153|3.2772|0.4798|2.5646|14.7523|33.1841|5.215|0.4919
do||VBP|0.0|-0.2105|5.5853|5.5853|2.0489|3.0954|11.9846|14.9752|3.6861|-0.4182
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
