word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|0.33|2.4801|1.6591|11.1022|0.3976|8.7116|1.9729|24.5413|0.6529|0.7085
the||DT|0.0|3.1978|3.9561|3.9561|1.117|8.2731|7.0901|7.0901|2.003|1.6474
beauty||NN|0.0|4.8084|12.0419|12.0419|3.3933|4.4104|19.9182|19.9182|5.8409|-0.5361
of||IN|0.0|4.1772|6.2873|12.0419|2.3049|1.3779|8.6995|19.9182|2.6845|0.1452
this||DT|0.0|4.7386|5.5108|6.4651|1.6825|-1.7113|18.6142|18.6142|7.0494|-0.6998
is||VBZ|0.0|1.4155|4.6955|7.9176|1.4138|0.7357|15.2292|18.6142|4.1788|-0.1199
that||IN|0.0|-0.6069|1.1623|5.2365|0.4074|-1.6553|31.0878|31.0878|9.9272|-0.6998
you||PRP|0.0|0.1364|2.0453|2.0453|0.7136|6.0426|9.3933|31.0878|3.4478|0.7085
don't||VBP|0.0|1.435|4.3838|4.3838|1.2061|2.1482|20.0496|20.0496|6.6332|-0.5718
need||VB|0.0|1.3925|2.5918|4.3838|0.905|3.0675|16.9006|20.0496|5.1915|-0.4182
to||TO|0.0|1.3494|3.8138|3.8925|1.2179|-0.1148|15.0245|16.9711|5.1497|1.2719
form||VB|0.0|0.1484|2.3066|3.8138|0.5263|-0.3554|26.1796|26.1796|10.4161|-0.7562
briquettes||NNS|0.0|-1.0108|5.4558|5.4558|1.5278|-1.3925|23.9942|28.2107|7.6526|-0.1199
it||PRP|0.0|-3.6819|2.0492|6.7621|0.5492|-3.8163|21.0243|26.5184|7.886|0.1452
comes||VBZ|0.0|-0.1343|4.5642|6.0182|1.2072|-0.115|27.5153|27.5153|8.4169|-1.2415
ready||JJ|0.0|-2.873|2.4503|5.5096|0.6694|1.1055|18.6478|27.5153|5.0838|0.3956
made||VBD|0.0|-5.1224|4.0356|5.3668|1.5852|-0.1887|24.417|24.417|6.4948|-1.2838
this|.|DT|0.5|5.6695|13.1349|16.7279|4.3029|-0.1239|21.1335|27.3263|7.4251|-0.4986
is||VBZ|0.0|4.1516|9.1574|13.1349|3.5315|1.9083|11.5127|21.1335|3.5691|0.1452
my||PRP$|0.0|0.0752|3.0072|9.1574|0.8012|6.3736|18.0195|18.0195|5.5871|-1.3571
one||CD|0.0|0.0|0.0|3.0072|0.0|0.0|0.0|18.0195|0.0|0.0
hundred||CD|0.0|-0.2452|5.0884|5.0884|1.3952|2.3023|13.7863|13.7863|4.306|0.0
dollars||NNS|0.0|-3.7601|3.357|6.7282|0.9|6.1091|23.3539|23.3539|5.7339|0.2229
laptop||JJ|0.0|-2.7544|6.2317|7.1266|1.5407|-0.4003|25.688|25.688|8.2952|-0.7827
right|,|NN|0.0|-4.9047|2.2154|7.3352|0.667|1.5184|17.1962|25.688|5.3905|-0.4986
here||RB|0.0|-4.0627|5.2008|5.2008|1.7708|-2.5732|20.6886|22.142|6.7237|-0.9011
and|.|CC|0.45|-1.3803|4.6562|7.2518|1.394|4.5633|30.898|30.898|7.9285|-1.1693
actually||RB|0.81|4.2379|5.7948|10.0443|2.2563|1.1221|30.8979|31.9518|7.1682|0.7085
like|,|IN|0.0|2.1763|2.647|5.7948|0.5473|2.9608|20.6645|31.9883|6.8981|-0.4182
nick||JJ|0.0|3.9981|4.0764|5.2433|1.2045|5.0688|20.3685|20.6645|7.4322|-0.6998
i|,|NN|0.0|1.3505|5.7182|7.3478|2.0785|7.5699|16.0063|20.3685|4.3672|2.1169
brought||VBD|0.0|-1.1777|5.3281|8.9291|1.2865|-0.1029|23.4061|23.4061|8.1815|-1.1141
samples||NNS|0.0|-1.0619|9.6678|9.6678|3.0045|-4.577|25.1964|29.0047|8.6894|-1.6253
so|.|IN|0.0|0.0|0.0|9.6678|0.0|0.0|0.0|25.1964|0.0|3.5253
we||PRP|2.27|5.065|2.2629|6.1819|0.7538|6.2099|16.2813|16.2813|4.0347|0.7085
can||MD|0.0|5.9082|2.5995|3.0146|0.6912|1.2858|15.8606|20.5507|6.6063|0.1452
pass||VB|0.0|4.7362|3.4657|4.6612|0.9004|2.9719|24.1729|24.1729|7.6956|-1.1425
these||DT|0.0|5.1247|4.3089|4.915|1.4938|0.9078|20.8739|24.5661|7.4146|-0.4182
around||IN|0.0|-0.2146|8.0032|10.9276|2.401|5.6401|20.9826|23.8606|5.2867|-0.8791
they're|.|NN|2.3|0.8601|1.5037|8.0032|0.4943|6.2464|18.7888|21.3314|6.0828|-0.4986
fully||RB|0.0|3.9685|6.1061|6.2476|2.2257|1.8848|21.9548|22.2613|8.5846|0.0725
functional||JJ|0.0|3.9316|3.6366|6.1166|0.8948|1.8902|24.633|24.633|7.5767|-0.7562
field|,|NN|0.35|4.5686|4.6377|5.2045|1.3661|3.8541|20.3129|24.633|6.8052|-0.4986
tested||VBD|0.0|2.1006|6.5125|7.1099|1.5792|0.2659|23.783|23.783|7.2673|-0.8563
ready|,|JJ|0.51|1.6264|3.041|6.5125|0.9242|5.475|19.7924|23.783|4.8401|0.9646
to||TO|0.0|0.33|2.9679|4.049|0.8248|1.2963|9.3094|19.7924|3.2733|1.2719
roll||VB|0.0|-0.5124|3.3849|4.5853|0.8371|7.6094|12.6107|16.2801|3.6683|-0.9427
out||RP|0.0|-3.9124|2.1283|5.7024|0.6858|4.3341|20.6088|20.9784|7.1405|-0.8082
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
