word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
how|?|WRB|0.4|3.0896|4.556|11.6793|1.3023|2.4646|36.2428|36.2428|10.1502|-0.8563
is||VBZ|0.0|5.1698|3.2077|5.9495|1.179|1.7639|17.193|36.2428|6.562|-0.2304
it||PRP|0.0|0.9217|4.0123|6.9668|1.5378|-4.7014|19.6928|22.0053|7.5202|-0.6386
that||IN|0.0|0.0|0.0|4.0123|0.0|0.0|0.0|19.6928|0.0|0.0
this||DT|0.0|-0.8867|9.7624|9.7624|2.5909|-0.6791|17.2174|17.2174|5.48|0.0
can||MD|0.0|0.8779|2.4234|9.7624|0.6891|-1.2463|22.2505|22.395|8.2237|-0.4182
lead||VB|0.0|0.6924|2.442|2.808|0.7749|3.3894|13.7882|22.2505|4.6723|-0.4986
to||TO|0.0|0.4421|1.4621|2.442|0.3702|0.9014|15.2361|15.2361|5.5593|0.7085
over||IN|0.0|-1.6754|3.0518|4.5796|0.6861|0.0823|19.4696|19.4696|5.7072|0.1452
two||CD|0.0|0.3827|4.6068|5.7226|1.4825|-1.4698|21.3697|21.5696|7.4701|-0.5718
million||CD|0.0|0.2781|2.3537|4.6068|0.7146|6.0606|7.4481|22.8653|1.9492|-0.2811
deaths||NNS|0.0|-1.8098|2.7014|4.7562|0.5707|-1.2601|18.9814|20.8907|6.9914|-1.0839
every||DT|0.0|-3.9532|3.5966|4.6814|0.8696|-2.5122|15.7498|18.9814|4.6017|0.9646
year||NN|0.0|-5.7831|2.9242|5.4148|0.7183|-1.9727|7.9327|15.7498|2.8393|-0.8563
i|?|NN|0.43|11.1281|1.0442|18.9554|0.4476|6.8718|3.6962|14.6004|1.5568|3.5253
know||VBP|0.0|11.191|2.8412|2.8412|0.9522|7.2016|11.3996|11.3996|2.9833|-0.9815
bill||NN|0.0|7.0803|8.0154|10.4237|2.9061|1.7271|22.5607|22.5607|6.8892|-0.8563
joy||NN|0.0|2.0153|3.9893|11.0311|1.196|3.891|16.3142|22.5607|4.908|-0.6386
was||VBD|0.0|0.2233|2.2037|3.9893|0.4731|-0.0495|13.9658|17.9116|5.2908|0.1452
talking||VBG|0.0|1.5404|4.0778|4.0778|0.9604|0.7867|21.955|21.955|6.6098|-0.1199
to||TO|0.0|-1.4239|3.0941|6.399|1.115|2.1592|10.8348|21.955|3.4899|2.1169
you||PRP|0.0|-0.5891|1.2492|3.0941|0.4565|5.5461|3.4332|10.8348|1.2125|1.2719
about||IN|0.0|-2.4587|6.9081|6.9081|2.1202|3.5676|16.656|16.656|5.2061|0.831
the||DT|0.0|-3.7195|3.7928|6.9081|1.5281|1.6574|8.2962|16.656|3.1589|2.1169
wonders||NNS|0.0|-1.5408|4.3333|6.48|1.0892|3.0642|22.2759|22.2759|5.6973|-0.4594
of||IN|0.0|-5.1258|8.6102|10.8106|1.8604|1.2126|22.4746|24.1712|6.3757|-1.2415
carbon||NN|0.48|-11.4333|5.799|12.8106|1.6249|4.3475|15.207|23.838|4.307|-0.3292
nanotubes||NNS|0.0|-14.1673|0.8527|5.799|0.1955|6.5693|5.1815|15.207|2.082|-0.8082
so|,|RB|0.0|-2.7508|3.5064|14.1264|1.2104|-2.109|25.3174|25.3174|9.9914|-0.2304
i'm||RB|0.0|-0.3139|4.1918|5.523|1.3609|8.878|5.6302|27.5931|1.7009|0.4919
going||VBG|0.0|1.9407|3.3567|5.7217|1.0774|8.1885|6.0288|8.0091|1.6762|-0.1199
to||TO|0.0|1.7662|1.9686|3.3567|0.5671|4.8283|15.5923|15.7031|5.0269|1.6474
talk||VB|0.0|0.9941|3.1936|3.1936|0.8566|1.4969|17.9857|17.9857|6.1678|-0.6998
to||TO|0.0|0.5366|1.0372|3.1936|0.2514|-4.1091|8.7881|18.399|2.3416|1.2719
you||PRP|0.0|0.3957|1.6322|1.7385|0.6248|4.1128|5.7725|12.6699|2.0194|3.5253
about||IN|0.0|-3.274|3.9603|5.9344|0.873|1.5298|18.8275|18.8275|7.2756|1.1109
the||DT|0.0|-3.0573|1.5015|3.9603|0.484|1.1088|15.6846|21.2816|4.1937|1.2719
wonders||NNS|0.0|-2.2247|2.8457|3.0066|0.716|3.0118|16.1416|19.95|4.3909|-0.0597
of||IN|0.0|-3.7528|2.0605|4.125|0.6102|-1.1803|17.8626|21.0753|6.4855|0.4919
carbon||NN|0.38|-2.3508|9.1516|9.1516|2.5081|3.0369|14.941|23.326|4.3812|0.1452
macro||NN|0.0|-2.4481|8.6661|10.145|2.5512|2.9355|18.254|18.4054|5.6468|-0.6998
tubes||NNS|0.0|5.6712|10.1223|16.1399|2.8576|-3.899|33.3011|33.3011|8.8135|-1.7736
which|,|WDT|0.0|8.8526|3.2624|10.9731|0.9435|-3.3024|15.2263|33.3011|4.8304|0.3062
is||VBZ|0.0|4.8987|6.9199|8.4879|2.4884|-7.4653|15.7914|17.6486|4.322|-0.4182
charcoal||NN|0.0|-1.5417|9.1375|15.6733|2.2835|1.2367|22.8359|27.089|7.1042|-0.0597
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
