word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
but|.|CC|1.14|-1.3025|5.8354|12.3019|1.0994|0.7597|26.9673|39.5757|10.3195|-0.6058
we||PRP|0.0|-0.0838|5.1243|7.9115|1.5313|2.6305|29.3988|30.464|9.5016|-0.3688
are||VBP|0.0|-0.8995|1.6571|5.1243|0.4726|5.7359|24.115|29.5609|8.7743|-0.294
not||RB|0.0|2.5159|6.0322|6.0599|2.3165|11.0127|10.1563|24.9423|3.2526|-0.9021
dealing||VBG|0.0|-4.1887|13.5988|14.8199|3.9921|6.8315|16.2021|17.8155|4.7488|-0.6058
with||IN|0.0|-7.866|3.7025|13.5988|1.1273|5.3442|15.5295|16.4092|4.258|-0.2108
the||DT|0.0|-4.1898|3.7179|6.7063|1.1832|4.083|16.1077|17.8911|6.852|2.9494
implications||NNS|0.0|-16.2498|17.4607|18.3273|5.967|-1.4857|40.4274|40.4274|10.9356|-0.8349
of||IN|0.0|-4.1961|3.8177|19.2979|1.529|3.1648|20.4977|40.6106|8.1946|-0.1179
the||DT|0.0|-3.9014|3.468|4.5231|1.2585|7.0185|18.1347|20.4977|6.0782|1.0532
one||CD|0.0|-2.2249|5.2201|5.2201|1.8486|10.0585|10.5388|18.1347|3.2417|-0.8429
world||NN|0.0|-3.1931|2.5551|5.2201|0.6038|5.3156|22.3084|23.5712|7.871|-0.9021
that||IN|0.0|-6.0136|5.5662|6.4727|1.6539|-2.3306|27.7102|27.7102|10.219|-0.2108
we||PRP|0.0|-7.168|3.893|6.5499|1.4985|4.414|26.4564|27.7102|9.445|0.2406
are||VBP|0.0|-8.1899|3.8339|4.8158|1.0239|-11.0851|37.1525|38.4503|12.5064|-0.9544
living||VBG|0.0|-5.9703|2.7256|5.9211|0.809|-0.4251|28.2539|40.1978|7.8507|-0.6058
in||IN|0.0|0.0|0.0|7.1499|0.0|0.0|0.0|28.2539|0.0|0.0
and|.|CC|0.0|-0.8411|6.2201|6.2201|2.0344|10.6671|11.1712|13.7071|3.6947|0.0
that||DT|0.0|3.0216|9.4804|10.0178|2.2486|4.3235|24.0033|24.0033|8.9703|-0.8102
is||VBZ|0.0|3.4861|4.4212|9.9106|1.1367|6.4599|21.3722|24.0033|7.5599|-0.697
that||IN|0.0|0.349|5.7267|7.5614|2.0645|0.1709|25.1241|25.1241|10.2116|-0.4981
if||IN|0.0|-1.2265|3.5721|6.593|1.0193|-6.542|31.748|34.0765|9.6925|-0.3688
we||PRP|0.0|-1.2736|2.6265|3.5721|0.7766|3.1049|35.2555|35.5135|12.3494|0.2406
want||VBP|0.0|1.972|9.1632|9.1632|3.1615|10.8814|14.8489|38.395|3.406|-0.6533
to||TO|0.0|2.5007|2.5393|9.1632|0.9036|2.5312|12.3502|16.6753|4.8648|2.2722
have||VB|0.0|-0.9865|7.0658|8.5322|2.5126|8.465|12.9047|15.9627|4.66|-0.3688
one||CD|0.0|-5.1205|1.5074|7.8784|0.3935|9.5268|10.7601|12.9047|3.2479|-0.6058
world||NN|0.0|-6.7551|3.1647|3.8389|0.8506|-3.6107|40.0444|41.2042|13.6059|-1.3465
this|,|DT|0.0|-1.4124|6.2964|9.5527|1.6752|-0.6948|28.1977|42.6248|8.642|-0.7752
one||CD|0.0|3.7762|7.6936|11.964|2.633|9.5292|27.7782|28.2297|7.7761|-0.9021
world||NN|0.0|2.5364|5.2825|7.6936|0.9074|7.7421|21.7503|27.7782|7.8097|-0.9544
cannot||NN|0.0|-0.0752|6.1833|8.5734|2.181|5.8972|22.5317|23.3665|8.2198|-0.4366
be||VB|0.0|-1.016|7.7019|8.8099|2.3601|3.8324|22.3568|22.9005|8.2323|0.1052
based||VBN|0.0|-6.681|4.7816|10.84|1.3391|-3.6751|37.6898|37.6898|11.7899|-1.2919
on||IN|0.0|9.3279|3.7966|20.0565|0.9687|9.108|37.4505|38.0954|7.4364|-0.697
huge||JJ|0.0|4.39|18.4572|19.0506|6.0106|0.3374|29.4609|37.4505|9.8378|-1.1137
pockets||NNS|0.0|-9.9986|10.9673|26.0702|2.9504|-1.0911|26.8804|29.5176|9.506|-0.2535
of||IN|0.0|-5.6224|5.7987|12.5028|1.9336|1.9795|22.5415|26.8804|7.558|0.1052
exclusion||NN|0.0|-14.4137|17.1331|17.4981|4.8065|-1.7805|32.4632|33.1629|9.4071|-0.3448
and|,|CC|0.76|1.3787|4.7638|23.6283|1.6285|6.1404|30.047|36.3221|9.7955|-0.4366
then||RB|0.0|2.9304|3.5492|5.8227|1.0439|11.0302|9.9712|30.047|3.6279|0.2406
inclusion||NN|0.0|1.9972|12.0213|12.0213|3.0396|4.9921|23.1544|23.9873|6.4557|-0.0844
for||IN|0.0|1.7826|2.548|12.0213|0.7748|0.4404|18.9988|23.1544|7.1089|-0.0133
some||DT|0.0|0.0|0.0|2.9444|0.0|-7.1212|26.6246|28.4151|6.8808|-0.7375
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
