word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
soon|.|RB|1.17|4.3602|2.6523|23.8116|0.9551|8.9093|3.4192|22.6983|1.0937|-0.1929
after||IN|0.0|3.1255|4.5583|5.1678|1.3468|1.6243|21.8146|21.891|8.3136|-0.5001
tipper||NN|0.0|1.4831|6.0903|7.1323|1.8531|-1.209|20.6691|21.8146|7.3735|0.7847
and||CC|0.0|0.3602|1.7926|6.0903|0.6432|8.8455|1.4411|20.6691|0.4648|0.5752
i||NN|0.0|-1.2384|0.7493|2.5965|0.2216|9.1719|0.6303|1.4411|0.2057|1.3433
left||VBD|0.0|-1.3641|1.8474|1.8474|0.4886|2.3195|21.908|21.908|8.6936|-0.865
the||DT|0.0|-1.9854|2.9748|3.2732|0.8908|2.8195|19.0519|21.908|6.0189|-0.6656
white||JJ|0.99|-10.7386|4.6174|12.0262|1.3281|3.7304|27.5206|27.5961|8.5542|-0.5769
house||NN|0.0|-9.6764|2.2516|4.6174|0.6248|-2.8337|22.6515|27.6198|8.136|-1.2831
we||PRP|2.0|5.078|4.1224|17.0858|1.2548|8.3798|4.3035|23.2756|1.0022|-0.4722
were||VBD|0.0|4.2983|2.9483|4.1224|0.8264|8.6531|4.393|5.1044|1.3627|-0.3465
driving||VBG|0.0|3.6155|5.6274|5.9061|1.5204|6.4511|18.0255|18.0255|4.701|-0.9037
from||IN|0.0|0.1496|1.295|6.3655|0.3972|4.6277|16.6729|18.0255|5.9551|-0.623
our||PRP$|0.0|-1.8581|1.9616|3.3633|0.4486|8.4633|6.7888|16.7665|1.6598|-0.1025
home||NN|0.0|0.8983|4.8006|4.8805|1.248|6.4248|8.3033|9.3201|2.4389|-1.153
in||IN|0.0|-1.7506|3.3647|5.1637|1.2921|4.9967|19.0002|19.0002|5.7762|-0.4124
nashville||NN|0.0|-2.5947|3.5716|4.8788|1.046|3.5558|22.564|22.564|6.2138|-0.7296
to||TO|0.0|-3.6892|4.6766|4.7219|1.06|-0.5837|23.198|25.2945|7.7382|-1.2902
a||DT|0.0|-3.6201|3.6084|4.6766|1.2155|1.2568|20.9862|23.198|7.8636|0.246
little||JJ|0.0|-3.6085|4.6999|5.1647|1.4266|4.6901|12.1134|20.9862|3.0602|1.1816
farm||NN|0.0|-3.4915|5.4126|5.4126|1.1914|1.3571|25.6281|25.6281|9.6653|-1.086
we||PRP|0.0|-4.7981|0.7298|5.4126|0.2497|6.1787|3.7429|25.6281|1.0649|0.1144
have||VBP|0.0|-4.4798|2.0872|2.0872|0.6216|6.1517|6.41|6.41|2.1351|-0.9818
fifty||JJ|0.0|-4.9639|4.9878|4.9878|1.3806|0.0766|17.9875|20.4473|5.9523|0.6754
miles||NNS|0.0|-6.8878|4.6366|7.4264|1.386|3.6118|14.024|18.9669|4.4981|-0.8912
east||RB|0.0|-8.3652|3.9972|5.2143|1.5313|-1.471|20.7535|21.5535|7.3409|-0.7756
of||IN|0.0|-12.0245|3.0477|7.1853|0.987|-5.5665|24.2163|25.9724|9.2826|-0.4722
nashville||JJ|0.0|-18.8218|6.6195|9.856|1.5465|-3.0071|29.567|29.567|8.0839|-0.6376
driving||VBG|0.0|0.0|0.0|20.4755|0.0|0.0|0.0|29.567|0.0|0.0
ourselves||PRP|0.0|-4.3354|7.5752|8.3237|2.1012|-0.132|17.8614|17.8614|5.8237|0.0
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
