word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
working|.|VBG|0.53|-3.7392|2.5428|5.9687|0.734|2.7853|18.5527|24.1268|5.8374|0.5752
with||IN|0.0|9.1922|4.9387|16.4143|1.2256|4.7554|14.8979|18.5527|4.7023|0.1144
larry||JJ|0.0|8.8215|1.1338|4.9387|0.3141|2.5252|18.6394|19.0085|6.347|0.1779
lessig||NN|0.0|9.2946|3.4789|3.4789|1.0696|7.3656|5.7422|20.2191|1.6808|-0.8225
it|,|PRP|0.0|10.6952|7.7638|7.7638|2.6782|0.467|23.4341|23.4341|7.3911|-1.0201
will||MD|0.0|7.365|4.0254|8.6547|0.9555|-4.5852|28.4281|30.8771|9.7805|-0.1929
be||VB|0.0|7.7878|2.7698|4.0254|0.9098|1.5752|17.5921|28.4281|5.4458|-1.3225
somewhere|,|RB|0.42|-2.6719|14.4894|16.9887|3.743|0.2232|22.3341|22.3341|7.4847|1.3433
in||IN|0.0|-12.3072|1.3761|19.2753|0.409|3.6263|23.0114|23.5055|6.9399|2.8795
that||DT|0.0|-13.5554|0.8234|2.4098|0.3173|6.6214|2.437|23.0114|0.9272|0.246
process||NN|0.0|-15.4114|4.3824|5.2134|1.4011|6.1817|15.1026|15.1026|4.5492|-0.4722
posted|,|VBD|0.0|-19.1581|2.0788|6.4762|1.0315|0.9943|19.0198|19.9122|6.3961|-0.9158
with||IN|0.0|11.9784|6.549|34.869|2.2019|-1.2095|30.759|30.759|8.4955|-1.0547
tools||NNS|0.0|7.6011|4.9832|9.1418|1.6755|-3.1129|26.4201|30.759|9.7989|-1.2604
and||CC|0.33|1.3003|8.6436|13.6701|2.8447|2.2796|28.8406|29.0928|7.7451|-0.1929
limited||JJ|0.0|0.0|0.0|8.6436|0.0|0.0|0.0|28.8406|0.0|0.7107
use||NN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.297
copyrights||NNS|0.83|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.7532
so|,|IN|0.0|-13.0967|9.7244|16.0692|2.6643|0.0423|27.0992|27.0992|8.3353|-0.7415
that||IN|0.0|-0.9756|3.2476|16.7753|0.9969|0.8448|16.2643|27.0992|7.0226|-0.7415
young||JJ|0.39|-2.5428|2.7526|5.2073|0.8732|-5.3843|26.3405|26.8259|9.5199|-0.1025
people||NNS|0.0|-1.0574|0.9846|3.8965|0.3169|6.1839|7.9937|27.1431|2.2215|1.1816
can||MD|0.0|-2.0226|7.9491|7.9491|2.51|0.5821|16.6208|16.6208|4.9419|-0.4124
remix||VB|0.0|-3.0533|3.0298|7.9491|0.706|3.833|18.8863|19.7313|6.1249|-0.7589
it||PRP|0.0|-0.841|4.5543|5.9004|1.0495|2.5669|21.6498|21.6498|7.1123|-0.623
and||CC|0.0|-2.8544|2.4693|4.9271|0.9475|-2.668|22.2488|22.8436|8.374|0.0
do||VB|0.0|0.0|0.0|3.5257|0.0|0.0|0.0|22.2488|0.0|0.0
it||PRP|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
in||IN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
their||PRP$|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
own||JJ|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
way||NN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
where|.|WRB|4.29|-2.1721|4.3462|4.3462|1.1778|5.7522|14.1538|14.1538|3.4228|1.3433
did||VBD|0.0|1.3285|5.0529|7.1435|1.8072|7.3838|2.3649|14.1538|0.8619|-0.4722
anybody||NN|0.0|1.943|5.0438|6.2768|1.0932|0.6178|19.3674|19.3674|6.211|1.4311
get||VB|0.0|6.3977|6.24|10.3201|1.7121|3.4901|23.1722|23.1722|6.7272|0.1144
the||DT|0.0|3.7779|3.5349|7.9631|1.2471|1.7798|22.907|23.46|6.8343|0.1144
idea||NN|0.0|3.6066|2.6626|3.6114|0.978|3.2518|23.6329|24.3523|8.6454|-0.4722
that||IN|0.0|0.644|6.8761|9.5296|1.7148|5.854|17.5767|23.8227|4.8888|0.7847
you||PRP|0.0|-0.9866|2.153|6.8761|0.8415|4.9816|7.496|17.5767|2.8333|0.7847
ought||MD|0.0|0.2064|1.7879|3.7381|0.5289|5.894|9.2197|9.2197|3.1196|1.0361
to||TO|0.0|1.6416|0.6661|2.1758|0.2002|8.6577|2.8013|9.863|0.9033|2.2211
stay||VB|0.0|-0.2053|2.3015|3.4311|1.0115|4.1375|9.2109|11.5877|3.1808|-0.4124
arm's||JJ|0.0|-0.6131|2.3994|2.7486|0.6213|0.6319|19.5505|19.5505|7.361|-0.7415
length||NN|0.0|-2.5478|2.1036|4.0537|0.7168|3.7707|16.8067|19.5505|5.7728|-0.623
from||IN|0.0|-3.8603|1.7827|3.4812|0.4005|-0.0675|20.2843|20.8894|7.2205|0.3979
politics||NNS|0.0|-4.5582|2.5383|2.9662|0.8566|-1.6255|20.3213|22.0257|8.6433|-0.2208
<END>|?|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
