word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
i|!|NN|6.92|10.3985|3.3117|22.7842|0.947|5.7556|14.8322|23.1023|5.5189|0.1144
flew||VBD|0.0|12.1972|2.6614|4.9926|1.0595|2.7503|21.6033|21.6033|8.6504|-0.4722
on||IN|0.0|10.4179|2.9842|4.5709|1.0034|8.2087|3.8995|21.6033|1.4504|0.7847
air||NN|0.0|7.5229|3.0168|6.106|0.9224|7.4942|16.388|16.388|4.7365|-0.1929
force||NN|0.0|4.1462|5.0619|7.252|1.7018|1.8073|21.5267|21.7377|7.6268|-0.865
two||CD|0.0|2.5829|5.5401|7.7777|1.1508|3.2892|21.4024|21.7839|6.567|-0.9391
for||IN|0.0|-0.246|2.2946|5.5401|0.7701|0.7105|20.7084|21.9004|7.09|-0.4124
eight||CD|0.0|-2.4434|5.1047|7.2873|1.1896|2.9984|20.6464|20.9059|6.3543|-0.6656
years||NNS|0.0|-6.4679|2.0596|5.8864|0.5544|5.9654|6.3915|20.6464|1.3743|-0.8074
now|.|RB|2.18|0.0|0.0|6.9263|0.0|8.9005|3.9116|8.9774|1.2623|-0.5269
i||RB|0.0|0.0|0.0|0.0|0.0|9.6972|1.488|3.9116|0.5128|1.0361
have||VBP|0.0|16.4468|0.4167|16.6567|0.1373|4.5121|19.495|19.495|7.6347|0.3979
to||TO|0.0|15.1627|4.2907|4.2907|1.4487|-0.0388|21.2869|22.3075|8.4492|0.246
take||VB|0.0|14.0669|5.3583|5.4534|1.705|-0.6741|22.7817|22.7817|8.0619|-0.9391
off||RP|0.0|14.155|5.7487|5.7487|1.9134|6.3195|14.5557|23.0608|5.0776|-0.1025
my||PRP$|0.0|12.7876|3.44|5.9377|0.765|7.0078|14.3915|14.6707|3.8847|-0.3465
shoes||NNS|0.0|3.6892|15.4091|18.8482|5.5635|3.4832|15.9455|16.2376|4.1786|-1.297
or||CC|0.0|-3.5266|0.9436|15.4091|0.2234|2.7278|11.0496|15.9455|4.2892|0.1144
boots||NNS|0.0|-9.4139|7.9636|9.1009|2.0264|3.0629|14.3608|14.3608|5.6108|-0.6656
to||TO|0.0|-8.435|1.6935|7.9636|0.4091|3.8074|11.7048|15.0939|4.8397|1.0361
get||VB|0.0|-8.4712|3.6941|3.6941|1.3488|5.4453|13.8601|14.0017|4.9787|-0.0009
on||IN|0.0|-7.6474|0.4991|3.6941|0.1712|8.8504|5.3108|13.8601|1.6545|0.246
an||DT|0.0|-7.6675|0.5628|0.5628|0.2041|7.7734|4.637|5.3108|1.7172|1.3433
airplane||NN|0.0|-6.1825|5.7533|5.7533|1.6418|3.3197|16.5772|16.5772|6.4539|-0.3803
i'll|!|NN|9.56|0.8857|1.2643|10.0086|0.4259|4.5739|9.9845|16.5772|5.0159|2.2211
tell||NN|0.0|2.2466|3.8459|3.8686|1.3958|3.9446|19.6413|19.6413|7.5036|0.1144
you||PRP|0.0|1.086|0.9945|3.8459|0.3509|8.2661|1.3817|19.6413|0.4116|2.2211
one||CD|0.0|2.4558|2.9038|2.9038|0.9179|8.2934|7.3654|7.3654|1.9538|-0.1025
quick||JJ|0.0|5.7731|8.6105|8.7662|2.6248|-1.053|19.5393|19.8562|5.6309|-0.6656
story||NN|0.0|4.2368|7.9798|9.0836|2.6918|4.2963|14.3761|19.7422|5.2976|-0.149
to||TO|0.0|-0.2969|0.2672|8.7695|0.1093|6.916|2.964|14.3761|1.515|2.8795
illustrate||VB|0.0|-1.3836|6.376|6.376|2.0532|1.6542|24.4174|24.4174|8.3886|-0.679
what||WP|0.83|3.6971|6.982|11.0692|2.7213|3.3435|18.4026|24.4174|6.9885|-0.5269
that's||VB|0.0|3.8781|3.4401|6.982|1.2805|-0.2499|19.7373|19.7373|8.0405|-0.623
been||VBN|0.0|2.0702|3.1887|6.0764|1.164|3.5498|17.998|19.7373|7.3562|-0.0009
like||IN|0.0|-2.1105|4.0043|7.5126|1.4112|5.393|22.3108|22.3108|7.0897|-0.8371
for||IN|0.0|-4.728|1.272|5.3058|0.4622|-0.9575|22.4508|23.9926|9.5375|-0.1929
me||PRP|0.0|-7.2498|3.6842|4.9037|1.1994|5.946|5.1703|22.4508|1.5076|-0.0009
it's|.|VB|0.0|0.0|0.0|9.0911|0.0|0.0|0.0|7.5819|0.0|0.0
a||DT|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
true||JJ|0.0|2.1185|10.5608|10.5608|3.3204|4.3351|16.27|16.27|5.5147|0.0
story||NN|0.0|5.8295|6.7|12.6138|2.1048|4.741|18.3037|18.3037|5.7458|-0.5001
every||DT|0.0|1.7788|7.3486|11.561|1.8724|2.2602|19.6264|20.1518|6.0241|1.3433
bit||NN|0.0|-6.2587|6.4942|14.192|1.7073|2.0019|17.196|20.1325|7.2095|-0.5269
of||IN|0.0|-9.0125|3.7767|8.4142|1.3739|8.117|3.8546|17.196|1.4034|1.7274
this||DT|0.0|-13.8076|4.221|8.2377|1.436|1.1293|16.6587|18.0882|6.7826|0.246
is||VBZ|0.0|-17.3934|2.5806|6.947|0.8723|-0.4021|11.8663|16.6587|4.1698|-0.0009
true||JJ|0.0|-17.4861|1.4983|2.7085|0.3566|-1.8526|20.695|20.695|6.7558|0.0
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
