word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
this||DT|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
is||VBZ|0.0|0.0|0.0|0.0|0.0|1.6816|2.9078|3.728|1.1313|0.0
i||JJ|0.87|7.7218|7.3694|11.7417|1.7099|0.2927|23.9535|23.9535|7.6713|-1.78
think||VBP|1.05|3.7143|6.3359|11.1098|1.6002|-1.6882|24.8268|27.1604|8.3073|-1.1425
a||DT|0.0|0.1622|2.4679|8.3025|0.8023|6.5227|18.4206|26.7796|5.5452|1.2719
perfect||JJ|0.0|4.8314|9.938|10.8778|3.2927|-1.2472|23.974|26.6828|6.896|-0.9427
example||NN|0.0|1.543|9.7481|13.6923|2.6158|4.2814|16.459|25.1663|4.678|-0.3895
of||IN|0.0|8.1114|1.5115|13.1013|0.4005|-2.5901|25.6784|25.8647|8.5272|-0.7562
what||WP|0.0|9.999|4.1439|4.3261|1.3191|3.9606|30.7295|30.7295|8.5206|-1.3734
robert||JJ|0.66|-0.9713|3.2081|14.7241|0.7074|0.3614|37.2882|37.2882|9.9438|-0.2304
wright||NN|0.0|2.1211|5.3138|7.2689|1.56|3.2177|21.2821|37.2882|6.6222|-0.3292
was||VBD|0.0|1.3408|1.2973|5.3138|0.3469|-0.8938|17.4329|23.0928|6.1547|0.4919
talking||VBG|0.0|1.2694|3.4037|3.4037|0.8272|1.3871|23.4203|23.4203|6.4032|-0.0597
about||IN|0.0|-1.8037|4.6412|8.0603|1.0627|5.3591|20.0377|23.4203|5.9512|0.0043
in||IN|0.0|-1.4738|1.0098|4.6412|0.4056|3.8678|6.0743|20.0377|2.1975|1.6474
those||DT|0.0|-1.4667|2.4245|2.4245|0.6816|0.0897|22.7497|22.7497|6.6982|-0.8563
non||JJ|0.0|1.0326|2.8647|5.2155|0.8441|8.1244|21.5401|26.1893|4.1926|-1.1141
zero||CD|0.0|-1.3056|5.0469|7.3262|1.285|5.1592|19.4818|21.5636|5.3667|-0.3292
sum||JJ|0.0|-1.785|7.6104|7.7039|2.3236|-1.2159|32.05|32.05|9.6758|-1.6909
things||NNS|0.0|-4.3616|3.8656|8.6143|1.0757|-4.6196|25.7766|32.05|6.8776|-1.1947
so|.|RB|0.32|5.2905|1.7985|11.9693|0.5173|7.2843|13.5857|27.9048|3.8937|0.9646
not||RB|0.0|5.2148|3.1131|3.1131|0.9167|8.6704|14.9367|15.9664|4.9256|-0.8082
only||RB|0.0|3.8679|6.338|7.9233|1.1638|8.1971|10.4864|14.9367|2.0687|0.0043
do||VBP|0.0|-0.8162|4.7608|8.6603|1.6557|2.3433|14.4326|16.6202|5.1098|0.7085
you||PRP|0.0|-0.4719|1.5928|4.7608|0.4999|5.651|6.5083|14.7422|1.9051|0.3062
have||VBP|0.0|-1.2736|2.0981|2.9125|0.4743|3.9503|19.5662|19.5662|6.2825|-0.3292
health||NN|0.0|1.0012|3.9295|5.082|0.9377|-1.8296|26.3304|26.3304|7.5694|-1.1425
benefits||NNS|0.0|-2.6967|7.0492|8.2698|1.7356|-2.8064|25.1231|27.0515|8.5047|-0.2304
you|,|PRP|0.46|0.5913|4.9777|7.7206|1.3229|8.67|5.1567|25.8272|1.7086|0.3062
have||VBP|0.0|0.3499|1.9706|4.9777|0.4921|5.5827|15.8313|15.8313|5.7229|-1.0519
environmental||JJ|0.0|-0.8145|5.6665|6.5967|1.0429|5.7689|20.0415|20.3355|4.3672|0.0867
benefits||NNS|0.0|-4.7342|5.6666|8.5044|1.2496|-3.3153|26.3183|29.7334|8.2502|-0.4459
but|.|CC|0.0|0.0|0.0|7.9036|0.0|0.0|0.0|26.3183|0.0|0.0
this||DT|0.0|8.813|7.6055|12.1885|1.8833|-0.9764|19.1234|19.1234|6.2006|0.0
is||VBZ|0.0|5.9118|10.6084|12.2868|4.0185|2.0165|12.5387|19.1234|4.572|-0.6386
one||CD|0.0|2.0297|3.4496|10.6084|1.3755|7.0524|9.9211|15.0261|2.6973|-0.9427
of||IN|0.0|0.9451|3.8569|4.1657|1.5717|2.2855|17.4549|19.144|5.4997|0.1452
the||DT|0.0|-0.6502|2.1774|5.0296|0.6624|2.945|19.1902|19.5186|6.1748|0.1452
incredibly||NN|0.0|-4.0926|14.9319|14.9319|3.419|1.2704|22.4689|22.4689|5.3536|-0.7144
rare||JJ|0.0|-10.9394|4.8904|15.0259|1.117|5.8549|21.0699|22.7943|6.2531|-1.5046
situations||NNS|0.48|-9.5712|6.1445|7.1001|2.4415|0.196|19.3189|22.4037|6.4664|-0.617
where||WRB|0.0|0.1808|1.158|14.1632|0.3688|3.0236|8.2112|19.3189|2.7158|0.4919
you||PRP|0.0|0.0045|1.9207|1.9207|0.6509|3.6948|9.587|9.8632|2.2126|0.4919
also||RB|0.0|4.2874|9.0167|9.8796|2.6461|2.18|23.992|23.992|7.3902|-0.1199
have||VBP|0.0|3.7971|2.1627|9.0167|0.5784|4.3456|14.9223|23.992|5.3391|0.1452
economic||JJ|0.0|0.0207|6.4444|6.8902|1.1606|1.4889|25.201|25.201|8.0145|0.1452
benefits||NNS|0.0|-3.2155|5.4156|11.0465|1.4012|-3.8074|27.5925|29.9768|8.939|0.25
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
