word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
in||IN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
terms||NNS|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
of||IN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
invention||NN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
i'd|,|NNS|0.0|-4.8745|1.2802|5.5155|0.2815|-7.6736|13.6023|13.6023|4.9311|0.0
like||IN|0.0|-0.5129|4.5755|6.2622|1.0048|-4.0062|22.4181|22.4181|7.6755|-0.6386
to||TO|0.0|1.3409|3.0595|6.8505|0.9672|-10.4295|17.7868|24.9651|6.869|0.0043
tell||VB|0.36|-0.8535|2.32|5.0545|0.66|-6.4165|19.029|19.9116|6.8805|0.0043
you||PRP|0.0|-0.3663|2.9812|2.9812|0.9438|-2.8744|11.307|19.029|3.3542|0.3062
the||DT|0.0|-2.209|1.9263|4.0526|0.5261|-6.4457|12.6077|13.0382|4.2314|2.1169
tale||NN|0.0|-1.2076|1.6691|2.9572|0.4438|-6.4774|20.7659|20.7659|7.2863|-0.8563
of||IN|0.0|-2.7858|2.6994|4.2296|0.7367|-5.4299|12.8955|20.7659|4.1532|1.6474
one||CD|0.0|-3.1163|4.1368|4.1368|1.2822|-4.5263|16.41|16.41|5.3915|0.4919
of||IN|0.0|-2.146|0.8112|4.2663|0.2445|-3.1063|2.7828|16.41|0.7879|2.7205
my||PRP$|0.0|-3.2933|1.4999|2.2049|0.4929|-0.7055|4.6011|6.2157|1.5644|0.7085
favorite||JJ|0.0|-2.7201|4.5216|4.5216|0.8481|-8.1275|30.5212|30.5212|8.7208|-0.6998
projects||NNS|0.0|0.0|0.0|5.8134|0.0|0.0|0.0|30.5212|0.0|0.0
i|.|NN|0.0|-4.2286|1.6595|5.2665|0.6283|-2.2689|8.5332|8.5332|2.5673|0.0
think||VBP|0.0|-1.8553|5.3509|5.3509|1.5096|-6.7105|19.9498|19.9498|7.3097|-0.3292
it's||IN|0.0|-0.2603|2.5514|5.7253|0.6966|-9.181|18.2368|19.9498|6.7689|0.4919
one||CD|0.0|0.7982|1.2525|3.5026|0.4111|0.2382|19.4934|21.5119|5.8645|0.0043
of||IN|0.0|-1.726|5.6067|5.9755|2.1921|-4.6205|15.2208|19.4934|5.0832|0.9646
the||DT|0.0|-0.8801|7.9205|7.9205|1.8441|-8.7297|25.297|25.297|7.1192|-1.3571
most||RBS|0.0|1.6756|5.9382|9.9018|1.852|-6.5683|27.3906|28.3645|7.7842|-1.0839
exciting||JJ|0.0|1.9082|4.7382|5.9473|1.1327|-6.439|28.9974|28.9974|9.4904|-0.0388
that||IN|0.0|0.8875|2.3506|4.7382|0.7577|-0.6899|8.9199|28.9974|2.3093|0.3062
i'm||JJ|0.0|-0.5868|1.3051|3.1635|0.3764|0.6667|4.9262|9.9366|1.4864|0.4919
working||VBG|0.0|0.3028|3.4365|3.4365|0.9041|-4.2931|18.8956|19.0586|5.3508|-0.1767
on||IN|0.0|1.8964|1.6912|3.8439|0.4422|0.6551|5.7615|18.8956|1.5245|-0.5718
but|,|CC|0.0|0.0|0.0|2.5598|0.0|0.0|0.0|5.7615|0.0|0.0
i||JJ|0.0|0.3991|2.5206|2.5206|0.7169|4.985|12.0514|12.0514|3.9991|0.0
think||VBP|0.0|1.4942|4.293|4.293|1.087|-2.6|17.3161|22.5833|5.951|-0.5718
it's||NN|0.0|1.1364|3.7441|4.293|1.2977|-7.5115|18.7296|20.2969|7.2515|0.4919
also||RB|0.0|1.733|2.6687|4.6637|0.6059|-4.8598|30.5823|30.5823|8.9987|-0.9222
the||DT|0.0|0.9441|3.1146|4.7609|0.7975|-10.9714|24.3531|31.477|9.7141|0.4919
simplest||JJS|0.0|0.5638|3.092|3.2007|0.7032|-9.0265|24.5767|28.6269|7.4555|-0.7286
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
