word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
but|?|CC|0.33|-1.1232|1.2602|8.8375|0.3428|7.3274|5.6392|14.963|1.6619|0.2772
i||JJ|0.0|0.7205|1.9676|3.4235|0.6168|7.0129|5.7139|6.142|1.5827|1.0733
think||VBP|0.0|2.4927|5.3445|5.4534|1.3925|-1.2745|19.5532|19.5532|7.4618|-0.7523
when||WRB|0.0|0.8004|2.7904|5.3593|0.5728|5.6486|9.1381|19.5532|2.0496|0.1445
you||PRP|0.0|4.4886|8.1002|8.7882|3.0959|7.0431|6.777|9.4199|1.6527|-0.1651
guys||VBP|0.0|4.4574|5.2563|8.1002|1.1539|4.6546|17.3231|17.3231|5.3567|-0.8143
start||JJ|0.0|2.3607|4.1369|5.9417|1.542|0.1743|19.0412|19.3259|6.5036|-0.8424
buying||NN|0.0|-0.1877|3.4963|7.3699|0.8205|3.4418|16.2935|19.0412|4.632|-0.0244
tickets||NNS|0.0|2.5558|7.8905|8.9362|2.917|-2.4128|18.7954|19.9309|6.5018|-0.3863
and||CC|0.0|-2.8393|4.0205|10.9088|1.3761|1.2894|18.0448|18.8026|5.9248|-0.074
flying||VBG|0.0|0.3286|5.2698|6.4858|1.2788|2.6992|19.9834|19.9834|6.5342|-1.0939
sub||JJ|0.0|10.1599|3.1417|15.8648|0.8639|0.7265|10.8074|19.9834|3.8525|-0.5016
orbital||JJ|0.0|11.4373|4.7139|4.7139|1.4653|5.529|13.3434|13.3434|3.0231|0.82
flights||NNS|0.0|10.1775|5.9677|6.3412|1.7732|-1.6612|21.302|22.3845|7.7003|-0.96
to||TO|0.0|7.5894|3.722|8.2841|1.2531|-1.5705|12.8215|21.302|5.403|0.82
space||NN|0.0|-0.935|12.9086|16.8765|5.0916|-2.0874|27.1121|27.1121|8.1708|-1.2327
very|,|RB|0.38|-1.692|7.3643|12.9086|2.2712|6.0432|9.7868|27.1121|2.3327|-0.1209
soon||RB|0.0|-8.8588|14.2123|14.6893|4.0909|3.4495|16.3844|16.3844|3.5729|-1.5345
wait||VB|0.0|4.3267|8.3614|22.6006|3.2287|5.6483|3.5746|16.3844|0.9489|-0.1651
a||DT|0.0|5.3445|4.1728|8.3614|1.5621|4.8493|1.1396|3.6596|0.4134|3.8597
minute||NN|0.0|-4.3691|9.8245|14.8871|2.0492|1.7081|27.0607|27.0607|6.8598|-1.0726
what's|,|NN|0.0|-11.8231|7.2378|18.2311|2.4558|1.2612|17.3682|27.0607|6.6451|-0.3863
happening||VBG|0.0|-4.3696|7.1742|14.9085|2.0593|3.966|18.4473|18.977|4.9726|0.4303
here||RB|0.0|-1.0647|7.5683|10.2325|2.5855|4.3452|5.328|18.4473|1.6849|-0.5521
we'll|,|NNS|0.0|0.0206|3.101|7.5683|0.9544|6.5315|7.6951|7.8751|2.1585|-0.3199
have||VBP|0.0|-0.3311|12.2373|12.2373|4.1134|1.6991|17.6693|18.7149|5.8534|-0.8936
military||JJ|0.0|-1.4824|6.6413|12.2373|1.1222|2.8509|20.0524|20.2386|5.4846|0.5615
fighters||NNS|0.0|-11.8571|11.8478|19.0189|3.3677|1.0963|20.2841|20.3074|6.1991|-0.3863
with||IN|0.6|-3.3516|1.9626|15.564|0.5282|2.1675|12.2311|20.2841|4.8353|-0.1651
sub||JJ|0.0|-2.765|3.6522|3.6522|1.0215|2.2492|14.6305|14.6305|5.4277|-0.3863
orbital||JJ|0.0|-5.2319|3.3624|6.2391|0.9385|3.8241|14.0727|15.8148|3.1303|0.6752
capability||NN|0.0|-4.9206|7.714|7.714|1.3528|-1.5682|23.9553|24.2314|7.5644|0.0069
and|,|CC|0.0|-4.9929|1.1055|7.714|0.2692|-1.3073|24.7046|24.8225|9.4505|-0.074
i||JJ|0.0|-5.5191|1.4135|1.7782|0.5231|3.9748|3.5408|24.7046|1.5343|3.8597
think||VBP|0.0|-5.7509|3.706|3.706|1.0982|1.5384|7.9997|8.8254|2.0467|-0.3199
very||RB|0.0|-7.1567|4.1847|6.0549|1.0432|0.701|13.2589|13.2589|4.0858|0.4303
soon||RB|0.0|-6.7592|3.4025|4.7502|0.7619|-0.288|13.6003|13.6003|4.4327|-0.6811
this||DT|0.33|-4.6812|3.0494|5.0228|1.2051|1.4039|14.2948|15.1497|4.7459|-0.2466
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
