word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
so|.|IN|0.67|4.0598|0.5087|10.7183|0.1472|2.2024|15.2945|24.9675|5.4863|0.7085
we||PRP|0.0|5.3641|5.8722|5.8722|1.9775|7.4418|8.6537|19.8013|2.992|-0.2304
need||VBP|0.0|5.8032|3.6593|5.8722|1.1074|4.5462|21.2756|22.4653|6.9578|-0.9815
to||TO|0.0|2.8499|3.2411|6.9943|1.0875|0.841|13.6686|21.2756|5.0708|0.9646
create||VB|0.0|2.0227|5.0603|5.0603|0.9903|0.1207|24.825|24.825|7.8937|-1.34
this||DT|0.0|-0.5333|2.7654|5.8533|0.9939|-3.5487|17.5384|24.825|6.3187|-0.6386
future||NN|0.0|-1.0772|3.9896|4.7653|1.277|0.4874|18.425|20.7468|5.6999|-0.606
and|,|CC|0.42|-0.087|4.7911|5.9191|1.4972|5.0779|16.0068|22.4889|4.4387|-0.6998
we||PRP|0.0|0.915|3.4564|4.7911|1.1338|6.6038|9.8135|16.0068|3.1507|0.1452
need||VBP|0.0|0.3932|3.7776|3.9921|0.883|5.1496|18.3848|18.3848|5.5042|-0.9815
to||TO|0.0|-0.6161|2.4303|3.783|0.7586|-1.0687|11.6762|18.3848|4.2097|2.1169
start||VB|0.0|-0.6565|5.0548|5.0548|1.5298|-0.1293|27.4779|27.4779|7.6019|-1.0179
doing||VBG|0.0|-1.4247|2.4341|5.0548|0.7898|2.2683|15.2612|27.4779|4.3789|-0.8563
it||PRP|0.0|-4.3483|3.2843|5.332|0.8445|-2.575|17.9143|18.5463|7.0716|0.1452
now||RB|0.0|-5.7378|4.0527|6.107|1.1941|3.5405|12.1272|19.9267|3.5084|-0.7562
thank|.|NN|0.0|0.0|0.0|8.117|0.0|0.0|0.0|12.1272|0.0|0.0
you||PRP|0.0|-4.0832|5.3772|6.9468|1.4065|-14.0282|29.2929|29.2929|8.1238|0.0
tell|.|VB|0.0|0.0|0.0|6.9468|0.0|0.0|0.0|29.2929|0.0|0.0
us||PRP|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
just||RB|0.0|-8.0511|3.1526|9.7928|0.8629|0.2445|19.2305|19.2305|6.0673|0.0
while||IN|0.0|0.0|0.0|9.7928|0.0|0.0|0.0|19.2305|0.0|0.0
we||PRP|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
see||VBP|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
if||IN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
someone||NN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
has||VBZ|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
a||DT|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
question||NN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
just||RB|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
tell||VB|0.0|4.867|0.4555|5.0909|0.1613|8.9208|5.5999|10.9147|2.0495|0.0
us||PRP|0.0|4.4127|1.3879|1.6468|0.4502|2.0934|15.0131|16.7946|6.3788|0.7085
about||IN|0.0|0.7985|5.2802|5.7351|1.8275|4.2131|17.8922|17.8922|6.5242|0.9646
one||CD|0.0|-0.8907|0.3422|5.3773|0.1145|4.9117|8.4008|17.8922|3.2555|1.2719
of||IN|0.0|-2.2657|3.611|3.9681|1.3055|3.9372|9.9302|10.2112|3.7974|1.6474
the||DT|0.0|-2.6401|4.204|4.3158|1.7569|3.3217|13.3065|13.3065|5.7864|2.1169
other||JJ|0.0|-2.9783|1.5945|4.204|0.5347|4.2318|10.3009|13.3065|3.0234|2.1169
things||NNS|0.0|-4.2797|3.9806|4.3482|1.1683|-2.1582|19.4311|22.9792|7.5341|-1.0519
that||WDT|0.0|-4.6423|0.9971|3.9806|0.272|-5.6495|18.0875|20.0604|6.2638|0.4919
you've||VBP|0.0|-5.8462|5.5698|5.5698|1.355|-5.9862|23.2882|23.2882|8.7432|-1.2838
worked||VBN|0.0|-4.8962|4.0258|5.7448|0.9303|-2.3997|20.7304|27.4901|7.3657|-0.9427
on||IN|0.0|-7.3411|3.286|5.2801|1.2817|0.7606|6.1146|20.7304|2.1453|0.4919
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
