word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
relatively|.|RB|1.13|3.2349|12.4079|12.4079|3.9582|4.2342|18.2819|19.3381|4.5375|0.1696
soon||RB|0.0|-2.1634|4.1749|13.6876|1.3831|1.2493|16.49|18.2819|4.6432|-1.0335
you'll|,|RB|0.0|-2.0316|3.5513|4.1749|0.7907|3.8914|8.4613|16.49|2.2691|0.0284
be||VB|0.0|-3.1814|2.0876|3.5513|0.8664|3.9562|5.0191|8.4613|1.9107|0.82
able||JJ|0.0|0.231|5.0724|7.1533|1.7493|5.4058|2.8791|5.0495|0.8509|2.0021
to||TO|0.0|1.9624|3.324|5.1108|0.9232|3.9342|8.2493|8.2493|3.0934|1.7699
buy||VB|0.0|-0.7452|5.7798|6.7167|1.5654|3.6033|10.948|11.1548|3.5428|-0.5016
a||DT|0.0|2.0873|1.3952|6.3002|0.398|1.9891|13.8234|15.6861|5.1048|1.7699
ticket||NN|0.0|-1.1437|7.8244|7.8876|2.2957|-4.43|24.4409|24.4409|6.7729|-0.5521
and||CC|0.0|-15.5711|3.2346|19.4368|0.8539|1.3037|18.9291|24.4409|5.7694|-0.3199
fly||VB|0.0|-14.4859|5.5067|5.5067|1.4977|1.2814|22.2656|22.2656|7.117|-0.6811
higher||JJR|0.0|-13.0031|9.7927|9.7927|2.9987|3.0488|14.9567|23.2612|3.6487|-0.3539
and||CC|0.33|-5.5822|1.9741|13.3188|0.5523|0.8535|15.6929|19.5412|5.6853|0.6089
faster||RBR|0.0|-2.8317|5.2801|6.2465|1.6989|-2.6176|25.5237|25.5237|8.1132|-0.7843
than||IN|0.83|-3.4837|3.8292|5.2801|0.9743|-5.2237|30.3351|31.3775|11.337|-1.3366
the||DT|0.0|-5.3117|3.8065|5.3999|1.1952|-1.5666|28.4816|30.3351|7.6601|-0.3863
highest||JJS|0.0|0.9129|7.568|11.0488|2.3831|-0.2069|20.7162|31.4061|6.4675|-0.5758
performance||NN|0.0|-1.2164|8.5901|8.982|1.8849|-2.4496|24.1336|26.0582|7.9873|-0.519
military||JJ|0.0|-2.1297|8.2296|10.5657|1.7291|4.243|18.2343|24.2342|4.1581|-0.4608
operational||JJ|0.0|-2.4696|5.3036|8.2296|1.0451|0.8606|18.6286|18.6286|6.4574|0.7748
airplane||NN|0.0|2.5807|8.8751|11.5248|2.1618|-0.0193|17.1466|18.6286|6.325|0.2086
it's|.|NN|0.0|3.2262|3.5099|8.8751|1.0949|-4.9212|10.5476|17.1466|3.7053|0.6089
never||RB|0.0|-1.0497|5.5391|9.339|1.221|2.0573|13.4536|15.7972|3.686|1.3829
happened||VBD|0.0|-2.8633|6.7895|7.7892|2.1054|0.3889|21.394|21.394|6.8237|-0.0244
before||IN|0.0|-7.5526|1.4356|8.4586|0.3356|-0.9171|18.4086|21.394|5.7419|-0.1651
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
