word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
it's|.|VB|1.11|5.7167|4.0691|5.4128|1.4568|5.8881|8.4651|21.9723|3.1921|-0.3465
an||DT|0.0|4.2157|3.6041|5.4131|0.8435|7.4645|7.7464|8.8936|1.4434|0.1144
easy||JJ|0.0|-1.4417|9.598|10.5859|3.2902|-2.2714|32.5319|32.5319|7.769|-0.4722
visible|,|JJ|0.0|5.4699|2.5255|11.4884|0.662|-0.8905|20.4463|32.5319|6.9608|-0.8371
target||NN|0.96|3.5676|3.0812|4.1978|0.9554|5.6243|12.1312|20.7032|3.0478|-0.7415
of||IN|0.0|5.2115|8.2652|8.2652|2.259|4.4685|18.9925|18.9925|5.0831|0.246
concern||NN|0.0|0.3714|14.7352|14.7352|4.1841|3.8883|23.3774|23.3774|5.1546|-1.1077
and|,|CC|0.33|-8.8497|6.0796|23.3484|1.5636|5.0658|13.1771|23.4429|4.5341|-0.2737
it||PRP|0.0|-14.983|4.8696|11.3069|1.507|-0.5324|20.0215|21.464|8.2235|0.7847
should||MD|0.0|-16.0447|9.1709|9.1709|2.1521|3.7055|21.3318|21.3318|5.7365|-1.0547
be||VB|0.0|3.9157|3.8987|25.8091|1.3009|7.8284|6.2953|22.0506|1.7677|-1.244
but|,|CC|0.0|1.8472|3.7418|5.1203|1.2857|2.2469|17.0953|17.0953|6.9675|-1.2524
there||EX|0.44|-0.8253|7.7024|8.6413|1.8814|3.9558|12.8469|17.0953|3.2097|-1.0201
is||VBZ|0.0|-4.7156|3.5588|9.8329|1.0274|-2.5905|29.343|30.0151|9.3426|-0.3465
more||JJR|0.0|5.3629|7.0796|17.1994|1.7994|-1.0663|27.1753|31.2032|9.5587|-1.2263
global||JJ|0.0|3.8717|11.3493|14.8924|4.1327|3.0885|18.9834|27.1753|6.9581|-0.1025
warming||NN|0.0|2.1943|5.1054|11.3493|1.67|2.987|16.9343|18.9834|6.1778|0.246
pollution||NN|0.0|4.0718|11.4733|11.4733|4.0588|7.3338|12.7673|16.9343|2.0361|0.4539
that||WDT|0.0|2.4585|4.8628|11.4733|1.3495|3.396|17.6694|18.2186|5.4176|0.1144
comes||VBZ|0.0|1.9769|3.6401|4.987|1.034|7.0464|12.6005|18.2538|2.5644|-0.8912
from||IN|0.0|1.3711|3.7603|3.7603|1.0586|3.5026|19.5865|19.8832|5.3426|-0.8371
buildings||NNS|0.0|-1.8482|1.6895|5.4491|0.548|0.8892|20.3491|22.3554|7.9227|-0.9037
than||IN|0.33|1.0102|5.4598|5.4598|1.6145|1.6936|20.1615|21.927|6.3407|-0.2737
from||IN|0.0|-2.9075|6.2495|9.9772|2.2951|2.6369|16.3244|20.1615|6.096|-0.2737
cars||NNS|0.0|-3.1888|12.1767|12.1767|2.8595|4.6185|20.7358|20.7358|5.2804|-0.8912
and||CC|0.0|2.2003|5.1655|14.7477|1.192|7.0017|11.2075|20.7358|3.3911|0.5752
trucks||NNS|0.0|2.0429|2.7213|5.1655|0.6084|3.7|19.0829|19.0829|6.662|-1.1408
cars|.|NNS|1.02|-1.2521|6.567|7.5609|2.0841|2.2342|16.4137|19.0829|5.8772|-0.4124
and||CC|0.0|-4.0922|1.8758|7.3052|0.6582|3.2284|14.3966|16.4137|5.0482|0.7847
trucks||NNS|0.0|-5.5834|1.0181|2.9325|0.2795|-3.7358|21.7404|22.6927|6.4127|-0.705
are||VBP|0.0|5.4292|2.3088|12.8959|0.7917|4.9631|13.4261|24.7104|4.8052|0.3979
very||RB|0.0|5.155|3.5853|3.7046|1.2237|5.7908|11.9737|13.5492|3.5981|-0.705
significant||JJ|0.0|4.1334|7.6928|7.6928|2.5744|0.965|16.6347|16.6347|6.4436|-0.149
and|,|CC|0.67|-0.1722|4.7196|11.1384|1.2879|7.0155|11.3597|16.6347|3.3765|-0.5269
we||PRP|0.0|-2.0235|14.5505|14.5505|4.7581|2.8188|15.9301|15.9301|5.8662|0.1144
have||VBP|0.0|-4.2133|8.7291|16.1653|2.525|0.7604|19.5446|21.9838|5.5174|-0.0009
the||DT|0.0|-0.8547|1.8431|9.8903|0.5083|7.5558|6.4867|21.8226|1.9957|1.0361
lowest||JJS|0.0|2.1078|5.8062|6.2787|1.9949|8.1209|4.7347|6.4867|1.1227|-0.0532
standards||NNS|0.0|1.4979|4.4255|5.8062|1.849|3.4979|15.0882|15.0882|5.9997|-0.623
in||IN|0.0|-0.8075|1.0485|4.5548|0.3497|4.358|14.9208|15.3371|5.7929|1.7274
the||DT|0.0|-0.1522|2.3262|2.3854|0.6824|4.9959|17.1782|17.1782|6.1479|1.3433
world||NN|0.0|-1.6633|5.1549|5.5735|1.7508|2.3304|21.7379|22.8166|6.9843|-1.2524
and|,|CC|0.35|-4.7047|0.3817|5.4654|0.1208|4.5035|8.6039|21.7379|2.8563|0.7847
so||IN|0.0|-6.0926|2.2475|2.7602|0.9631|5.3849|2.5101|8.6039|0.8536|0.246
we||PRP|0.0|-5.6085|5.8628|5.8628|1.8832|1.3699|24.5265|24.5265|5.9002|0.5752
should||MD|0.0|-2.3542|1.6934|6.8418|0.5644|5.9734|10.6497|24.5265|3.767|-0.4124
address||VB|0.0|0.5819|4.3006|5.686|1.3325|0.9935|17.9776|17.9776|7.1925|-0.443
that||IN|0.0|0.5163|1.5585|4.3006|0.3955|8.3776|3.3811|18.8811|1.2741|-0.7756
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
