word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|0.4|-2.1646|1.9678|5.3201|0.4904|6.8741|4.1523|10.864|0.9915|-0.5016
i||JJ|0.0|-3.0486|1.831|2.342|0.5045|1.3508|22.8416|22.8986|7.0653|-1.0939
think||VBP|0.0|-5.5304|5.8087|6.3525|2.1972|-2.5863|23.6448|23.6448|9.1042|-0.718
i||JJ|0.69|-2.8481|2.0985|6.403|0.6266|4.1952|12.1861|23.6448|3.8283|0.82
want||VBP|0.0|-1.7749|1.4864|3.1178|0.469|4.4827|5.0848|12.1861|1.5252|0.2772
to||TO|0.0|-2.303|1.3385|2.1551|0.3827|4.2317|9.699|10.4859|3.2665|2.2675
talk||VB|0.0|-0.3453|5.6874|6.0229|1.7888|-1.7846|19.2553|19.2553|6.9807|-0.6811
a||DT|0.0|-3.7856|1.9325|7.8131|0.6454|5.1801|8.3225|19.2553|2.9725|2.9309
little||JJ|0.0|2.1932|12.1172|12.2068|3.717|6.3161|7.6475|9.5211|2.0975|0.0846
bit||NN|0.0|-0.2339|3.6487|12.1172|0.9455|4.0107|9.2072|10.3092|2.297|-0.2466
about||IN|0.0|-3.5992|4.6763|6.9043|1.315|1.9117|18.1201|18.1201|4.9171|-0.4747
why||WRB|0.0|0.5085|7.3517|8.4198|2.4433|6.0379|6.0295|18.1201|1.601|-1.1326
we||PRP|0.47|-1.236|1.5548|7.3517|0.4601|7.9545|5.1232|6.8237|1.7372|1.0733
had||VBD|0.0|-1.2013|3.9475|3.9475|1.2652|4.2963|8.5195|11.3092|2.9735|0.82
the||DT|0.0|-2.655|1.9421|3.9475|0.6658|1.6582|13.228|13.5859|4.3301|1.7699
courage||NN|0.0|-0.2762|5.1772|5.1972|1.2937|0.8584|18.2122|18.2122|6.7054|-0.0072
to||TO|0.0|-3.6522|2.4655|6.5121|1.0982|3.5507|13.1946|18.2122|4.7104|1.0733
go||VB|0.0|-3.6306|3.6496|3.694|1.1479|4.7457|10.6639|14.2696|3.6766|-0.4466
out||RP|0.0|-3.4796|0.5983|3.6496|0.1297|-1.0426|23.7002|24.2471|9.08|-0.7843
and||CC|0.0|-3.6995|3.6458|3.6458|0.7817|0.5417|22.8385|24.1292|6.3701|-1.2327
try||VB|0.0|-2.8613|6.2331|6.2331|1.6004|1.8944|19.9069|24.1322|6.1393|-0.9799
that||DT|0.0|-7.0614|3.2289|9.7774|0.6272|-1.3862|17.2432|21.2079|5.7234|-0.8424
as||IN|0.85|-6.618|4.726|5.1647|2.0833|-1.4768|11.2481|17.5045|4.3047|1.0733
a||DT|0.0|-5.1692|5.9628|6.5252|1.0966|0.6543|17.7455|17.7455|5.7666|-1.1971
small||JJ|0.0|-3.9635|4.3961|5.9628|1.0762|-0.0236|19.9248|19.9248|6.4363|-1.2487
company||NN|1.49|0.0|0.0|7.0904|0.0|5.5357|4.3329|20.4824|1.1342|0.7455
well|.|RB|1.42|-4.7392|8.7658|8.7658|3.0935|0.3202|16.0557|16.0557|4.8636|-0.6811
first|,|RB|0.0|0.8918|2.1581|10.5249|0.6484|-3.2267|23.4699|23.967|8.3161|-0.8688
of||IN|0.0|-2.1783|4.4613|5.5089|1.6182|3.4472|7.1613|23.4699|2.4819|0.82
all||DT|0.0|-4.0894|1.6328|5.5587|0.4577|1.4962|19.2777|19.2777|5.8619|-0.8424
what's|,|NN|0.0|-1.6061|4.5237|4.6609|1.643|-1.9455|21.4628|21.4628|8.1046|-0.3863
going||VBG|0.0|-1.6832|2.7282|4.5237|0.8365|0.3603|17.0802|21.4628|6.3874|0.4303
to||TO|0.0|-4.4325|2.1821|4.3026|0.7105|4.6997|1.9932|17.0802|0.7183|2.2675
happen||VB|0.0|-4.6874|4.1103|4.1103|1.0624|1.1167|20.349|20.349|6.5921|-0.0244
next||JJ|0.0|-5.2255|1.9073|4.1103|0.6215|-0.265|15.9958|20.349|5.0426|-0.8936
the|?|DT|0.0|0.0|0.0|6.1035|0.0|3.9448|9.6183|16.689|3.3314|1.0733
first||JJ|0.0|13.9668|3.4229|15.8561|0.7983|-0.4694|21.6199|21.6199|7.9772|-0.8936
industry||NN|0.0|13.6863|1.9751|3.4229|0.4386|4.4885|18.3209|21.6199|5.6344|-0.074
will||MD|0.0|9.9931|6.3249|8.039|1.5276|5.4257|5.9047|18.3209|1.4846|-0.2466
be||VB|0.0|8.1766|3.7155|6.9883|1.1104|3.0975|9.409|9.409|3.9177|-0.1651
a||DT|0.0|6.0505|4.6599|6.2499|1.2815|2.3145|6.5023|9.409|1.9101|0.1445
high||JJ|0.0|1.5607|3.2313|7.9765|0.7677|2.5693|13.2012|13.2012|4.3314|-0.96
volume||NN|0.0|-4.242|8.1817|11.3358|2.1234|4.2374|16.8378|16.8378|3.5046|-0.5986
a|,|DT|0.46|-5.2321|0.9976|8.1817|0.3686|6.2965|4.5159|16.8378|1.498|2.2675
lot||NN|0.0|-1.7195|6.6433|7.2904|2.4363|6.9818|5.9669|5.9669|1.5738|-0.5016
of||IN|0.0|-1.8645|5.2956|6.6725|2.0641|1.0399|14.6209|15.665|5.2802|1.0733
players||NNS|0.0|-3.6677|9.7366|10.9183|2.4578|-1.1497|27.4076|27.4076|7.4352|-0.8688
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
