word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
i|.|JJ|0.0|13.2701|2.147|14.3771|0.7638|11.1575|8.1105|14.1563|2.1043|0.0
think||VBP|0.0|11.0221|4.7377|6.2093|1.4879|3.3985|15.0662|18.2607|5.6996|0.1052
we||PRP|0.0|9.8797|7.8432|8.5816|2.7774|6.2205|19.3442|19.3442|6.5809|0.3969
can||MD|0.0|4.1252|10.8148|13.2341|2.7406|7.8469|21.1796|21.1796|7.2551|-0.5543
make||VB|0.0|-4.8103|10.2427|19.8425|2.9662|3.3371|18.4846|21.1796|7.0557|-0.8429
it||PRP|0.0|0.8324|2.4479|12.1595|0.8523|-6.9653|26.1436|30.3129|8.955|-0.9291
and|,|CC|0.51|0.0757|1.2971|2.6622|0.3956|10.7919|10.4956|32.1244|2.8328|-0.2108
the||DT|0.0|1.7882|4.2261|4.2261|1.1302|8.3387|12.9924|12.9924|4.789|1.3693
reason||NN|0.0|7.6216|11.0907|12.5371|3.4715|5.3583|22.925|24.2336|6.2905|-0.4981
we||PRP|0.0|5.3029|8.8483|12.0429|2.6186|9.7912|8.7428|22.925|2.15|-0.2108
can||MD|0.0|1.3221|3.8201|8.8483|1.3502|5.9119|21.6239|21.6239|8.2419|-0.8735
make||VB|0.0|4.4572|6.2633|6.8918|1.9007|5.7704|23.7268|23.7268|8.7393|-0.9544
it||PRP|0.0|4.592|6.5681|7.8289|2.1809|4.6443|19.8796|24.0277|4.3986|-0.6058
is||VBZ|0.38|-1.9244|1.8179|11.3715|0.5912|1.8559|20.6895|22.7316|7.3544|-0.1179
because||IN|0.0|-1.6774|4.0053|4.0053|0.7949|0.5047|20.6634|22.223|7.0718|0.044
of||IN|0.0|-5.0702|6.5091|7.7343|2.182|0.9029|7.8559|20.6634|2.353|1.3693
the||DT|0.0|-7.6824|3.8451|8.7785|1.4267|0.9628|7.902|8.69|3.4102|2.2722
people||NNS|0.0|-9.5254|0.3389|4.1857|0.2396|-9.901|22.9539|25.6585|6.5588|0.2406
you|.|PRP|0.87|2.0179|6.6535|16.2377|1.9351|11.4634|5.362|34.2172|1.8826|1.7643
see||VBP|0.0|-4.418|9.8465|16.0907|2.6392|-2.7045|26.2761|27.822|8.1559|-0.7375
because|,|IN|0.0|-0.8035|6.9114|12.0328|1.4945|-6.2685|37.0503|37.0503|11.8669|-1.0709
i|,|JJ|0.0|1.0993|0.7386|6.9114|0.2383|-2.269|37.8444|37.8444|15.5294|0.5792
mean||VBP|0.0|1.8481|3.2891|3.2891|0.8203|5.2646|23.3298|38.3859|7.2952|-0.0133
i||JJ|0.33|1.1758|2.7099|4.3107|0.9004|10.7169|8.8222|24.9251|2.4916|0.7947
give||VBP|0.0|1.714|2.8709|3.6569|1.0117|9.0711|6.7303|8.8222|2.0893|0.2406
you||PRP|0.0|1.8065|7.8507|7.8507|2.608|9.2756|3.6396|6.7303|1.2445|1.7643
one||CD|0.0|-6.1344|8.3287|16.4858|2.8144|-10.7838|37.9997|37.9997|11.0443|-1.4563
statistic||NN|0.0|0.0|0.0|10.2817|0.0|0.0|0.0|37.9997|0.0|0.0
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
