word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
i|.|NN|0.0|-2.5631|1.635|10.9741|0.5255|6.5073|35.7877|39.0641|10.7578|0.2406
rode||NN|0.0|2.039|7.0301|7.6261|2.0427|1.893|29.4422|36.3153|9.5492|-1.3006
traveled||VBD|0.33|-3.4259|10.3571|13.8242|3.5819|4.8421|18.6236|29.4422|5.6575|-0.3324
travel||NN|0.0|11.3856|2.9743|22.504|0.9295|5.3503|23.9235|24.7714|6.5811|0.3159
between||IN|0.0|9.7057|5.1705|7.0424|1.0082|3.4358|19.892|23.9235|6.5743|-0.0672
two||CD|0.0|10.1597|2.4492|5.1705|0.647|3.4258|16.2033|19.892|6.5061|0.5792
cities||NNS|0.0|5.0203|13.4128|14.3463|4.0522|-0.6697|23.8614|23.8614|7.2911|-0.4035
that||WDT|0.0|-5.8049|3.8328|17.4505|1.183|0.1522|22.1307|23.9934|8.5677|-0.1179
used||VBD|0.0|-3.117|3.9669|7.0285|1.0142|-3.6634|23.8205|26.982|8.2322|-0.4366
to||TO|0.0|-2.7809|0.4725|3.9669|0.1618|-18.1371|6.3067|28.2827|2.5764|2.9494
take||VB|0.0|-7.163|7.4387|7.4387|2.3644|-10.0215|34.8784|34.8784|10.9619|-1.2221
three||CD|0.36|-10.1458|1.4379|8.9296|0.5525|7.4938|23.4511|37.6651|8.1591|0.0
hours||NNS|0.0|-13.3197|5.1449|5.6718|0.8604|-1.0977|30.3461|31.4855|10.2616|-1.3846
now||RB|0.0|-3.9997|4.829|14.702|1.1749|7.2303|25.9156|30.3669|6.1496|-0.6058
took||VBD|0.0|-6.2221|5.2685|8.4096|1.8613|-2.3752|21.3177|25.9156|7.1274|-0.1179
twelve||NN|0.0|-7.673|0.9502|5.2685|0.2265|-5.3079|25.341|25.6979|9.0394|-1.0222
so|.|RB|1.01|14.0905|3.3034|24.1048|1.2558|-0.1064|29.7037|29.8635|8.6607|-0.4366
the||DT|0.0|14.1959|3.3747|3.3865|1.1767|9.6328|12.2775|30.5864|3.4218|0.7947
first||JJ|0.0|11.4834|7.1283|7.2183|2.2567|-0.6756|29.1965|30.5852|9.2094|-1.0222
is||VBZ|0.0|3.5848|11.7534|16.7978|4.4827|0.0447|29.0786|30.0799|9.8932|-0.697
when||WRB|0.0|0.7452|3.2529|11.7534|0.6461|10.1271|20.6846|29.5596|5.0748|-0.6533
the||DT|0.0|0.1668|3.9947|4.8461|1.0233|7.7098|18.576|20.6846|5.0537|0.5792
scale||NN|0.0|4.4342|9.7387|11.7819|3.2032|-1.7092|32.0177|32.3801|10.1626|-1.0222
is||VBZ|0.0|9.0975|4.3249|10.7566|1.385|-3.2627|28.2191|32.0177|9.9907|-0.7752
that||IN|0.0|9.5442|1.9921|4.3249|0.5249|-2.2324|29.1879|30.9131|9.9956|-1.1726
we|,|PRP|0.43|-0.0193|2.3076|12.0946|0.7422|11.9487|1.5173|29.1879|0.6115|1.0532
need||VBP|0.0|1.8833|3.8919|5.1144|0.9449|9.2895|18.9535|18.9535|6.4152|-0.8429
to||TO|0.0|1.1789|6.5575|6.9071|2.2111|1.8021|14.8448|19.4976|5.192|0.7947
recognize||VB|0.0|-6.5439|5.362|12.2056|1.6781|-1.307|32.1025|32.1025|7.4606|-0.7871
that||DT|0.4|-0.4812|4.4382|11.0547|0.9863|5.6661|20.0352|33.6175|6.3731|-0.4981
just||RB|0.0|2.236|7.6672|7.6672|2.1749|-0.2401|30.764|30.764|10.2938|-1.3247
the||DT|0.0|-4.5001|4.312|11.7932|1.5067|5.2527|15.7117|30.764|4.3561|-0.2108
simple||JJ|0.0|-7.5453|9.165|9.7392|3.0159|2.8593|22.7879|22.7879|7.7129|-0.468
things||NNS|0.0|-11.1157|3.1031|10.4193|0.8555|-1.4741|19.8236|25.9539|7.2869|-0.8735
that||WDT|0.0|-15.8628|4.1106|7.4073|1.3166|0.3628|28.773|28.773|10.0027|-0.294
are||VBP|0.0|-15.2071|2.0213|4.1106|0.6364|9.9383|2.3808|28.9289|0.829|1.7643
infrastructure||NN|0.0|-15.9197|4.4543|4.7094|1.1067|-2.427|28.1515|28.5598|8.5612|-0.4202
it||PRP|0.42|2.234|1.6652|21.7664|0.5049|1.9265|23.9192|30.1994|9.0605|0.5792
takes||VBZ|0.0|-4.4114|10.4403|11.3387|3.7779|0.0633|20.6371|23.9192|7.852|-0.1179
six||CD|0.0|-6.3096|4.6675|10.9645|1.1767|-3.474|22.9496|23.9407|8.5366|-0.4366
years||NNS|0.0|-2.9879|3.9101|7.6475|1.0727|1.0722|21.4455|22.9496|5.5883|-0.7375
to||TO|0.0|-0.5575|3.6637|5.5079|0.8897|-6.1541|26.3313|29.0287|11.1559|1.0532
deliver||VB|0.0|-1.2834|4.223|4.4409|1.1892|5.0753|11.6179|30.1203|3.5248|1.2564
infrastructure||NN|0.0|-5.2129|6.795|8.9545|1.2978|-3.0425|27.4006|27.8244|8.1291|0.044
in|.|IN|0.49|-3.4598|6.1724|7.9101|1.3339|3.1441|21.8192|28.8753|7.5686|-1.2642
our||PRP$|0.0|-9.1365|7.15|12.8918|2.1762|4.4967|12.7491|21.8192|3.8836|-0.8735
world||NN|0.0|0.0|0.0|13.5622|0.0|0.0|0.0|12.7491|0.0|0.0
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
