word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
it's|.|VB|0.0|-4.3963|3.8368|4.5589|0.8231|-8.0157|27.2048|27.2048|8.2336|-1.389
a||DT|0.0|-2.0038|3.4744|5.5025|0.9874|-1.4459|16.906|27.2048|6.6835|2.1169
difficult||JJ|0.0|-0.0919|8.8447|8.8447|2.1548|-1.2073|23.3885|23.3885|7.0262|0.0493
thing||NN|0.0|-0.2562|2.9907|8.8447|0.6863|0.9815|19.2461|23.3885|7.2226|-0.2304
it's|;|VB|0.0|-3.3284|2.2906|5.5276|0.5847|-6.4496|18.2066|21.409|7.5703|0.0043
a||DT|0.0|-2.76|2.2727|2.6322|0.7753|1.5512|16.8858|20.5222|5.2858|3.5253
marketplace||NN|0.0|-2.2253|4.1132|4.1132|1.4144|-3.5772|26.9941|26.9941|7.7175|-0.5482
which||WDT|0.0|-4.1836|2.2064|5.4271|0.5081|-6.9603|21.1837|27.3125|7.2178|-0.4182
is||VBZ|0.0|-5.7881|1.0821|3.2467|0.268|-6.3986|16.9496|21.6796|4.0312|0.3062
very||RB|0.0|-3.4764|4.3685|4.9608|1.2155|-1.9427|28.9373|28.9373|9.869|1.1109
fragmented||JJ|0.0|-2.9713|5.3955|5.3955|1.2034|0.3187|22.8273|31.1885|6.1599|-0.4182
and||CC|0.0|-5.7272|0.9735|5.5447|0.2691|0.864|6.1241|22.8273|2.2425|0.4919
a||DT|0.0|-5.8218|2.1406|2.1406|0.5524|-2.8773|22.3592|22.3592|6.7461|-1.1425
consumer||NN|0.0|-3.2849|7.1188|7.2416|1.7789|-3.8687|21.544|22.8649|6.8196|-0.0802
population||NN|0.0|-3.5717|3.1649|7.1188|0.6379|-3.8512|23.9236|23.9236|6.1364|0.5959
with||IN|0.0|-5.1195|3.4285|4.3552|0.97|-5.8702|19.7264|25.7837|7.537|0.3062
no||DT|0.0|-4.3271|4.2483|4.9872|1.1841|0.101|21.3793|22.7415|6.0359|-0.1199
income||NN|0.0|-4.4935|3.5221|4.8745|0.9575|-0.889|17.7547|22.7706|4.6721|-0.2304
so|.|RB|0.0|3.3159|9.6205|15.8619|2.7876|-4.4302|21.991|21.991|6.5357|-1.2838
you||PRP|0.0|-0.0168|6.2865|14.4885|1.8644|-6.7175|25.9087|28.8897|9.5091|0.0043
can't||VBP|0.0|-0.5451|6.9534|6.9534|1.4982|0.232|25.3047|30.432|7.6466|-0.9815
use||VB|0.0|0.1542|2.701|6.9534|0.7278|2.0355|23.6791|25.3047|7.2344|-0.6386
the||DT|0.0|-1.3416|2.4001|3.3273|0.7088|-6.937|20.8597|27.7505|7.9291|1.6474
same||JJ|0.0|-1.1491|2.001|2.4001|0.4478|-2.2834|23.0912|25.8706|9.4616|-0.8563
models||NNS|0.0|-3.4555|3.2679|5.1945|0.7083|1.7342|23.9954|24.8471|6.2083|-0.5361
that||IN|0.0|-2.6195|3.7453|4.2517|0.8893|-3.2168|18.4063|23.9954|6.3245|0.3062
you||PRP|0.0|-2.5042|5.7762|5.7762|2.1583|-1.348|7.7941|18.4063|2.2821|1.2719
use||VBP|0.0|-4.3804|3.6314|7.7167|1.1081|-2.2158|17.2828|17.2828|5.2961|-0.6998
in||IN|0.0|-3.6509|1.3045|3.9004|0.3712|-1.5893|18.1515|18.9568|6.0918|1.2719
the||DT|0.0|-3.96|0.3127|1.3045|0.096|0.6526|1.2435|18.1515|0.4476|1.6474
united||JJ|0.0|-4.2891|2.2249|2.2249|0.3505|-2.2279|24.2219|24.2219|6.6802|0.1452
states||NNS|0.0|-3.1676|1.3225|3.2368|0.3434|-9.9526|21.6458|25.0317|8.1564|-0.1767
for||IN|0.0|-1.2354|0.9447|3.0654|0.3289|-5.3771|17.3726|21.6458|7.6291|1.2719
making||VBG|0.0|-1.2811|3.7519|3.7519|0.9331|-1.7461|25.1044|25.1044|7.0586|-0.1767
things||NNS|0.0|-0.3396|3.072|3.7519|0.6307|-3.3529|26.0329|27.5346|9.1637|-0.8563
move||VBP|0.0|-0.0834|2.8307|3.4893|0.6512|1.0192|23.1939|26.085|7.0305|-0.4986
forward||RB|0.0|-0.1102|2.2047|2.8307|0.5393|-1.4586|21.9292|23.1939|8.0362|-0.1199
and|.|CC|0.39|-3.2947|5.7831|6.0267|1.9593|-2.0204|29.8102|29.8102|9.4378|-1.5046
we're||VB|0.0|3.2603|6.833|11.6082|2.6783|4.9011|32.7639|32.7639|10.2608|-0.2304
a||DT|0.0|2.8201|5.6416|6.833|2.0831|0.0401|13.0739|32.7639|4.2231|2.1169
pretty||RB|0.0|1.7434|7.6196|7.6196|2.5389|0.5155|16.7114|18.0859|5.7597|0.831
small||JJ|0.0|-2.0563|2.6072|9.1271|0.8863|-1.7256|25.0108|25.0108|9.1741|-1.2187
staff||NN|0.0|-5.5322|3.9482|6.2921|0.9869|-9.2509|33.962|33.962|9.0213|-1.78
which|,|WDT|0.65|0.9727|10.7525|13.6155|3.448|1.957|16.6413|34.3101|5.1718|-1.1947
is||VBZ|0.0|3.2789|7.8095|11.7176|2.945|7.5593|13.7165|19.2138|3.7501|-0.2304
me||PRP|0.76|0.0|0.0|7.8095|0.0|0.0|0.0|13.7165|0.0|-1.0519
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
