word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
the|.|DT|2.41|10.7674|3.6616|24.0698|1.3008|8.4096|13.7748|32.59|4.6194|0.7947
key||NN|0.0|9.774|3.9267|3.9267|1.4659|1.7741|21.4633|22.4552|8.8128|-0.6533
to||TO|0.0|8.8916|5.2436|6.7259|1.2421|2.0366|19.0102|21.4633|6.5212|0.3969
the||DT|0.0|4.2032|9.9721|11.4719|3.6661|3.2165|17.4776|19.0102|5.7001|1.0532
drug||NN|0.0|-1.8978|3.0692|11.997|0.7086|3.4144|18.7869|19.4632|6.3024|-0.7752
eradication||NN|0.0|-4.1126|9.6945|9.6945|2.5671|3.0581|24.9169|25.2997|6.8902|0.6609
is||VBZ|0.0|-5.6801|5.5063|9.6945|1.933|2.0981|21.6566|24.9169|7.0446|0.5792
jobs||NNS|0.0|-8.7991|5.5978|8.9857|1.8681|3.4799|23.0496|23.0496|7.3411|-0.4366
look|.|NN|0.0|0.0942|11.867|16.1816|3.0337|-0.0689|25.6225|25.6225|8.5786|-0.3688
there's|,|VBZ|0.0|0.1305|3.1936|11.867|0.6641|7.6386|24.0196|25.6225|5.4799|1.3693
a||DT|0.0|2.3525|2.3224|4.4465|0.6978|5.903|22.5196|24.3113|5.2257|-0.1179
very||RB|0.0|7.2178|8.641|11.1515|2.5621|4.9577|28.5803|28.5803|9.8111|1.0532
little||JJ|0.0|3.9803|6.1367|11.4923|1.9775|9.4964|7.143|28.5803|1.7129|1.2029
known||VBN|0.0|-0.1685|4.2917|10.0965|1.1099|7.8024|17.986|19.6939|4.8635|-0.4366
fact||NN|0.0|-0.6356|1.4104|4.2917|0.5172|0.7937|21.751|21.8706|6.9077|-0.6058
countries|:|NNS|0.39|4.3828|5.2102|8.4251|1.2422|5.6397|23.417|23.9778|7.6051|-0.4366
that||WDT|0.0|-0.3221|6.9717|10.6304|2.3749|1.5887|22.2747|24.9147|8.2816|-0.294
have||VBP|0.0|-1.9823|5.067|8.2856|1.303|-2.1708|25.247|26.8426|8.7907|-0.8735
a||DT|0.0|-3.4567|3.0383|5.7237|1.0379|8.1573|10.6234|28.0265|3.002|1.7643
legal||JJ|0.0|0.9934|5.814|8.108|1.4697|6.4841|23.8987|24.2337|5.6324|-0.5806
average||JJ|0.0|-2.5905|6.9604|8.7197|1.5144|3.6184|23.9639|24.3606|7.1256|0.4545
income||NN|0.0|-5.2592|3.7162|8.2746|1.1073|5.1012|22.583|24.5478|5.9762|0.1052
per||IN|0.0|-5.5346|1.8796|3.7162|0.5966|4.1388|21.1851|23.4264|7.2917|0.7947
capita||NN|0.0|-5.5842|1.2174|1.8796|0.2907|-2.4687|24.2244|25.1374|9.0375|0.8755
of||IN|0.0|-8.5045|2.2941|4.1465|0.6559|-1.2525|20.341|24.2244|8.0216|1.3693
one||CD|0.0|-6.2209|4.8349|5.3381|1.5762|5.6845|23.2538|23.2538|6.4912|-0.0133
thousand||CD|0.0|-7.1426|2.7177|4.8349|0.6879|4.7022|18.0565|23.6865|6.3945|-0.0133
dollars||NNS|0.0|-6.41|6.7931|6.7931|2.1548|7.1713|7.214|18.0565|2.4522|0.3969
don't||JJ|0.0|-7.4824|2.4408|6.7931|0.8109|7.9441|10.7606|10.7606|3.688|-0.0133
produce||VBP|0.0|-9.7693|5.3323|6.1933|1.4105|0.7114|17.4207|20.7615|5.8677|0.3159
drugs||NNS|0.0|0.0|0.0|12.4337|0.0|-11.3729|23.8234|27.8074|7.7764|-1.0009
second|.|JJ|2.63|8.4668|12.3|12.6044|3.3199|-2.3371|38.3388|38.3388|11.4276|-0.8735
textile|,|NN|0.92|15.118|2.5833|15.5676|0.8265|-5.5948|35.3386|38.3388|10.6572|-0.181
trade|.|NN|1.55|-3.4328|12.1106|25.6743|4.2439|0.4|31.5495|37.2561|10.7472|-1.0972
is||VBZ|0.0|2.4356|4.5195|14.0827|1.129|-3.7286|36.8017|39.3864|12.4617|-0.6533
the||DT|0.0|0.8867|3.4003|5.3531|1.3185|1.6805|32.0761|39.7423|12.451|0.7947
key||JJ|0.0|2.3231|6.2992|6.8369|1.9714|0.662|23.2319|32.0761|9.0227|-0.4366
not|,|RB|0.0|2.2525|10.057|10.057|3.8602|3.9488|24.7765|25.4849|9.1428|-0.8735
aid||NN|0.0|-3.4822|5.4649|14.9776|2.1769|-8.8602|32.205|35.6592|10.2669|-0.8735
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
