word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|0.73|11.2823|2.8577|34.6134|1.0743|7.6036|28.2032|38.1876|7.4606|-0.2108
i||VB|0.0|9.0263|1.9138|4.946|0.5601|9.5634|4.4334|28.2032|1.5873|1.3693
hope||VBP|0.0|-0.0611|11.3017|13.9344|3.3656|0.1757|26.331|28.2702|8.7379|-0.7752
that||IN|0.49|-5.6205|4.9403|16.137|1.3846|4.1172|20.148|29.9258|7.7197|-0.0133
this||DT|0.0|-6.8901|3.387|4.9403|1.3759|1.1916|15.4098|20.148|6.1793|0.3969
group||NN|0.0|-8.1623|2.6923|5.0865|0.8142|-11.8736|35.7043|36.8084|11.6234|-1.1984
would||MD|0.0|-8.4172|4.4269|4.4269|1.6517|1.1764|29.1062|37.6225|7.5588|-0.4366
be||VB|0.0|-7.081|3.3639|4.8532|0.9807|2.6005|24.2413|30.7203|8.4194|-0.294
able||JJ|0.0|-5.405|5.0962|5.6888|1.4283|4.8504|27.7791|27.7791|7.9096|0.1706
to||TO|0.0|-9.5842|1.544|6.827|0.4684|-6.4899|14.4239|27.7791|5.0712|0.2406
deal||VB|0.0|-8.6596|6.1971|6.1971|1.7804|5.578|16.4621|23.5352|5.7957|-0.5543
with||IN|0.0|-10.3739|4.0855|7.1317|1.4414|3.1472|13.0056|16.4621|3.916|0.1052
the||DT|0.0|-7.8524|6.3068|6.4027|2.3779|-3.7374|24.076|28.257|7.6312|0.7947
issue||NN|0.0|-7.1796|7.5232|7.6454|2.3842|-0.3134|31.9947|31.9947|8.2183|-0.6533
of||IN|0.0|-14.8358|4.5723|12.5364|1.8233|3.507|17.812|31.9947|6.6219|1.0532
state||NN|0.0|-18.9339|4.0539|8.7334|1.2338|-5.7346|27.8843|32.9498|8.1614|-0.8429
and||CC|0.52|-12.9914|2.5305|9.281|0.8441|9.2648|13.0193|35.3997|3.8568|0.1052
development||NN|0.0|-18.5119|8.5536|9.6927|2.5016|2.2935|24.2752|25.2568|6.7758|0.2776
and||CC|0.0|5.3326|3.3479|27.9856|1.0803|6.3888|22.472|24.2752|6.4331|-0.1179
the||DT|0.0|4.592|3.2552|4.0649|1.2347|7.7884|5.6123|22.472|2.5623|2.9494
empowerment||NN|0.0|1.7771|13.3866|13.3866|4.0666|3.0928|29.7858|29.7858|8.6733|-0.0407
of||IN|0.0|-6.9545|4.5823|18.2225|1.4984|-3.4658|29.5322|30.0965|10.2076|-0.0133
the||DT|0.0|-8.2827|1.2748|4.5823|0.4345|5.7291|8.251|29.5322|2.9844|2.2722
majority||NN|0.0|-16.1145|12.8339|13.1776|4.3048|3.0655|26.3363|26.3363|7.9811|0.4844
of||IN|0.0|-21.2326|0.7144|13.4297|0.3641|1.5741|10.9056|26.3363|3.8206|0.7947
the||DT|0.0|-20.8755|1.2377|1.3152|0.4845|1.7659|8.5063|10.9056|3.5716|1.0532
world's||NN|0.0|-21.0333|1.2008|1.3021|0.3678|0.1973|24.5148|24.5148|8.7995|-0.6533
poor||JJ|0.0|-19.6285|2.2034|2.7551|0.5472|-5.8805|25.9869|29.88|8.7931|-0.9021
through|,|IN|0.0|0.0|0.0|20.9844|0.0|0.0|0.0|25.9869|0.0|0.0
this||DT|0.0|-11.0805|2.3171|12.0691|0.7394|-1.983|18.2326|18.2326|7.8101|0.0
means||NNS|0.0|-15.7427|7.8218|10.307|2.9375|-10.4746|34.6047|34.6047|13.3152|-1.1858
thank|.|NN|0.0|-12.5025|2.483|9.0775|0.7717|0.5947|23.3333|34.9366|9.0915|-0.6533
you||PRP|0.0|0.0|0.0|13.4645|0.0|-8.8725|8.5865|23.3333|3.4976|0.7947
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
