word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
i||NN|15.88|-0.0718|0.9333|0.9333|0.3922|0.0|0.0|0.0|0.0|3.8597
want||VBP|0.0|4.8062|5.4672|7.0536|1.6785|7.9669|3.6623|9.2791|0.9554|0.2772
to||TO|0.0|1.8204|3.6539|6.9594|1.3867|6.4244|6.605|6.8673|2.4866|2.9309
start||VB|0.0|0.8051|3.0335|3.6539|0.9468|2.3149|17.5822|17.5822|7.247|-0.718
off||RP|0.0|-1.0221|1.7417|4.7701|0.4481|1.4401|17.3952|17.5822|7.331|0.0284
by||IN|0.0|-2.7922|4.1807|4.4274|1.6618|2.8399|14.7937|17.3952|5.5991|0.6089
saying||VBG|0.0|-2.6678|5.4098|5.5536|1.3781|2.868|14.2507|14.7937|4.7422|0.1445
houston|,|NN|0.0|-0.3678|8.0461|8.0522|2.5927|3.1873|15.2774|15.2774|4.7195|-0.2842
we|,|PRP|0.0|-3.5187|0.4582|8.0461|0.1434|5.4624|2.369|15.2774|0.8943|1.0733
have||VBP|0.0|-4.2504|3.2018|3.2018|1.2284|4.3689|5.147|5.3642|1.9967|0.4303
a||DT|0.0|-6.7506|1.7898|4.8952|0.7009|1.9355|6.0574|8.6811|2.3849|3.8597
problem||NN|0.0|-4.626|5.1879|5.5808|1.5699|0.3474|22.2511|22.2511|7.4727|-0.4171
we're|.|NN|2.84|3.5752|5.1535|13.3178|1.3257|6.4447|13.9139|22.3398|3.3746|-0.5521
entering||VBG|0.0|1.0503|6.4744|8.1968|1.9832|6.9524|13.4411|14.2536|2.5302|-0.0413
a||DT|0.0|-3.5229|2.5371|8.9422|0.8211|3.8562|11.7382|14.018|4.001|0.82
second||JJ|0.0|-1.4127|8.1809|8.1809|2.0721|0.5382|19.6902|19.6902|5.7598|-0.4747
generation||NN|0.0|-2.8237|6.9294|8.5716|1.7907|5.3823|12.2552|20.0361|3.4776|-0.207
of||IN|0.0|-6.795|2.8803|9.2588|1.0894|1.7697|7.4535|12.2552|2.9648|0.6089
no||DT|0.0|-3.2494|7.0267|8.679|2.2898|6.6155|7.9443|11.2964|1.8545|-0.3863
progress||NN|0.0|-4.053|7.6607|8.0217|2.1176|1.074|21.4949|21.4949|6.0881|-0.96
in||IN|0.41|-5.8084|3.8709|8.0409|0.9192|4.6016|6.7837|21.4949|1.8292|-0.4466
terms||NNS|0.0|-5.3572|6.296|6.296|1.6282|2.9217|15.2131|15.2131|4.6625|-0.96
of||IN|0.0|-5.8765|8.888|8.888|2.3685|2.495|13.6744|15.2464|4.1332|-1.2487
human||JJ|0.0|-4.6052|6.4783|8.888|2.2267|4.2051|11.2848|13.6744|2.9935|-0.3863
flight||NN|0.38|-5.0394|2.8133|6.4783|0.8994|0.9588|19.4829|19.4829|7.0721|-0.917
in||IN|0.0|-5.7778|3.5374|4.7317|0.9725|-0.8208|18.7228|22.25|6.5362|-0.2466
space||NN|0.0|-5.9398|5.7252|5.7252|1.2014|-3.7832|22.8848|22.8848|6.9281|-1.1773
in|.|IN|0.0|-8.3706|0.7865|5.7252|0.2953|-0.0582|5.7688|22.8848|2.2666|2.9309
fact||NN|0.0|-4.8076|3.8225|5.283|0.9327|-2.3842|19.3284|19.3284|6.9108|-0.718
we've|,|NNS|0.0|-3.9266|2.7794|4.5766|0.622|5.7228|3.5459|19.3284|0.9135|-0.1651
regressed||VBD|0.0|-3.7744|7.0364|7.0364|1.9523|2.19|21.794|21.794|6.1866|-0.9055
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
