word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
my|.|PRP$|1.44|3.1699|11.4464|21.4883|3.4092|12.3397|3.7925|39.5398|0.9385|-0.4981
country||NN|0.0|3.0964|5.3872|11.4464|0.8691|5.0363|30.7507|30.7507|8.9981|-0.8584
is||VBZ|0.0|-2.1921|10.5757|14.1216|3.519|4.1641|26.3496|30.7507|7.4|-0.6058
dominated||VBN|0.0|-12.2124|14.0156|23.6009|3.6941|6.5632|27.7899|27.7899|7.7038|-0.0929
by||IN|0.0|8.9208|3.9691|31.8968|1.0414|10.3571|12.6347|27.7899|3.5786|-0.1179
drug||NN|0.0|8.6453|7.8336|7.8336|2.4058|1.2422|27.3956|27.4909|8.1283|-1.0009
economy||NN|0.0|4.3884|8.8931|12.3964|2.2711|5.6209|32.6361|32.6361|9.7901|-0.294
and||CC|0.0|1.0604|4.8042|9.7883|1.2959|10.4204|16.4225|32.6361|4.5439|0.7947
a||DT|0.0|0.4497|1.7251|4.8042|0.6342|10.8171|3.5415|16.4225|1.5499|5.3195
mafia||NN|0.0|-2.0339|4.4183|6.5957|0.6223|-0.3406|32.5007|32.5007|10.0946|-0.6756
textbook|.|NN|0.71|2.225|8.9986|10.7363|2.2537|0.3698|29.896|33.4473|9.2596|-0.7567
economics||NNS|0.0|0.3954|5.0432|8.9986|1.0664|5.1809|30.7358|31.1269|9.4023|0.2406
does||VBZ|0.0|-1.6389|8.3728|8.3728|2.3782|2.5476|31.0845|31.2706|10.1622|-0.697
not||RB|0.0|-1.3162|2.9382|8.3728|0.8458|2.8903|27.4493|31.0845|10.5476|-0.5543
work||VB|0.0|3.0148|4.908|7.7177|1.1583|1.9315|25.5824|28.4712|9.5578|-0.5543
in||IN|0.0|3.7447|5.2509|6.5907|1.7709|6.837|17.8427|25.5824|5.726|1.0532
my||PRP$|0.0|1.4455|0.7388|5.3197|0.2662|6.5629|9.6536|17.8427|2.4416|0.1052
context||NN|0.0|0.0|0.0|1.8383|0.0|-9.3369|34.1851|35.9693|9.2003|-0.7375
and|,|CC|0.33|12.5562|1.4165|13.5994|0.3605|12.194|1.7919|39.2391|0.4751|0.5792
i||NN|0.0|11.6101|1.2895|2.6456|0.4468|10.936|2.1958|3.4114|0.7825|1.3693
have||VBP|0.0|11.6422|4.2328|4.2328|1.0735|1.4356|30.3344|30.3344|11.2248|-0.7752
very||RB|0.0|13.8598|6.672|6.672|1.6198|9.1185|28.2058|30.3477|6.2606|-0.2535
few||JJ|0.0|5.4682|8.4558|15.4144|2.2772|1.2587|25.466|28.2058|9.1463|-0.8735
recommendations||NNS|0.0|-13.6775|20.2899|29.087|3.9372|4.6424|26.055|28.3998|6.862|0.0092
from||IN|0.0|-16.0743|5.2996|20.2899|1.4828|0.0385|23.3655|26.055|9.4574|-0.6533
anybody||NN|0.0|-11.5081|12.2713|12.2713|3.1411|5.5968|23.2606|25.9142|6.6479|-0.3688
as||IN|0.0|-0.6319|0.914|19.6211|0.3238|2.0027|19.9596|23.2606|8.6986|-0.0133
to||TO|0.0|-1.2578|0.3785|1.3459|0.1324|3.3412|23.0091|23.0091|9.9309|1.3693
how||WRB|0.0|-1.6784|4.15|4.15|1.3337|10.5643|7.3369|24.841|2.4078|0.1052
to||TO|0.0|-3.2368|8.8885|9.6343|3.0256|0.4429|17.1705|23.6814|5.8321|0.2406
put||VB|0.0|-6.5212|4.5335|8.8885|1.4875|-0.9763|19.6143|19.6143|6.7544|0.3969
together||RB|0.0|-7.7814|8.0677|8.0677|2.3599|5.6482|27.2023|27.2023|6.5898|0.6469
a||DT|0.0|-11.5632|0.3596|9.0136|0.2543|4.989|0.7141|27.2023|0.505|7.6896
legal||JJ|0.0|-13.1534|4.6401|4.6401|1.577|2.1204|13.2548|13.2548|3.8386|0.1706
economy||NN|0.0|-18.3341|5.8527|10.335|1.6757|-7.1152|22.6165|29.468|5.9588|0.9178
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
