word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
teach|.|NN|0.34|7.3196|7.9502|23.8082|1.8411|1.1493|24.0268|24.0268|7.8671|-0.2737
others||NNS|0.0|3.0931|2.3888|10.9381|0.8431|6.3854|10.8694|24.3124|4.4421|-0.6856
learn|;|VBP|0.82|0.9633|7.6083|7.6083|2.0809|1.0334|21.3686|21.3686|8.0121|-0.3465
about||IN|0.0|-2.1641|3.9972|8.916|1.3012|0.2637|17.8269|21.3686|6.5386|-0.0532
it||PRP|0.0|1.4079|3.6962|7.2566|0.7382|4.6494|23.5592|23.5592|6.0386|-0.4722
talk|;|VBP|0.46|1.0174|2.7642|3.6962|1.1091|1.498|14.3227|23.5592|4.0672|-0.5769
about||IN|0.0|0.2389|2.9658|4.1333|0.6765|2.4129|23.1303|23.1303|6.3334|-0.5769
it||PRP|0.0|-0.8453|5.5145|5.6881|1.9927|8.2976|8.7868|23.2831|2.1575|0.0
the|.|DT|0.0|-0.1979|2.108|5.5145|0.4914|7.0782|11.9733|12.0296|3.6893|0.0
movie||NN|0.0|-0.9771|4.7251|5.2484|1.8382|-4.3163|24.3266|24.9842|8.2258|0.0
comes||VBZ|0.0|-0.7953|4.4399|5.2248|1.4234|2.3482|19.8348|24.7554|7.6002|-0.865
out||RP|0.0|-6.7139|5.2633|8.9794|1.0477|-1.1749|29.0692|30.2301|9.1121|-0.865
the||DT|0.0|0.0|0.0|7.8512|0.0|0.0|0.0|29.0692|0.0|2.2211
movie||NN|0.0|-1.9436|1.5798|2.7486|0.5145|5.3474|1.7614|6.2245|0.8788|-0.4124
is||VBZ|0.0|3.2465|5.8629|7.9494|1.7377|7.2575|6.7218|6.7218|1.852|-0.1025
a||DT|0.0|1.2067|4.1566|5.8629|1.2931|2.9912|17.2461|17.7671|6.4745|-0.705
movie||NN|0.0|-1.9809|4.8981|7.8525|1.2227|2.0371|21.583|22.1985|7.2646|-0.8912
version||NN|0.0|0.4394|5.2642|6.9853|1.6801|5.1169|22.4424|22.4424|5.3112|-0.8371
of||IN|0.0|-1.6855|6.4894|8.9151|1.5865|4.1082|16.562|22.4424|4.0632|-0.2737
the||DT|0.0|-4.1333|2.4922|6.4894|0.6373|2.1236|19.8417|20.1509|6.6149|1.0361
slideshow||NN|0.0|-6.6496|2.3014|5.6532|0.7959|1.5368|9.5269|19.8417|3.2209|-0.1639
i||JJ|0.0|-12.8942|5.8742|8.4897|1.9066|1.0892|19.0166|19.0166|6.7699|1.0361
gave||VBD|0.0|-5.1252|1.5984|10.0961|0.6843|5.8826|2.3905|19.0166|1.1499|-0.4124
two||CD|0.0|-5.4077|2.6485|2.86|0.9059|1.2527|17.5032|17.5032|5.9191|0.7847
nights||NNS|0.0|-4.4407|0.9149|3.3751|0.2553|-1.904|16.6496|18.4251|7.023|-0.623
ago||RB|0.0|-6.9675|3.3705|4.2651|0.9853|0.8665|17.2389|17.6086|6.7672|-0.3465
except|,|IN|0.0|-9.5203|1.9203|5.4174|0.6608|2.3691|11.8457|17.2389|3.9246|-0.1929
it's||VB|0.0|-5.0253|7.1641|7.5035|1.9688|-1.3962|22.3708|22.3708|7.2715|0.1144
a||DT|0.0|-4.3563|1.2631|7.1641|0.3724|-4.2383|18.7524|22.8625|6.9437|2.2211
lot||NN|0.0|-5.4066|1.6473|2.9534|0.7013|7.6629|5.6755|22.6316|2.1941|-0.7756
more||RBR|0.0|-4.8344|3.6513|3.6513|1.2309|6.2754|8.2556|8.4118|2.253|-0.1929
entertaining||JJ|0.0|-5.0685|1.7468|3.6513|0.4694|6.4198|2.1578|8.2556|0.7487|0.4396
and|.|CC|1.52|-7.7302|5.614|7.4502|1.5882|0.9906|19.8979|20.2975|5.7255|-1.297
it||PRP|0.0|7.5859|2.671|19.832|0.794|2.7447|23.1059|23.1059|7.2893|-0.4722
comes||VBZ|0.0|7.7377|2.8057|2.9583|0.6361|-4.9582|26.4508|27.2483|9.2933|-0.7756
out||RP|0.0|1.3624|6.1027|9.3324|1.7982|2.1298|21.939|27.2429|7.3397|-0.1929
in||IN|0.0|-1.2543|2.0128|7.6356|0.4661|9.0792|3.8984|22.7041|1.221|0.5752
may||MD|0.0|-2.6641|0.9412|3.0822|0.2708|7.8479|4.1457|4.7212|1.3655|-1.1761
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
