word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|0.4|-4.5213|2.1633|14.9232|0.4574|5.2294|2.672|20.7344|0.8648|-0.5986
there's||VB|0.0|-5.265|1.7537|3.1506|0.4444|2.7449|10.7084|11.7081|3.5098|2.0021
a||DT|0.0|-4.2232|1.8616|2.8608|0.7089|2.9921|10.1435|11.0379|3.6589|1.7699
lot||NN|0.0|-1.7869|4.3266|5.1865|1.4002|6.0664|6.2341|11.8796|1.778|-0.4466
of||IN|0.0|-1.7477|3.2163|4.3266|1.3329|4.5762|3.9202|6.2341|1.6509|2.9309
them||PRP|0.0|-3.8264|1.7157|4.6661|0.4872|5.6094|4.7976|5.2028|1.61|-0.1651
that||IN|0.0|-4.6395|1.6419|2.3498|0.463|5.4982|4.4828|4.7976|1.2417|0.0284
i||VBZ|0.0|-3.7545|0.3717|1.9127|0.1237|6.5499|1.654|4.4828|0.5511|1.7699
actually||RB|0.0|-2.9677|4.5797|4.5797|0.9839|1.0653|14.6903|14.6903|4.9296|1.0733
can't||JJ|0.0|-1.1495|5.0005|6.6905|1.4588|-0.8188|19.6547|19.6547|6.482|-0.8424
show||NN|0.0|-4.9059|4.7764|8.4434|1.4474|2.1291|10.2829|19.6547|3.5685|-0.5521
you||PRP|0.0|-8.1151|1.8388|6.6008|0.4711|2.5243|7.1703|10.2829|2.3374|-0.074
on||IN|0.99|-4.9554|1.2347|4.7772|0.3828|-1.1259|32.0372|32.0372|11.8022|-0.5521
this||DT|0.0|-5.5271|0.975|1.5074|0.257|1.1941|13.214|32.0372|4.7353|0.0284
chart||NN|0.0|-4.7698|1.4834|1.5374|0.3539|-2.3512|22.0611|22.0611|6.7715|-1.1445
the|.|DT|0.0|2.9722|2.4705|9.7641|0.7555|6.281|6.3988|22.6857|2.1215|1.7699
most||RBS|0.0|8.9257|8.5936|9.6697|2.3953|2.9757|14.587|14.587|5.5504|-0.6811
impressive||JJ|0.0|6.2637|8.976|9.6417|2.092|2.8624|16.1603|16.1834|5.3789|-0.1359
airplane||NN|0.0|4.3662|2.9389|8.976|0.5022|4.293|19.0035|19.0035|5.9859|-0.5758
ever||RB|0.0|-0.65|7.7405|10.0534|2.6881|0.8116|19.8201|20.0747|6.4557|-0.074
i|,|RB|0.0|0.0154|4.353|7.7405|1.4339|2.0966|19.5888|20.0181|7.561|-0.074
believe||VBP|0.0|-1.4568|6.7663|7.943|2.3819|4.4212|16.0164|19.5888|3.7033|-0.1209
was|,|VBD|0.91|-11.1519|5.8697|17.1135|1.7649|5.679|15.3276|17.3133|4.2784|0.1445
designed||VBN|0.0|-8.9768|11.6662|11.6662|3.0577|2.9177|22.3907|22.3907|6.1129|-0.9701
only||RB|0.0|3.2212|3.574|21.5549|0.9108|5.3592|23.6856|24.0102|5.0699|0.2086
a||DT|0.0|-1.3425|2.9328|7.0946|1.148|2.915|7.2186|23.6856|2.9675|2.2675
dozen||NN|0.0|1.0198|9.9688|9.9688|3.0352|5.366|8.6213|10.317|2.4962|-0.4466
years||NNS|0.0|0.1241|8.3588|9.9688|2.6571|4.2059|15.6927|16.0638|4.1361|-0.9391
after||IN|0.0|-1.7228|2.7677|8.3588|0.5242|0.5677|18.4132|20.1639|7.4068|0.4303
the||DT|0.0|-4.2268|1.8135|5.2042|0.6203|1.5086|6.7147|18.4132|2.2728|2.9309
first||JJ|0.0|-1.7953|5.9284|5.9284|1.6189|-0.4768|17.415|17.415|6.602|-0.7523
operational||JJ|0.0|-2.7036|3.6303|5.9284|0.8304|0.8212|21.5654|21.8231|6.5638|0.7311
jet||NN|0.0|-4.8983|7.2744|8.19|2.1157|0.7791|17.4223|21.5654|5.4162|-1.0335
stayed|.|VBN|1.68|12.57|2.1642|22.4526|0.5906|0.0731|28.3355|28.3355|9.1492|-0.7523
in||IN|0.0|11.6525|6.3877|6.3877|2.3572|4.0147|7.3143|28.3355|2.2104|1.3829
service||NN|0.0|2.1429|7.075|13.3431|1.6971|1.5791|18.8477|18.8477|6.4733|-0.5758
till||NN|0.0|0.7163|2.8119|8.2434|1.1336|-1.4055|23.2262|23.6006|9.1602|-0.2466
it||PRP|0.0|-1.9459|2.5041|5.4328|0.882|3.5564|6.7674|23.2262|2.9102|2.9309
was||VBD|0.0|-3.7402|3.1793|3.8933|1.0066|-1.4991|18.2401|19.9192|6.0679|0.1445
too||RB|0.0|-7.4352|5.2149|8.5235|1.998|-1.4044|22.2352|22.2352|7.7023|0.1445
rusty||JJ|0.0|-12.1665|2.7736|8.4054|0.6252|1.7539|17.8447|22.5789|6.4695|-0.3199
to||TO|0.0|-14.2699|2.8772|5.774|0.8409|1.202|16.5434|18.1004|5.8499|0.82
fly||VB|0.0|-13.4026|1.7413|3.6689|0.5437|1.5215|19.9345|19.9345|6.7698|-0.718
taken|,|VBN|0.0|-13.3432|2.7948|2.7948|0.7691|-1.0538|19.4017|21.1153|6.0878|-0.2466
out||IN|0.0|-14.2977|0.7492|2.9311|0.2524|4.9928|5.3124|19.4017|1.8576|0.4303
of||IN|0.0|-15.5566|2.8569|3.1386|1.1406|0.4826|11.2166|12.8989|4.1224|1.7699
service||NN|0.0|-14.5348|3.3061|3.9863|0.9021|0.8609|15.6134|15.6134|4.5833|-0.4747
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
