word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
the|.|DT|1.47|0.5331|6.7143|6.7143|2.1027|10.9075|6.7767|40.0266|2.432|0.7947
world||NN|0.0|6.7962|7.0197|13.8282|2.1587|7.4187|24.4216|24.4435|7.1028|-1.0009
in||IN|0.0|1.9293|5.2154|9.2068|1.6983|6.1336|23.3848|24.6542|9.0742|0.1052
which||WDT|0.0|0.9875|3.1832|5.8786|0.8235|-0.3198|32.9074|33.9148|11.2045|-0.9291
i||JJ|0.0|4.5312|8.9476|8.9476|3.1649|6.1711|34.4238|34.4238|9.1857|-1.0425
operate||VBP|0.0|10.5378|8.5057|17.1187|2.123|2.3248|36.0823|36.0823|8.2388|-0.4981
operates||VBZ|0.35|3.6702|7.202|16.996|1.5127|6.7299|20.126|36.5802|7.2044|0.2776
with||IN|0.0|0.5541|7.4136|9.4064|2.5513|5.2529|17.5814|20.126|5.8432|0.2406
designs||NNS|0.0|-7.8836|11.9536|16.3263|3.5803|1.3425|28.2856|29.2113|8.52|-1.0325
regarding||VBG|0.58|0.8316|5.7302|15.2487|1.6516|8.8413|17.0146|30.3268|4.5848|0.064
roads||NNS|0.0|1.2664|6.3776|6.6996|1.8267|6.3285|25.0595|25.0595|6.7023|-1.1589
or|,|CC|0.0|-0.7251|4.395|6.7259|1.3367|2.9161|29.6927|30.0937|11.2216|-0.0133
dams||NNS|0.0|-0.6785|8.3177|8.3177|2.3876|4.8317|26.9632|29.9048|8.0213|-1.3169
or|,|CC|0.0|-3.1194|2.6398|8.3177|0.7087|4.0684|33.3661|35.0883|9.4693|-1.0222
provision||NN|0.34|-0.7441|4.1327|5.6203|1.1111|7.5468|24.0049|34.8033|4.2098|0.1483
of||IN|0.0|-3.2035|4.9731|6.8722|1.1497|0.3313|25.0855|26.6267|8.0068|-0.294
electricity||NN|0.0|-6.9586|10.0775|10.0775|2.5687|-5.2508|33.4536|34.4658|10.5269|-0.0353
that||WDT|0.0|2.5823|6.1521|17.5149|1.9708|0.1336|40.5888|40.5888|13.1445|-0.3688
have||VBP|0.0|4.4287|5.3553|6.3165|1.9101|4.6643|15.765|40.5888|6.026|0.5792
not||RB|0.0|4.4546|4.6879|5.3553|0.9215|7.0717|18.9563|18.9563|6.9088|-0.294
been||VBN|0.0|2.9496|5.0891|6.7805|1.5693|8.2114|21.3586|21.3586|6.7621|0.3969
revisited||VBN|0.0|-2.1282|4.6633|9.6512|1.3309|2.4865|26.0587|29.2193|6.1389|0.6823
in||IN|0.0|-4.5732|4.1071|7.8186|1.4165|5.9808|10.7312|26.0587|2.8934|0.7947
sixty||CD|0.0|-3.2488|7.3566|7.4682|2.1548|-8.3603|34.1969|35.0996|8.7899|0.1052
years||NNS|0.0|-9.1242|9.9944|12.7081|2.7127|-9.75|30.9753|34.1969|9.3333|-1.0009
this|.|DT|2.1|15.6632|0.6646|28.8852|0.318|-1.7597|31.6614|36.4008|10.9593|-0.9783
is||VBZ|0.0|11.4473|12.8952|12.8952|3.9772|-1.897|34.8335|34.8335|12.2954|-0.697
not||RB|0.0|-0.6117|5.1249|17.7776|1.0456|3.1533|24.6294|34.8335|8.9909|-0.8102
right||JJ|0.0|0.8832|2.2061|5.1249|0.5934|-15.1336|37.0772|40.2821|11.5102|-1.3664
it|.|PRP|0.0|-0.1455|3.3811|5.2001|1.0929|-2.7524|36.1199|40.9898|10.9381|-0.294
requires||VBZ|0.0|0.1562|3.9838|4.6303|0.8142|0.5711|31.4475|37.2389|10.9163|-0.8735
thinking||VBG|0.0|1.3306|5.9369|6.2002|1.8774|-3.8696|28.7462|31.6637|9.7898|-0.0672
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
