word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
people|.|NNS|0.0|0.0|0.0|6.1802|0.0|0.0|0.0|27.5925|0.0|0.0
can||MD|0.0|5.3524|6.6312|8.0646|2.1368|0.909|21.4656|21.4656|7.9275|0.0
make||VB|0.0|2.4018|3.5694|6.8604|0.9563|3.9042|21.6177|22.378|7.9309|-0.9815
their||PRP$|0.0|2.5732|4.2373|4.2373|1.25|4.109|21.1102|21.6177|7.3851|-0.1199
own||JJ|0.0|1.204|3.1625|5.623|0.9849|5.7412|13.967|21.1102|3.8081|-0.9011
cooking||NN|0.0|2.0306|4.4856|4.5665|1.0942|0.8344|20.3937|20.3937|6.4984|-0.4182
fuel||NN|0.0|0.0861|4.0299|6.0427|1.2798|0.732|23.2096|24.252|7.3266|-0.9815
from||IN|0.0|-0.8282|2.6816|4.2889|0.8187|1.3606|20.866|24.9867|7.6207|-0.8082
waste||NN|0.0|-1.0424|3.233|3.233|0.7286|-1.8302|27.0378|27.7733|8.2425|-1.1947
products||NNS|0.0|-1.0923|3.1245|4.0779|0.6602|0.08|28.9334|28.9458|8.2177|-0.6998
they|.|PRP|0.0|-0.7307|1.5754|3.3887|0.4645|2.8635|21.3895|28.9334|5.4944|0.3062
can||MD|0.0|-0.3289|3.0649|3.0649|0.7875|0.9313|21.6725|21.6725|7.9743|-0.4182
generate||VB|0.0|0.5969|8.7063|8.7063|2.4311|4.1941|19.9719|23.347|5.2652|-0.1199
income||NN|0.0|0.7477|8.8372|9.0458|2.0554|3.3506|19.2909|21.0457|5.3048|-0.5718
from||IN|0.0|-3.1686|4.164|9.4094|1.4578|-1.0645|22.4656|22.4656|6.6232|-0.6386
this||DT|0.0|-6.0117|1.7057|5.9049|0.4122|-4.5532|19.2881|23.9516|6.2128|-0.9011
they|.|PRP|0.33|1.3053|1.4809|8.7056|0.5403|7.3688|1.7228|21.7604|0.6158|2.7205
can||MD|0.0|0.4573|3.4867|3.941|0.8387|1.2293|20.7506|20.7506|7.2798|-0.3292
save||VB|0.0|3.4301|8.5264|9.009|2.3945|0.5378|20.6456|22.2538|7.9832|-1.1425
the||DT|0.0|4.4623|1.2497|8.5264|0.4437|1.3839|16.2348|20.6456|6.6315|1.6474
money||NN|0.0|3.4969|2.3247|3.3887|0.4945|7.897|11.2458|21.4612|1.9557|0.0725
that||IN|0.0|-0.4933|4.6601|7.1099|1.369|-0.3433|11.8403|19.2668|3.6304|0.3062
they||PRP|0.0|0.2445|2.0405|4.6601|0.5179|3.2212|21.0306|21.0306|7.6223|0.7085
were||VBD|0.0|0.0164|1.9746|2.4424|0.4973|4.684|9.1955|21.0306|2.8874|0.3062
going||VBG|0.0|0.0605|1.0063|1.9746|0.2773|3.479|16.1047|16.1047|5.2807|-0.6386
to||TO|0.0|-0.6449|1.8825|2.1643|0.6078|2.6492|9.9427|16.1047|2.8343|0.9646
spend||VB|0.0|1.5672|4.6036|5.7998|1.4579|-0.7869|29.3517|29.3517|9.7655|-1.2632
on||IN|0.0|3.5499|1.1913|4.6036|0.252|7.1453|6.3436|29.3517|1.1779|-0.2304
charcoal||NN|0.0|4.2343|3.2847|3.609|1.1486|2.9566|20.3258|20.3258|6.2429|-0.8082
and|,|CC|0.34|0.5809|2.0546|7.268|0.394|8.7255|6.9402|21.3032|1.7448|-0.2304
they||PRP|0.0|-0.0048|2.4327|2.8888|0.7382|5.5287|11.4342|12.2381|3.9492|0.7085
can||MD|0.0|0.2723|4.7083|4.7083|0.8946|1.3302|20.555|21.5458|7.1361|-0.3292
produce||VB|0.0|-1.0405|5.3158|5.863|1.1993|0.1973|18.685|20.555|5.901|-0.2304
excess||JJ|0.0|3.0246|5.838|9.0061|1.7554|-0.5501|27.2095|27.2095|8.4226|-0.6998
and||CC|0.0|-0.7686|6.2731|8.2438|1.7073|-0.1853|19.3921|27.2095|5.9491|0.0043
sell||VB|0.0|0.3185|4.3002|6.2731|1.0079|0.1828|24.8505|24.8505|10.4215|-0.6386
it||PRP|0.0|1.078|3.4392|4.485|1.2111|4.4421|8.8866|24.8505|3.061|1.6474
in||IN|0.0|1.3784|2.1357|3.4392|0.7367|7.3489|6.1819|10.135|2.0171|0.7085
the||DT|0.0|0.6538|0.495|2.1357|0.1501|7.3967|6.0827|6.8243|1.8548|2.7205
market||NN|0.0|-0.2046|1.7673|1.7874|0.3405|2.2165|23.8626|23.8626|7.4043|-0.3292
to||TO|0.0|-0.9486|3.1961|3.3979|1.3205|-1.2233|9.0162|23.8626|3.1655|1.6474
people||NNS|0.0|-0.9697|4.4528|4.4528|1.2879|-2.6714|28.0732|28.0732|8.3717|0.3956
who||WP|0.0|-1.9749|3.8357|4.8893|1.2557|2.8707|6.9513|28.0732|2.1366|0.7085
aren't||VBP|0.0|-3.1017|2.2675|4.2691|0.5875|1.4807|15.1529|15.1529|4.943|0.5959
making||VBG|0.0|-3.7684|2.7117|2.8149|0.81|-2.4746|20.0085|22.9142|5.8541|0.1452
their||PRP$|0.0|-4.8359|1.0336|3.2152|0.3174|3.8753|10.3906|22.1542|3.2969|-0.6386
own||JJ|0.0|-7.0862|2.7277|3.8236|0.9807|1.2682|13.3018|13.3018|4.6118|-0.6998
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
