word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
these|.|DT|0.0|0.0|0.0|9.0297|0.0|0.0|0.0|20.0202|0.0|0.0
are||VBP|0.0|-0.1118|1.5624|1.5624|0.4355|6.8634|9.7184|9.7603|3.5642|0.0
the||DT|0.0|-0.3495|3.2554|3.2554|1.0205|3.5028|8.8941|11.101|2.9592|0.1452
issues||NNS|0.0|2.5061|8.4066|8.4066|2.3407|2.8248|16.9855|16.9855|4.5489|-1.1425
that||IN|0.0|-1.798|3.2611|8.4066|0.8348|-0.4744|18.0376|18.0376|6.4386|0.1452
we||PRP|0.0|0.1531|4.6653|5.6009|1.7575|3.8311|15.596|18.8145|5.4018|-0.3292
need||VBP|0.0|0.4232|3.498|4.6653|0.7725|3.9947|23.1884|23.1884|7.1135|-1.1141
to||TO|0.0|-3.3205|9.0033|10.6217|2.3812|-2.517|21.283|27.3614|6.0155|-0.5718
come||VB|0.76|-8.916|2.7717|10.0844|0.869|7.9957|15.1915|27.5368|4.191|0.3062
up||RP|0.0|-10.3289|1.7954|4.2656|0.4944|3.5308|20.8628|20.8628|7.4147|0.3062
with||IN|0.0|-10.4392|1.5323|1.7954|0.3855|-0.9589|17.5239|23.0312|7.0394|0.4919
solutions||NNS|0.0|-12.9394|4.6395|4.9728|1.155|-1.7224|20.6729|20.6729|6.3235|-0.4459
for||IN|0.0|-14.4566|0.5986|4.6959|0.2027|-4.2223|28.022|28.022|9.7004|-0.8082
these|.|DT|0.88|2.2764|11.3629|20.4376|3.0208|-1.394|29.1175|30.6497|9.2001|-1.5152
are||VBP|0.34|-0.3904|1.8109|11.3629|0.5904|6.8253|12.0296|31.6088|4.3049|0.7085
the||DT|0.0|-0.6301|1.1872|1.8125|0.3655|2.661|6.1178|12.7403|2.219|0.1452
issues||NNS|0.0|0.512|4.387|4.387|1.1734|1.9036|22.9936|22.9936|5.5999|-1.2838
that||IN|0.0|-1.6214|2.8967|4.7518|1.0493|-1.9334|23.8358|24.4579|7.8917|0.1452
we||PRP|0.0|0.3669|4.9867|4.9867|1.6703|5.4584|16.2412|24.7379|5.5434|-0.2304
need||VBP|0.0|0.9634|2.7511|5.4063|0.826|5.336|21.3474|21.4728|6.114|-1.0179
to||TO|0.0|0.3119|5.8159|6.6867|1.672|1.0558|13.4001|21.3474|4.4525|0.9646
be||VB|0.0|-2.3687|3.5023|6.6937|1.0279|0.9295|13.6443|15.5891|4.5625|0.4919
training||VBG|0.0|-6.3333|9.458|9.8439|1.8564|3.3193|17.1931|17.1931|5.283|-0.5361
our||PRP$|0.0|-12.89|2.0194|11.7506|0.5352|8.0998|8.1791|19.2025|2.1683|0.3062
engineers||NNS|0.0|-12.1073|4.0805|4.0805|1.082|3.8398|20.7144|20.7144|5.7987|-0.8407
our|,|PRP$|0.0|-0.8246|3.0772|15.2651|1.0158|4.6214|29.5305|29.5305|9.3937|0.3062
designers||NNS|0.0|-2.4115|5.1187|5.2991|1.5219|2.1369|27.0174|29.5305|6.0879|-0.7191
our|,|PRP$|0.0|-3.4414|2.2317|5.1187|0.6035|-0.539|28.7684|29.411|9.4296|0.0043
business||NN|0.0|0.0672|5.0206|6.3674|1.2069|2.0645|17.214|28.7684|5.7885|0.6324
people||NNS|0.0|-1.5525|5.1717|5.9309|1.693|-3.6153|21.1901|24.8048|7.5179|0.1452
our|,|PRP$|0.0|-4.6551|4.5267|8.5394|1.2837|5.8818|16.6862|25.9625|5.7198|0.1452
entrepreneurs||NNS|0.0|-1.1723|5.9602|8.9477|1.4221|2.4669|24.5897|24.5897|6.0772|-0.0282
to||TO|0.0|-4.3445|1.2022|6.4622|0.3128|-8.1129|11.2171|26.037|4.1132|1.2719
be||VB|0.0|-3.6164|2.8327|2.8667|0.9019|-4.1511|23.2587|23.2587|8.0116|0.3062
facing||VBG|0.0|-3.7534|4.1593|4.1593|1.1062|-4.9214|29.1721|29.2698|8.4597|-0.606
these|.|DT|1.19|4.2693|2.9323|10.6828|0.9606|3.4882|19.1166|32.1411|6.7048|-0.4182
are||VBP|0.0|4.1053|4.9529|4.9529|1.678|4.3253|7.0294|19.1166|2.4368|0.9646
the||DT|0.0|1.7579|3.9017|6.1934|1.54|2.6045|6.9527|8.6745|2.7833|0.9646
solutions||NNS|0.0|1.8571|6.1284|6.1284|1.6356|-0.4087|21.9879|21.9879|6.1862|-0.4727
that||IN|0.0|-1.4267|2.7473|6.9305|0.8483|-6.9274|26.4998|26.4998|8.9094|-1.1425
we||PRP|0.0|-0.1404|3.7362|4.1183|1.5628|-2.2629|30.9175|30.9175|12.9098|-0.6998
need||VBP|0.0|0.3245|2.867|3.7409|0.6568|3.6703|20.2602|30.9175|6.2606|-0.8082
to||TO|0.0|-1.9196|5.3368|6.1029|2.0703|-4.7198|15.5191|22.2432|5.0102|0.4919
find||VB|0.0|-4.1553|5.1936|7.0586|1.3058|-6.668|29.2859|29.2859|9.9723|-1.6037
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
