word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
next|.|JJ|4.33|4.7003|4.2512|19.1397|1.2556|3.1145|18.4493|31.9037|6.743|-0.4366
assumption||NN|0.0|0.4454|5.3135|9.4016|1.6227|0.7123|23.526|23.7925|6.4858|0.064
and||CC|0.94|0.0213|1.6378|5.3135|0.5061|10.3617|10.7413|24.077|2.9869|0.1052
of||IN|0.0|-0.957|3.0302|3.2506|1.0715|5.0339|18.4776|20.0606|6.6756|1.7643
course||NN|0.0|0.4695|2.9331|4.6626|0.8083|-2.3784|23.6925|25.2538|9.0375|0.9178
the||DT|0.0|0.8876|4.3308|4.3308|1.2925|1.2015|23.0017|23.6925|10.2164|1.0532
events||NNS|0.0|-3.9772|5.706|10.4014|1.4964|3.1908|20.6901|24.1161|6.5478|0.1706
of||IN|0.0|-5.7969|5.6868|6.7233|2.013|1.4045|11.5873|20.6901|3.5991|0.7947
july||NN|0.0|-7.6869|3.0521|5.9814|0.9319|3.6283|25.5263|25.5263|7.8497|0.2406
seven||CD|0.0|-9.4885|7.4407|8.5536|1.4703|-1.1041|24.8904|25.6694|7.904|-0.5806
i|,|NN|0.59|1.4981|0.172|15.9162|0.1216|8.5442|7.0231|25.272|2.4128|0.5792
express||VBP|0.0|3.2582|5.6471|5.6471|1.7663|-5.4368|30.3402|32.898|8.7616|-0.1179
my||PRP$|0.0|3.6783|4.9409|5.8306|1.745|6.552|13.6783|32.2332|4.2233|0.2406
deep||JJ|0.0|-5.4614|9.4098|14.6594|2.5445|-0.4074|23.5552|23.5552|7.2381|-0.9783
sympathy||NN|0.0|0.0|0.0|9.4098|0.0|0.0|0.0|23.5552|0.0|0.0
and|,|CC|0.0|-4.709|3.2869|6.4764|1.0602|9.2821|6.1172|11.5271|1.9008|0.0
before||IN|0.0|-4.822|5.4026|5.4026|1.545|1.2343|25.6314|26.8435|8.7786|0.044
that||DT|0.0|-7.6481|1.6806|5.8817|0.6461|1.3855|25.0146|25.6314|8.852|-0.2108
september|,|NN|0.0|-8.5942|3.866|4.2401|0.8761|-1.716|31.1506|31.1506|10.0654|0.4545
eleven||RB|0.0|-11.1326|5.4833|7.0414|1.2218|-0.9151|24.6569|31.1506|6.6899|-0.1179
have||VBP|0.0|-0.4523|1.8308|14.6198|0.7367|1.5272|39.9722|39.9722|11.73|0.1052
reminded||VBN|0.0|-0.306|15.1165|15.1165|3.8075|6.0134|25.6026|41.8647|7.8758|-0.5806
us||PRP|0.0|0.0|0.0|15.1165|0.0|-13.1731|22.9138|36.2338|7.9855|-0.4981
we||PRP|0.45|-0.6558|1.5352|1.5895|0.6025|8.2246|3.449|32.4901|1.5514|1.7643
do||VBP|0.0|-1.1871|2.7826|2.7826|1.0762|7.9494|6.9424|6.9424|2.7667|0.7947
not||RB|0.0|0.8829|3.0574|4.6344|0.9531|3.2955|22.659|22.659|9.5307|-0.6533
live||VB|0.0|-0.9415|3.9285|4.4642|1.5967|-6.954|32.585|35.9237|11.1119|-0.6533
in||IN|0.55|-5.9798|3.7151|9.325|1.414|6.2587|15.8226|34.6672|5.5992|1.7643
three||CD|0.0|-5.9414|5.243|5.243|1.6595|-0.0521|22.8535|22.9378|9.6852|0.0
different||JJ|0.0|-12.0973|7.4579|12.1797|2.0334|-8.5575|35.7986|38.3033|11.0971|-0.4782
worlds||NNS|0.0|0.0|0.0|15.7192|0.0|0.0|0.0|35.7986|0.0|0.0
we|.|PRP|0.0|-1.2554|1.9556|2.46|0.6747|8.8801|10.487|12.6473|3.9439|0.0
live||VBP|0.0|-0.3027|5.361|5.361|1.7218|6.4911|16.456|16.456|4.841|-0.4981
in||IN|0.0|-1.8895|7.1193|7.4767|2.1724|10.8523|3.7148|16.456|0.9105|0.1052
one||CD|0.0|-4.152|7.102|10.0676|2.2358|10.6186|4.5167|4.5167|1.4023|-1.0799
world||NN|0.0|-11.4473|6.6747|13.1797|1.91|0.2165|21.6124|23.7611|7.1797|-0.9291
but|.|CC|3.06|10.5385|5.0026|27.2631|1.6462|5.3839|15.2755|25.393|5.857|0.1052
that's||PRP|0.0|3.988|7.2567|10.6092|1.8943|-2.5214|33.6847|33.6978|10.6286|-1.0972
easily||RB|0.0|3.2869|10.7244|13.9955|2.5647|5.3036|37.3712|37.3712|11.2442|-0.2673
said||VBD|0.0|-7.3355|6.6433|17.4514|1.7341|-7.1606|37.7175|39.9905|10.213|-1.3247
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
