word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
three|!|CD|1.26|6.5894|9.032|14.5222|3.329|8.1643|4.3667|26.0343|1.3375|0.0
days||NNS|0.0|5.6937|7.9315|10.069|1.9116|4.533|16.7637|16.8032|5.7034|-1.0378
later||RB|0.0|1.6749|6.1963|11.5074|1.5155|5.8148|13.3792|17.097|3.3635|-0.7589
i|,|VBP|0.0|-16.563|0.7362|20.5836|0.3187|8.8378|2.9513|13.3792|1.1347|0.7847
got||VBD|0.0|-16.1075|1.9923|1.9923|0.5148|5.9256|7.4768|8.715|2.3913|0.1144
a||DT|0.0|-17.3395|0.804|2.3021|0.3429|6.1538|4.641|7.4768|1.7034|2.2211
nice||JJ|0.0|-11.6971|13.2447|13.2447|3.7289|4.1087|15.3238|15.5089|4.5009|-1.3101
long|,|RB|0.0|-1.9424|7.2439|18.8846|2.5237|4.5921|17.562|17.7461|3.7135|-1.244
handwritten|,|JJ|0.39|0.3357|6.4235|10.1836|1.9603|6.8256|12.9985|19.9173|2.7444|0.246
letter||NN|0.0|-4.1164|2.8031|9.1928|0.5973|7.0251|3.48|12.9985|1.061|-0.0532
from||IN|0.0|-6.6757|3.7666|4.8315|1.2455|1.7515|19.5562|21.8964|6.5172|-0.3465
my||PRP$|0.0|-8.7981|0.484|4.4573|0.1381|2.845|9.466|19.5562|2.5306|-0.0009
friend||NN|0.0|-3.3954|7.462|7.9512|2.1712|0.5029|21.9585|21.9585|8.7697|-1.1146
and||CC|0.0|-8.4669|3.3714|8.6117|0.8602|1.4764|11.7301|21.9585|3.6875|-0.0009
partner||NN|0.53|-2.5001|1.6415|7.745|0.4399|5.5148|13.9544|14.8911|2.9176|-0.0532
and||CC|0.0|-5.0387|2.3184|4.242|0.6682|1.4904|16.8677|19.3618|6.2571|0.3979
colleague||NN|0.0|-3.8281|4.5552|4.5552|1.1537|3.6719|20.5097|20.5097|5.7264|-0.2344
bill||NN|0.33|-4.6263|3.7098|5.9828|1.1389|5.3845|11.9651|21.5906|3.8307|-0.3465
clinton||NN|0.0|-4.965|5.3694|5.3694|1.6374|0.8395|20.1212|21.9249|6.4204|-0.2344
saying||VBG|0.0|-4.526|4.3432|5.3694|1.0946|0.3107|17.4563|20.1212|7.036|-0.0532
congratulations|,|NNS|0.0|-4.0216|14.5779|14.5779|3.3299|0.0471|24.7122|24.7122|6.7745|-0.5372
on||IN|0.0|3.6153|0.8332|14.5779|0.267|5.8198|3.3525|24.7122|0.8574|0.3979
the||DT|0.0|4.2621|0.3425|1.2025|0.1231|5.731|0.7847|3.3525|0.2977|1.7274
new||JJ|0.0|6.4219|4.1947|4.4362|1.3759|6.0224|5.3783|5.3783|1.1857|-0.6656
restaurant||NN|0.0|6.7084|13.1704|13.1704|4.0848|5.0454|16.0907|16.0907|5.6278|-0.3911
al|,|NN|0.0|-1.7528|3.9591|17.1641|1.2353|9.5287|1.8608|16.0907|0.5985|-0.0009
we|!|PRP|6.77|-2.1312|1.4235|3.9591|0.5313|7.7416|2.1964|4.2976|0.8577|0.7847
like||VBP|0.0|-5.2006|3.1353|4.6041|1.097|3.8221|16.5624|16.5624|6.0416|-0.4722
to||TO|0.0|-6.679|3.1552|5.3154|1.0798|2.5983|16.6521|17.9816|5.9574|-0.3465
celebrate||VB|0.0|-5.4071|5.0336|5.8115|1.2357|2.9369|14.6744|17.3057|4.9951|-0.0362
each||DT|0.0|-5.0246|1.3568|5.0336|0.3616|-0.4232|13.4941|17.3635|4.7858|-0.1929
other's||NN|0.0|-3.7687|2.2975|3.1591|0.6544|3.1988|11.5573|15.0915|3.4476|0.483
successes||VBZ|0.0|-2.7124|5.39|5.39|1.6091|-0.3029|19.9054|19.9054|4.8205|-0.5607
in||IN|0.0|-3.0097|2.4844|5.39|0.9099|5.045|9.6182|19.9054|3.0534|0.1144
life||NN|0.0|-2.7599|2.236|2.6905|0.644|7.9745|3.3793|11.8252|1.0512|-0.7415
i|.|NN|0.0|0.0|0.0|3.7289|0.0|0.0|0.0|9.5132|0.0|0.0
was||VBD|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
going||VBG|0.0|5.4139|6.8668|10.1301|2.2721|-6.9329|32.1157|32.1157|11.6995|0.0
to||TO|0.64|2.1314|2.3601|8.9522|0.8679|2.1527|22.5634|32.1157|7.6786|-0.2737
talk||VB|0.0|2.9503|3.4529|3.4529|1.1128|3.8255|14.1543|23.8589|4.6406|-0.1929
about||IN|0.0|1.6133|1.881|3.4529|0.515|6.738|7.987|14.6131|2.5018|1.0361
information||NN|0.0|0.3423|9.6183|9.6183|2.2571|3.6729|22.1992|22.4599|5.9599|0.3192
ecology||NN|0.0|-9.6966|5.3462|14.9306|1.3599|-1.274|19.563|22.1992|6.1912|0.0266
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
