word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
it|.|PRP|2.8|-15.6186|3.9362|4.1148|1.3542|1.7724|20.3242|24.2019|8.5577|0.2406
is||VBZ|0.0|-15.6477|5.1264|5.1357|1.4686|3.947|21.4085|21.4803|7.0173|-0.6058
in||IN|0.0|-14.2841|4.7457|6.0839|1.3473|5.5208|26.4447|26.4447|9.8223|-0.6058
this||DT|0.0|-12.5162|4.4807|4.8442|1.4218|4.346|18.7916|27.3398|6.612|-0.2108
spirit||NN|0.0|-13.1581|6.8723|6.8723|2.1378|0.5377|27.9782|28.0016|8.461|-0.9665
that||IN|0.36|-4.9223|3.7495|13.5634|1.0251|2.4726|22.3616|27.9782|8.7742|0.1052
i||JJ|0.0|-4.8862|4.2115|4.2557|1.2813|11.5563|5.6519|23.8562|1.6092|0.3969
join||VBP|0.0|-5.6795|3.8699|5.7316|1.0194|9.4982|14.3376|15.8677|3.6336|-1.1137
into||IN|0.84|-4.1005|6.6824|7.2022|1.3552|2.9919|40.3984|40.3984|12.8683|0.1052
a||DT|0.0|-6.5183|3.1712|7.0516|1.0596|11.8941|5.7603|40.3984|1.48|-0.1179
discussion||NN|0.49|-7.1636|3.066|3.9522|1.0048|5.1075|28.054|28.054|7.8898|-0.5892
of||IN|0.0|3.9483|2.5072|14.688|0.6845|1.9442|22.6748|28.054|9.1954|-0.4981
one||CD|0.0|6.0257|2.0441|4.0126|0.6607|11.116|16.913|23.7366|4.6609|0.1052
of||IN|0.0|2.904|3.9749|6.0061|1.4996|8.8661|8.329|16.913|3.4106|0.3969
the||DT|0.0|3.1292|3.0819|3.9749|1.1365|8.9758|7.9165|9.1723|2.748|1.3693
critical||JJ|0.0|-2.3416|10.9824|13.8079|2.5263|2.7152|24.1848|24.1848|8.1358|-0.0496
issues||NNS|0.0|-8.0495|5.4385|13.3421|1.3876|5.0917|16.5021|24.1848|5.1268|-0.9291
of||IN|0.0|-8.5147|2.0176|5.4385|0.5236|1.7765|22.9746|23.4476|8.7397|-0.0133
our||PRP$|0.0|-9.4345|4.0367|4.1636|1.1011|10.5722|9.4674|24.4615|2.4638|-0.0133
time||NN|0.0|-8.792|10.0021|10.0021|2.376|-0.6649|34.0551|34.4008|11.3146|-1.3787
namely|,|RB|0.0|-3.9063|9.1895|11.121|2.0258|7.484|23.4666|34.7715|6.1608|-0.3688
how|,|WRB|0.33|-3.5398|0.9237|9.1895|0.216|10.8569|10.7869|23.8535|2.8333|0.1052
to||TO|0.0|-3.1908|3.1394|3.1394|0.7745|2.4523|18.2539|20.4076|6.5456|-0.0133
mobilize||VB|0.0|-2.1764|5.2015|5.4221|1.054|5.7284|28.0268|28.0268|8.538|-0.7504
different||JJ|0.69|-4.7996|4.9372|8.4324|1.356|3.307|24.1506|28.0268|8.9129|0.9615
forms||NNS|0.0|-6.8261|4.9815|6.4431|1.4322|7.1278|20.1288|24.1643|6.7684|-0.7375
of||IN|0.0|-8.8067|2.4691|5.9115|0.7193|4.537|18.4529|21.5722|6.5738|0.5792
capital||NN|0.0|-7.2206|2.9188|4.9724|0.6379|-1.8674|32.0892|32.0892|9.88|-0.6379
for||IN|0.47|-6.7318|2.5907|3.0169|1.0064|11.4444|5.1347|32.0892|1.9456|1.0532
the||DT|0.0|-9.2678|3.5969|5.015|1.3286|6.6772|11.0689|13.2591|3.3444|1.0532
project||NN|0.0|-8.6441|9.1997|9.1997|2.4243|3.2926|24.9222|24.9222|7.2408|-0.294
of||IN|0.0|-11.2083|3.1114|9.1997|1.2284|7.0526|14.8454|24.9222|5.3622|1.3693
state||NN|0.0|-14.3723|4.1409|7.112|1.1289|0.7049|24.4427|24.814|6.658|-0.8102
building||NN|0.0|-14.7767|2.2584|4.1409|0.8413|-2.4747|19.6526|24.4427|6.241|0.1052
to|.|TO|0.48|10.0701|1.5078|26.9765|0.7102|7.3415|6.5934|22.5211|2.8522|2.2722
put||VB|0.0|4.7317|6.1634|8.5758|2.111|4.0956|22.7335|22.7335|7.3865|-0.0133
the||DT|0.0|2.4761|1.6906|7.1342|0.5518|7.4296|9.0966|22.7335|3.853|2.2722
assumptions||NNS|0.0|-1.6556|8.7146|10.1922|1.9541|7.5755|15.6842|15.6842|5.1108|0.064
very||RB|0.0|-6.7242|5.4341|11.6823|1.3561|8.6832|19.7267|19.9865|5.1416|0.3159
clearly||RB|0.0|-9.5591|9.688|9.688|3.3422|2.5456|28.5607|29.4601|8.1753|-0.8429
<END>|:|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
