word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
you|.|PRP|1.22|3.5716|2.7727|15.5908|0.7782|9.4873|14.5229|29.0696|4.3207|0.1052
only||RB|0.0|8.5027|10.9217|10.9217|3.3965|8.2008|22.4187|22.4187|5.9694|0.044
want||VBP|0.0|6.7088|8.8938|10.9217|1.9562|8.2983|21.1836|22.4187|6.5881|-0.6533
clean||JJ|0.0|7.7703|6.6036|9.4811|2.2225|6.1333|20.0357|21.423|6.0969|-0.4981
environments||NNS|0.0|2.2039|11.6476|14.0034|2.0891|7.733|25.3365|25.5481|6.2101|0.0149
in||IN|0.0|-0.6554|0.8166|11.6476|0.2166|9.2092|7.6801|25.3365|2.0153|1.7643
which||WDT|0.0|-2.1104|7.0395|7.0395|2.4091|1.5428|23.2688|23.2688|8.6163|-0.294
to||TO|0.0|-9.4321|6.2695|13.5744|2.2546|0.4196|27.3334|28.5595|10.1002|1.3693
function||NN|0.0|-7.39|6.7892|8.0641|1.1658|0.0946|33.3559|33.3559|9.3584|-0.6533
but|.|CC|0.77|0.5337|2.5595|12.8669|0.4853|-0.1284|26.8215|33.3559|10.8464|-0.294
if||IN|0.0|1.1471|2.9904|3.9105|0.6742|-3.5331|28.6274|30.216|9.2|-0.7752
you||PRP|0.0|8.745|11.3442|12.2328|3.8571|4.4617|26.5443|28.6274|8.6352|-0.2108
don't||VBP|0.0|14.1732|5.8111|15.2548|1.5231|3.9578|28.5169|28.5169|9.6066|-0.8429
think||VB|0.0|12.4503|6.2009|6.5188|1.6354|2.1455|26.0172|28.9193|9.1639|-0.6058
through||IN|0.0|13.3981|8.2225|8.2225|1.9591|-2.6821|24.0697|27.7233|9.7419|-0.3688
the||DT|0.0|4.1126|3.3062|13.6783|1.0362|4.4452|15.5417|24.104|3.6958|0.5792
problems||NNS|0.0|-1.7494|9.7495|12.4137|2.3183|2.1118|28.0658|28.0658|7.7245|-0.2108
of||IN|0.0|-5.9804|2.8085|10.8998|0.9981|-0.4085|24.0554|28.0658|9.3024|0.3969
corruption||NN|0.0|0.0|0.0|7.8464|0.0|-9.9937|35.6887|36.5156|10.2998|-0.181
who|,|WP|1.05|4.9367|2.2936|6.1912|0.787|-0.1347|42.402|42.402|15.0722|-0.4366
will||MD|0.0|2.322|4.6664|6.8607|1.244|-3.4013|37.1131|42.402|12.5267|-1.1445
you|?|PRP|1.88|14.0604|3.6647|15.9731|1.1684|13.1084|3.2513|37.1131|0.8746|1.0532
stay||VBP|0.0|14.477|5.6436|5.6436|1.2992|1.7602|32.5557|32.5557|9.9964|-1.0972
away||RB|0.0|14.946|2.3086|5.6436|0.7013|9.1905|21.9803|32.6054|5.7032|-0.294
from||IN|0.0|15.0874|3.758|3.758|0.9322|5.3957|22.6887|23.0071|8.7991|-0.697
design||NN|0.0|2.8363|20.3334|22.9968|7.045|6.5573|21.9082|22.9913|6.3608|-0.5543
for||IN|0.0|-8.8769|7.063|25.7904|2.198|1.5091|23.2988|23.5911|9.572|-0.1179
development||NN|0.0|-14.2989|10.0942|15.8654|2.7152|-3.1435|38.435|38.5375|11.3063|-0.0929
you're|.|RB|0.44|1.1509|6.4205|25.2153|2.4366|6.7023|15.6462|40.378|5.6499|-1.0425
great||JJ|0.0|7.2585|12.3194|15.324|3.8345|2.8386|24.0243|24.8013|9.3658|-0.9783
designers||NNS|0.0|1.2412|14.0645|18.6564|3.4269|-1.2619|29.7161|31.5493|10.2214|-0.6682
but|,|CC|1.29|1.2846|2.6658|14.0645|0.74|-0.0279|22.9204|32.1626|9.4297|0.1052
your||PRP$|0.0|2.4029|5.5611|5.5611|1.3936|6.7861|21.4603|22.9204|7.673|0.1052
designs||NNS|0.0|-1.0597|8.5028|10.4479|1.8867|4.7747|25.9071|26.6644|7.0342|-0.697
are||VBP|0.0|-0.2158|4.473|8.5028|1.1859|2.4702|25.4586|25.9071|8.8262|0.3969
selfish||JJ|0.0|-1.4488|6.9533|7.7018|2.1141|-4.0274|28.0526|28.0526|7.9269|-0.7752
it's|.|NN|1.72|2.6875|2.8027|9.2224|0.6698|-3.036|25.4934|28.9241|8.3052|0.1052
for||IN|0.0|3.2285|2.1751|3.5506|0.6394|3.2131|25.6028|25.7631|9.9016|-0.2108
your||PRP$|0.0|1.6953|2.5623|3.6814|0.5341|6.0054|25.8653|26.4056|8.4034|-0.697
own||JJ|0.0|5.2065|4.256|6.9345|1.5267|12.039|12.7768|27.3446|2.4336|-0.294
immediate||NN|0.0|-1.9515|14.8396|16.7413|4.3989|1.045|32.2659|33.8|10.7011|0.2406
use||NN|0.0|0.0|0.0|14.8396|0.0|-13.076|24.3835|39.0318|6.2822|-1.0425
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
