word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|0.33|2.2866|2.6558|12.0206|0.8976|7.1669|4.5782|15.7479|1.5465|1.3829
it||PRP|0.0|1.4262|1.821|2.6558|0.4534|7.7794|4.7458|5.1107|1.405|0.6089
won't||RB|0.0|6.4307|5.7033|7.5136|1.9579|5.1943|15.5414|15.5414|5.0587|-0.5521
be||VB|0.0|8.0092|2.5184|5.9844|0.7034|5.7818|12.979|15.5414|4.4226|0.1445
very||RB|0.0|5.7727|3.7044|5.1446|0.9812|5.7915|7.8949|13.8578|2.4777|0.0846
long||RB|0.0|3.8383|2.5599|5.0122|0.6994|6.9124|7.1669|7.9207|2.2147|-0.9987
before||IN|0.0|2.3823|6.1083|6.6978|1.5031|2.1817|20.9535|21.9205|6.3371|-0.2466
you||PRP|0.0|0.9701|2.2568|6.1083|0.6373|2.2793|7.1455|20.9535|2.6841|0.4303
won't||VBP|0.0|3.4098|6.8115|6.8115|2.0586|2.414|19.3526|19.3526|6.3636|-0.5016
be||VB|0.0|4.1912|3.1058|6.8115|1.1356|1.1142|15.0405|19.3526|5.9508|2.2675
able||JJ|0.0|4.6589|0.919|3.1058|0.2235|6.3803|5.3153|17.1844|1.3961|2.2675
to||TO|0.0|2.6874|2.627|3.5995|0.8317|3.4054|12.2138|14.1307|3.2298|1.0733
convince||VB|0.0|1.7792|8.2663|8.2663|2.4243|-1.1337|22.9827|22.9827|7.0678|-0.6999
kids||NNS|0.0|4.5045|4.4341|9.4359|1.1032|-3.4592|27.791|27.948|9.8487|-1.1203
that||IN|0.0|11.1403|3.6604|11.954|1.2661|-0.0451|15.892|27.791|5.7946|0.6089
we||PRP|0.0|11.8961|2.4284|3.6816|0.8665|3.9887|15.6482|16.5557|4.5258|0.6089
didn't||VBP|0.0|11.756|2.863|2.863|0.904|3.6166|11.3775|15.7299|3.5475|-0.4466
always||RB|0.0|11.5524|7.2|7.2|2.0527|5.3585|17.3203|17.3203|4.4951|-0.3863
have||VBP|0.0|10.0147|2.9985|7.6116|0.8959|0.0049|19.8527|23.0737|6.1523|-0.3199
computers||NNS|0.0|4.5552|21.292|21.292|6.0982|0.9484|21.8854|21.8854|5.7699|-0.0072
in||IN|0.0|-5.8004|3.5862|21.292|1.3769|2.6962|5.6173|21.8854|1.9682|0.82
our||PRP$|0.0|-6.8237|4.5713|5.6609|1.7504|-2.4872|18.0565|19.6891|5.8277|-0.9391
homes||NNS|1.7|-0.6462|6.235|10.6119|1.4307|2.5063|23.9946|23.9946|6.4588|-1.3034
so|.|RB|0.53|1.5683|5.4141|8.9772|1.2871|5.5901|11.9095|23.9946|3.6735|-0.1651
fun||NN|0.0|2.3713|6.661|6.661|1.4492|1.8382|19.1368|19.1368|6.9191|-0.7843
is||VBZ|0.0|-3.0279|8.3896|11.2532|2.5798|-2.6397|26.5988|28.0236|8.4299|-1.1445
defendable||JJ|0.0|-4.7698|5.4574|9.1568|1.5469|0.1368|21.1748|26.7959|5.7079|0.2086
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
