word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|1.33|0.8558|1.5538|3.2306|0.5227|8.5646|2.2901|2.2901|0.6254|0.3979
he||PRP|0.0|-1.2777|2.9205|3.8719|0.695|3.8431|10.6442|11.7398|3.4567|1.3433
was||VBD|0.0|3.4787|9.0387|9.358|2.939|6.6882|11.6245|12.7916|2.824|0.246
waving||VBG|0.0|3.2285|1.2027|9.0387|0.5065|7.3579|8.835|11.6245|3.4937|-0.1929
a||DT|0.0|2.2558|3.4234|3.7542|0.9966|1.3571|18.7258|20.4668|6.2909|2.8795
piece||NN|0.0|0.4103|1.5008|3.6491|0.5185|0.6141|14.4469|18.7258|4.9252|-0.4124
of||IN|0.0|-2.1815|4.0648|5.6107|1.1858|1.9331|18.4291|18.4291|6.4537|1.0361
paper||NN|0.0|-1.7071|1.8529|4.0648|0.5741|4.9089|13.3439|18.6463|3.8766|-0.2344
and|,|CC|0.0|-1.6317|1.5783|2.0276|0.6337|7.3276|2.2862|13.3439|0.6169|-0.1025
he||PRP|0.0|-4.3598|3.562|5.1428|1.2225|2.7366|10.6103|11.7836|3.7852|1.0361
was||VBD|0.0|-4.1397|11.159|11.159|3.3733|3.97|11.3509|12.7686|3.1655|-0.1025
yelling||VBG|0.0|12.9657|4.3311|24.5822|0.9589|7.8816|9.8598|12.7088|2.3713|-0.8074
call|,|NN|0.35|11.8983|10.8995|10.8995|3.4489|4.1798|20.0565|20.2753|5.6311|-1.2524
washington||NN|0.0|0.6824|2.5204|16.9182|0.7573|7.7733|13.3123|20.1864|2.9157|-0.5927
call|!|VB|0.86|-2.5529|15.9159|16.3534|4.8296|4.7673|20.4164|20.4164|5.5282|-1.153
washington||NN|0.0|4.6899|4.5657|22.131|1.7502|-2.3851|15.1537|22.0085|5.4238|-0.544
and|!|CC|0.0|7.0448|0.8767|4.5657|0.3041|4.3399|5.3618|17.4614|2.0734|-0.0009
i||VB|1.6|1.9773|5.5277|7.2761|1.7561|1.3385|16.387|16.387|5.8057|2.2211
thought||VBN|0.0|0.3979|0.4141|5.6436|0.1627|0.412|9.3812|16.387|4.5196|-0.1025
to||TO|0.0|-5.667|7.203|10.0011|2.165|2.459|12.3489|12.3489|3.6839|2.8795
myself||VB|0.0|-7.0041|1.798|7.203|0.5719|4.8004|3.7674|12.448|1.2972|0.0549
in|,|IN|0.0|-4.8019|1.9551|3.9036|0.8494|6.7762|0.5754|4.4409|0.2113|0.7847
the||DT|0.0|-3.1397|3.3943|4.0858|1.2116|4.0434|4.7783|6.1603|1.7553|2.8795
middle||NN|0.0|-5.6713|0.4326|3.994|0.1699|5.0846|2.6917|5.1678|1.0343|2.8795
of||IN|0.0|-6.0525|0.1716|0.7153|0.0604|4.5394|1.0918|2.6917|0.4571|2.8795
the||DT|0.0|-4.4766|3.2908|3.5131|1.3302|6.5462|1.456|3.0857|0.569|2.8795
night||NN|0.0|-4.8918|0.5841|3.2908|0.3091|5.6712|0.0|1.4584|0.0|-0.0009
in|,|IN|0.0|-4.9581|1.0543|1.0543|0.3849|5.6899|0.857|0.857|0.3857|2.8795
the||DT|0.0|-4.1678|1.1922|1.7943|0.4125|4.3957|1.4766|2.2859|0.5078|2.8795
middle||NN|0.0|-5.8222|1.5602|2.6342|0.6367|3.7969|1.8748|2.1728|0.8008|2.8795
of||IN|0.0|-7.2177|1.8307|3.4376|0.6716|5.5811|1.2125|2.8888|0.3891|2.8795
the||DT|0.0|-5.8291|6.6266|6.6266|2.3177|3.2114|19.4332|19.4332|4.5376|1.3433
atlantic||JJ|0.0|-1.436|1.666|7.4572|0.5776|4.7429|3.0613|19.4332|1.2912|-0.1338
what|,|WP|0.0|-3.6776|5.0858|5.3288|2.0722|3.7331|0.2335|3.0613|0.1077|0.3979
in||IN|0.0|-9.8421|3.9309|10.2237|1.2595|1.5062|3.0301|3.9674|0.8281|2.8795
the||DT|0.0|-8.1|5.3119|6.1565|1.5068|2.1176|19.2885|19.2885|4.9671|0.246
world||NN|0.0|-7.7244|0.9186|5.3119|0.3214|-3.3606|12.2914|19.2885|4.5668|-1.128
could||MD|0.0|-6.7051|0.8661|1.912|0.3031|0.4566|10.2776|13.312|3.7763|3.8012
be||VB|0.0|-5.0275|2.5648|3.5512|0.7938|1.6019|2.8766|10.2776|0.8955|0.7847
wrong||JJ|0.0|-4.3841|0.9714|2.5648|0.3497|1.1201|0.9862|2.8766|0.4087|-0.5269
in||IN|0.0|2.3971|11.7576|11.7576|3.521|0.7054|18.7821|18.7821|5.2271|1.0361
washington||NN|0.0|0.0|0.0|11.7576|0.0|0.0|0.0|18.7821|0.0|-0.3692
<END>|?|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
