word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
so|.|RB|0.0|0.0|0.0|0.0|0.0|0.0|0.0|14.2587|0.0|0.0
ashraf|,|JJ|0.0|4.3119|4.298|6.6682|1.0224|3.0865|20.7691|20.7691|7.4353|0.0
until|,|IN|0.0|-2.5758|10.8798|13.7292|3.5665|3.9006|24.9418|24.9418|8.2786|-0.9419
recently||RB|0.0|-0.3446|5.2666|10.8798|1.49|6.107|20.3661|24.9418|5.4998|-0.181
you|,|PRP|0.0|-3.074|0.4001|5.4797|0.1446|10.036|0.6487|20.3661|0.2541|0.3969
were||VBD|0.0|-3.4509|2.2273|2.2273|0.5211|-0.0007|27.5314|27.5314|11.4469|-1.1445
the||DT|0.0|-3.4548|2.8878|3.052|0.8985|5.4146|27.2568|27.7319|8.6711|-1.0972
finance||NN|0.0|-0.615|3.8868|5.9135|0.8337|3.044|26.2443|30.5889|9.279|-0.0672
minister||NN|0.0|-2.9981|5.468|6.5085|1.4042|3.3557|22.7719|26.2443|8.1929|-0.0133
of||IN|0.0|-5.0405|1.1638|5.468|0.3837|5.2524|6.5296|22.7719|2.8835|0.7947
afghanistan||VBG|0.0|-3.9386|3.167|3.167|0.8068|1.1468|26.1653|26.1653|8.9959|0.044
a|,|DT|0.0|-5.0804|0.5679|3.167|0.4015|0.0|0.0|26.1653|0.0|5.3195
country||NN|0.0|-1.7025|6.6662|7.9191|1.4761|5.3554|22.3872|22.3872|6.7603|-0.8102
right||NN|0.0|-0.6627|2.736|6.6662|0.6166|6.734|17.3791|24.7194|6.4598|-0.6058
at||IN|0.0|0.1374|0.9156|2.736|0.3127|3.8911|10.4438|17.3791|3.8969|1.3693
the||DT|0.0|-0.5528|1.7249|2.061|0.7479|5.05|9.9821|11.3613|3.6869|2.2722
middle||NN|0.0|-2.1804|1.9694|3.6331|0.631|8.0488|14.419|14.419|4.2286|0.4844
of||IN|0.0|-4.9214|2.3387|4.8544|0.7157|1.1255|22.4037|22.903|7.3587|-0.5543
much||JJ|0.33|-1.0501|2.445|6.7419|0.7392|1.8632|22.9413|23.9982|7.5489|-0.4366
of||IN|0.0|-3.4247|2.2386|4.8249|0.9123|-0.8765|14.1184|22.9413|5.1722|0.5792
the||DT|0.0|-1.8865|2.513|3.8998|0.7975|-0.3976|25.1464|25.1464|10.8806|1.0532
world's||NN|0.0|-4.2343|4.6961|6.0979|1.6691|2.8977|26.5509|28.1603|10.3407|-1.244
agenda||NN|0.46|-4.3118|6.2121|6.2121|1.719|4.145|28.6682|29.1399|7.2139|-0.7244
is|.|VBZ|0.0|-0.695|2.6706|7.8343|1.1603|2.1617|3.9422|28.6682|2.0019|2.2722
the||DT|0.0|-0.7389|3.4873|3.4873|1.3281|2.7474|8.3396|8.3396|3.4882|2.2722
country||NN|0.0|1.7847|4.6399|6.1715|1.1563|5.6846|19.291|19.291|6.1384|0.5792
gonna||VBD|0.0|-1.4169|2.4535|6.1503|0.8795|9.2894|5.9935|19.291|1.6948|2.2722
make||VBP|0.0|-0.1033|3.8833|4.0975|1.1074|5.2969|19.4645|19.4645|7.9881|-0.4981
it||PRP|0.0|4.4741|3.3662|7.7451|0.9678|7.5272|16.8669|20.4022|6.2001|-0.3688
will|?|MD|0.0|-1.16|2.4903|7.3307|0.582|7.3877|11.528|16.8669|3.7539|-0.294
democracy||VB|0.0|-1.0536|6.4937|6.4937|1.7969|-0.3891|30.3534|30.6524|10.3186|-0.63
flourish||JJ|0.0|-0.2028|2.4223|6.4937|0.6131|-2.3765|34.1436|34.1436|11.4554|-0.8584
what|?|WP|0.35|1.1775|0.8958|2.4223|0.3582|4.6916|20.2683|34.1436|6.8885|0.5792
scares||VBZ|0.0|-0.1126|5.6387|5.7926|1.7858|0.9228|28.4279|28.4279|10.5222|-0.9021
you||PRP|0.0|-2.655|1.6827|5.6387|0.5749|7.5056|10.8075|28.4279|3.4502|0.7947
most||RBS|0.0|-4.5699|3.5175|4.2812|0.9433|-2.5323|23.5795|25.8576|9.8281|-1.0617
what|?|WP|1.19|-0.9171|3.6244|7.998|0.7598|4.8781|25.5979|25.6926|7.3033|-0.2108
scares||VBZ|0.0|-3.4121|6.1759|8.3121|2.3202|0.6508|27.8181|27.8181|9.3562|-0.9544
me||PRP|0.0|-5.6637|8.7301|8.7301|2.4439|7.1748|16.2839|28.2487|5.1892|0.2406
most||RBS|0.0|0.1142|16.1162|16.1162|6.1265|-2.749|36.4206|36.4206|11.7348|-1.2919
is||VBZ|0.0|0.1162|4.7003|16.1162|1.0121|-11.148|39.3847|39.3847|11.8224|-1.4915
is||VBZ|0.0|0.3501|3.394|5.0796|1.1198|-2.4142|37.001|39.6337|12.8871|-0.3688
you||PRP|0.0|-2.8438|3.9117|7.0122|1.0158|0.9984|23.6781|37.001|8.3824|-0.4981
lack|,|JJR|0.5|-1.6743|1.4209|4.2359|0.4334|3.2159|23.3747|26.4245|8.7796|-0.0133
of||IN|0.0|-0.7388|2.2261|2.5842|0.5591|-2.976|20.6719|25.15|7.1216|0.5792
your||PRP$|0.0|-0.9293|1.4822|2.2261|0.5369|4.751|20.9753|22.4348|7.3442|0.3969
engagement||NN|0.0|-5.4241|10.0903|11.4702|3.6482|2.0105|23.6307|23.6307|6.9753|0.8548
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
