word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|1.89|-3.8897|1.96|4.0306|0.6677|2.9551|7.3865|18.5811|2.6228|0.7847
if||IN|0.0|-4.026|3.532|3.532|1.0761|-2.2941|24.0429|24.0429|8.8136|0.246
they||PRP|0.0|-6.0703|1.4397|4.3533|0.4494|2.1622|12.8078|24.0429|3.7714|-0.4722
judge||VBP|0.0|-6.1917|0.6529|1.4397|0.2032|-4.8871|17.308|18.2419|6.7513|-1.2524
how||WRB|0.84|-10.2869|9.6306|10.4623|2.6753|-1.8877|15.2025|17.7838|4.7054|2.2211
much||JJ|0.0|-3.024|0.8373|13.7268|0.2518|6.0575|9.706|20.3554|3.7643|-0.5769
they're||NN|0.0|-4.0984|2.5332|2.8889|0.8857|-0.2552|18.4602|19.4431|7.1271|-0.2737
going||VBG|0.0|1.5677|8.841|10.1416|3.066|7.1375|12.567|19.8527|3.8914|0.5752
to||TO|0.0|0.1381|3.907|8.841|1.4148|3.2608|15.4872|16.0808|4.8389|2.2211
get||VB|0.0|1.938|1.5842|3.9207|0.5353|8.4818|4.6243|15.4872|1.7647|-0.3465
paid||VBN|0.0|0.4819|5.7317|5.7317|1.984|0.6165|19.0713|19.0713|6.638|-1.1007
on||IN|0.0|0.694|8.485|8.485|3.1601|5.731|12.7907|19.6228|4.7644|-0.5769
your||PRP$|0.0|2.76|1.9966|8.485|0.6792|4.975|10.0658|12.7907|3.8549|-1.0547
capital||NN|2.43|1.4638|1.4053|2.8187|0.5743|6.9262|7.3328|10.2503|2.6507|0.2001
that||IN|0.0|-0.9353|1.809|3.8111|0.5915|0.7862|21.9463|22.1164|7.4778|0.246
they've||NN|0.0|-1.8137|3.3371|3.8454|1.0328|4.2675|22.4135|22.4135|5.9742|-0.2737
invested||VBN|0.0|-4.4486|1.677|4.9429|0.5719|5.7121|11.4569|22.4135|2.6672|-0.07
based|,|VBN|0.33|-1.3233|4.029|5.3866|1.2421|7.3489|8.0355|13.1245|1.435|-0.3465
on||IN|0.0|-2.4272|8.3678|8.3678|2.3302|1.3042|20.7321|20.7321|7.262|-0.0009
the||DT|0.0|-5.7707|1.2745|8.9071|0.4494|1.3135|20.1719|22.8219|6.9187|1.0361
short||JJ|0.0|0.0|0.0|6.5741|0.0|0.0|0.0|20.1719|0.0|-0.9158
term||NN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.1025
returns||NNS|0.0|-4.6666|5.6053|8.9313|1.4249|1.7242|19.3585|19.3585|6.152|-0.8371
you're|,|RB|0.39|10.6741|1.6432|20.122|0.4855|0.9546|17.6271|20.3867|7.182|0.246
going||VBG|0.0|8.4702|3.1987|4.1941|1.0373|6.2218|7.6332|17.6271|1.874|0.246
to||TO|0.0|5.4054|2.1932|5.782|0.796|2.9608|9.7971|11.0781|3.7178|2.2211
get||VB|0.0|0.0|0.0|6.6065|0.0|0.0|0.0|9.7971|0.0|-0.1929
short||JJ|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.8074
term||NN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.705
decisions||NNS|0.36|-1.3268|3.568|3.568|1.5189|7.2503|8.8509|9.3249|3.0763|-0.5269
a|.|DT|0.0|-1.318|2.2044|3.568|0.7742|4.1408|13.0644|14.5335|4.8687|0.0
lot||NN|0.0|-3.9305|2.2488|4.6463|0.9395|4.3962|8.2444|13.0644|3.3366|0.0
more||JJR|0.0|-4.287|1.741|2.503|0.5253|1.1212|16.845|16.845|6.272|-0.0009
to||TO|0.0|0.0|0.0|5.444|0.0|0.0|0.0|16.845|0.0|2.2211
be||VB|0.0|-8.3037|4.1068|11.037|1.1064|-4.5621|25.6861|25.6861|6.0841|0.5752
said||VBD|0.0|0.0|0.0|11.037|0.0|0.0|0.0|25.6861|0.0|-0.623
about||IN|0.0|-3.0501|1.2343|3.8508|0.3555|7.1258|6.3159|9.1027|2.1535|0.483
that||DT|0.0|-2.8869|1.5465|1.5465|0.4223|7.6068|2.2288|6.3159|0.6495|-0.0009
become|.|VB|0.33|-5.259|2.0708|3.9474|0.7861|5.1624|2.4288|4.8689|1.1736|0.3979
a||DT|0.0|-5.9697|1.0327|2.2765|0.2947|3.543|6.7352|7.5021|2.5067|2.8795
catalyst||NN|0.0|-5.8571|4.6754|4.6754|1.3089|1.7634|14.4571|14.4571|5.7974|-0.1338
of||IN|0.0|-10.7176|1.9527|7.0838|0.4843|-0.4145|19.2461|22.6621|6.2433|1.0361
change||NN|0.0|-10.7069|0.6771|1.9527|0.1775|0.0284|18.9501|19.3157|6.9945|-1.2524
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
