word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|0.0|1.9287|3.7829|9.797|0.9819|1.0023|33.5928|33.5928|10.5926|-0.8082
one||CD|0.47|3.0449|5.128|5.3421|1.7025|7.1958|8.9054|34.4767|2.9046|0.0043
of||IN|0.0|3.376|3.8129|5.128|1.3745|6.0977|12.2589|12.2589|4.6869|1.2719
the||DT|0.0|1.8097|3.0371|4.4767|1.1507|2.9619|14.3077|18.885|4.3603|1.2719
things||NNS|0.0|3.8333|3.489|4.955|0.7708|-0.1858|23.7191|23.7191|9.0388|-1.0519
that||WDT|0.0|1.6584|5.3519|5.8906|1.7202|5.2519|19.3781|25.4134|5.7295|0.4919
i||VBP|0.0|-0.6569|1.4151|5.6648|0.5109|7.0438|13.0336|19.6837|4.2524|2.7205
think||VBP|0.0|0.4136|4.1662|4.1662|1.5628|-0.6686|14.7666|19.777|5.2809|-0.4986
is||VBZ|0.0|-2.419|9.1512|10.9215|3.0776|-2.7288|16.8078|17.3514|6.7763|0.9646
also||RB|0.0|-7.6334|5.4165|12.2938|1.2187|2.5455|20.5235|22.7274|7.5243|0.1452
interesting||JJ|0.0|-13.975|3.2485|9.0852|0.7193|-1.8739|23.4689|29.1974|6.5292|0.6511
is|,|VBZ|0.0|9.486|4.3763|25.6647|1.2103|1.164|13.3495|23.4689|4.7622|0.4919
i||VBN|0.0|9.8923|1.1985|4.3763|0.3695|8.0558|8.5702|18.258|2.3765|0.9646
have||VBP|0.0|11.5052|3.1997|3.2138|1.2105|4.0295|14.7573|14.7573|4.8331|-0.1199
a||DT|0.0|9.4533|2.887|4.0903|0.9805|4.4157|21.7946|21.8069|6.8426|-0.6386
friend||NN|0.41|4.3175|7.7983|10.375|1.9847|2.9292|21.092|21.8106|7.437|-0.9011
up||RP|0.0|1.3423|2.9679|8.1203|0.835|2.5752|18.3979|21.092|6.8402|0.0043
at||IN|0.0|-1.5932|3.7082|6.5239|1.1136|2.3877|16.1898|18.3979|6.056|-0.1199
u||JJ|0.0|0.0|0.0|3.7082|0.0|0.0|0.0|16.1898|0.0|0.0
c||NN|0.0|0.2537|5.5869|5.5869|1.0949|0.1302|19.7835|19.7835|6.8763|0.0
berkeley||NN|0.0|-1.049|7.9724|7.9724|2.3738|-0.5928|22.1202|22.1202|7.1497|0.0493
who's||VBP|0.0|-2.2789|5.7573|8.0462|1.6726|0.1634|16.0881|22.1202|4.9504|-1.0179
been||VBN|0.0|-2.2857|2.948|5.7573|0.6665|-2.622|26.6396|26.6396|9.9206|-0.2304
doing||VBG|0.0|-3.6278|7.5205|7.9342|1.8762|1.8451|13.1671|26.6425|3.9011|-1.2838
risk||NN|0.0|0.7543|7.7427|12.9721|1.8426|-2.3746|21.8913|21.8913|7.6261|-0.8563
analysis||NN|0.0|-4.1911|6.5923|11.0242|1.4688|1.4346|21.9002|22.9791|6.547|-0.0597
and|.|CC|0.0|-1.6173|2.5796|6.5923|0.9232|6.1214|6.1403|21.9002|1.8204|0.3062
he's||NN|0.0|0.5633|6.1088|6.1088|1.7823|2.3024|23.4851|23.4851|7.9541|-0.8563
looked||VBD|0.0|5.4702|8.0317|12.2935|2.7682|-2.2227|23.7806|25.1224|8.2236|-0.9011
at||IN|0.0|2.9356|8.1796|9.7967|3.1913|0.5962|11.8566|23.7806|4.6142|1.2719
the||DT|0.0|0.3927|1.4365|8.1796|0.3903|0.7787|15.1584|15.1584|5.8475|0.9646
problem||NN|0.0|2.3334|15.0203|15.0203|4.4221|0.4802|23.158|23.158|6.8147|-0.7286
of||IN|0.0|-3.4376|5.6283|15.9405|1.4317|0.9932|25.2064|25.2064|7.3013|-0.9427
the||DT|0.0|-2.5814|3.6159|6.2908|0.8794|3.5933|27.7878|27.7878|8.8757|-0.8563
health||NN|0.33|3.8061|8.6137|11.6884|2.3291|2.6909|26.808|28.086|8.7134|-1.1141
impacts||NNS|0.0|-1.7192|7.8632|11.2917|1.4759|0.3472|24.347|26.808|7.4284|-0.6386
of||IN|0.0|-3.3482|5.313|9.5909|1.399|-1.9646|20.3752|25.7366|6.2777|-0.1199
burning||VBG|0.0|-1.7152|3.4091|5.4036|0.6442|-1.4864|26.8518|26.8518|9.7227|-1.0
wood||NN|0.0|-1.0687|5.6702|5.6702|1.8042|0.3152|34.8063|34.8063|10.6545|-1.1693
versus||NN|0.0|-2.6827|5.8311|7.7341|1.29|-2.3091|18.8198|34.8063|5.6679|-0.606
charcoal||NN|0.0|-0.7571|8.0144|8.3201|2.5422|-0.9993|28.0556|28.0556|7.3376|-0.8082
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
