word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
i|.|NN|0.71|5.9945|1.8476|12.6873|0.7362|4.4093|11.2788|15.358|3.789|-0.1929
began||VBD|0.0|6.0805|2.6705|2.7198|0.6713|-3.7066|28.1654|28.2809|8.4818|-0.8074
the||DT|0.0|-2.8148|3.2446|10.9434|0.9483|6.2427|10.9515|30.6413|3.2321|1.0361
speech||NN|0.0|-1.0775|7.8918|7.8918|1.9357|2.2184|19.9702|19.9901|6.2234|-1.3283
by||IN|0.44|-4.4899|3.5186|8.2407|1.0225|4.4055|8.8274|19.9702|3.0481|0.246
telling||VBG|0.0|-5.1129|1.823|3.5186|0.713|1.6653|6.179|8.8564|2.3627|-0.7236
them||PRP|0.0|-6.5437|6.6603|6.6603|1.9126|0.7498|26.567|26.567|6.5286|-0.8074
the||DT|0.0|3.1001|2.3353|15.0731|0.9167|-0.5446|10.3489|26.567|4.3783|0.7847
story||NN|0.0|5.0534|1.1807|3.5204|0.2821|2.5038|13.3168|13.3168|4.3459|-0.9276
of||IN|0.0|3.5721|3.758|4.0294|1.3372|0.5172|9.5854|13.3168|3.15|-0.0009
what||WP|0.0|-3.3613|6.6984|10.6041|1.9448|-4.3107|19.391|19.391|6.5237|-0.3465
had||VBD|0.0|-5.1225|4.5013|8.3792|1.3778|2.0565|19.8567|23.2904|6.0007|-0.1025
just||RB|0.0|-7.9447|1.5185|5.98|0.6162|2.437|6.0874|19.8567|2.4515|-0.3465
happened||VBN|0.0|-8.2355|0.6556|1.5185|0.2026|2.1225|10.2142|10.2142|3.8753|0.1144
the||DT|0.0|-9.572|2.9094|3.0548|0.9456|-2.732|20.0138|21.1046|7.036|1.7274
day||NN|0.0|-9.0184|0.8535|2.9094|0.3285|1.8737|1.48|20.0138|0.6257|-0.1025
before||IN|0.0|-6.8483|3.98|5.1635|1.1833|-3.0971|21.3082|21.396|5.8886|-0.0532
in||IN|0.0|0.0|0.0|8.3156|0.0|0.0|0.0|21.3082|0.0|2.2211
nashville||NN|0.0|-2.6117|0.6263|2.8741|0.2327|8.5993|3.2064|9.8079|1.0227|-0.07
i|.|NN|0.88|-1.7119|2.5472|2.7415|0.8185|2.285|18.0395|19.3408|6.8239|-0.3465
told||VBD|0.0|-2.7975|0.2391|2.8162|0.0926|-0.5807|17.8429|18.8154|7.2611|-0.5769
it||PRP|0.0|-2.1585|2.1374|2.1374|0.5442|1.6615|19.1154|19.1154|7.3394|2.2211
pretty||RB|0.0|-3.3336|0.6651|2.6309|0.2381|2.6331|15.9405|19.3015|6.5026|1.9578
much||RB|0.0|-4.0699|2.7186|3.0714|1.0408|1.7099|12.5748|15.9405|4.4747|-0.1025
the||DT|0.0|-4.2965|1.9684|2.7186|0.4793|2.4514|15.8269|15.8269|6.3705|1.0361
same||JJ|0.0|-4.9411|1.4323|2.3008|0.4851|7.644|1.2398|15.8269|0.3939|-0.623
way||NN|0.0|-5.6961|0.1474|1.4767|0.0488|1.7021|12.7564|13.2102|5.0986|-0.0009
i've||NN|0.0|-5.7837|1.1979|1.1979|0.4238|0.3465|11.1902|13.6464|3.4823|0.7847
just||RB|0.0|-6.5521|1.873|2.3926|0.5151|3.7298|9.1347|12.3449|2.6519|-0.0009
shared||VBD|0.0|-6.1178|1.5563|2.3843|0.576|-1.3875|14.4225|14.4225|5.3843|-0.8912
it||PRP|0.0|-5.472|1.9818|2.0021|0.4943|-0.7125|19.2873|19.2873|6.8823|0.5752
with||IN|0.0|-6.031|1.6318|2.2962|0.5233|3.579|18.4809|19.2873|4.6509|-0.705
you||PRP|0.0|-6.6749|0.2732|1.6318|0.082|-1.5269|16.3175|19.0993|5.604|-1.0201
<END>|:|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
