word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
you|.|PRP|0.0|0.0|0.0|11.6834|0.0|0.0|0.0|23.6307|0.0|0.0
asked||VBD|0.0|10.5509|10.8681|14.9803|3.022|3.6401|24.391|24.391|8.3273|0.0
me||PRP|0.0|0.8827|8.0665|17.1742|3.1482|7.8075|11.8787|24.391|3.2024|-0.5543
you|.|PRP|0.0|0.544|2.3959|8.0665|0.6607|10.0258|1.6768|11.8787|0.5662|1.0532
know||VBP|0.0|2.4719|1.8874|4.1661|0.7379|12.117|1.6535|3.6495|0.4615|1.7643
i||JJ|0.0|3.099|1.0112|2.1851|0.3399|11.7305|2.2314|2.2895|0.6658|0.1052
always||RB|0.0|0.9958|7.8964|8.5333|2.37|9.1596|11.6039|11.6171|3.328|0.4844
give||VBP|0.0|-3.1977|3.2671|8.3073|0.8232|3.7582|14.7552|15.7626|4.7028|-0.1179
the||DT|0.0|-1.4194|2.3446|4.9897|0.9064|7.1071|12.1907|15.6178|5.3591|2.9494
unconventional||JJ|0.0|-5.6336|7.2885|9.1393|2.2062|6.6814|18.8908|18.9561|4.0551|0.2406
answer||NN|0.0|-9.0597|1.6056|7.3982|0.2095|-3.0279|21.7804|26.3725|7.064|-0.294
no|.|DT|0.69|6.7481|4.2781|18.8847|0.8959|9.3034|19.6707|27.3783|4.3757|-0.294
but|.|CC|0.0|10.1255|8.4207|10.0671|2.8221|1.6579|20.8671|21.7627|7.0078|-0.697
seriously||RB|0.0|7.1284|11.2723|14.1998|2.8527|1.9458|24.6565|26.498|9.2408|-0.7109
the|,|DT|0.94|-0.463|6.1325|16.7207|2.2213|8.4017|11.1366|25.8492|4.4724|-0.1179
issue||NN|0.0|5.0902|9.2275|14.9463|2.319|2.977|22.9855|22.9855|7.262|-1.3169
of||IN|0.0|-0.3175|6.0203|11.7537|1.4812|1.4499|23.0757|23.2838|7.859|-0.294
afghanistan||NN|0.0|-1.5975|5.9374|10.4033|1.0231|3.4968|21.0436|23.0757|6.7235|0.0149
first||RB|0.0|-1.6745|2.0287|5.9374|0.5067|-1.3109|22.5436|23.9598|7.8718|-0.8102
has||VBZ|0.0|-3.3527|2.3464|3.1673|0.7334|-4.8191|20.3325|24.7388|6.8757|-0.1179
to||TO|0.0|-3.3833|1.8699|2.8416|0.5616|-7.6111|20.02|22.8024|8.228|0.5792
be||VB|0.0|-5.4311|2.2483|3.5955|0.6115|-0.7307|28.0828|28.0828|9.892|-0.9291
seen||VBN|0.0|-5.0559|8.5857|8.5857|2.5833|-9.7412|36.4094|36.4094|12.5311|-1.4483
as||IN|0.0|-5.678|4.1187|8.5857|1.2416|-3.6723|35.3495|37.8966|11.0296|-1.1984
at|,|IN|0.6|7.155|17.2195|23.6001|6.4574|-0.4806|26.4401|36.922|8.9819|-1.2642
least||JJS|0.0|0.0|0.0|17.2195|0.0|0.0|0.0|26.4401|0.0|0.0
a|,|DT|0.0|-3.9836|4.9299|6.9412|1.7556|2.6485|22.7672|22.7672|9.0813|0.0
ten||NN|0.0|-1.845|7.373|8.1399|1.8981|3.457|22.3393|22.7672|8.5403|-0.1179
to|-|TO|0.0|-6.4211|3.6559|9.9987|1.1064|3.1272|9.5198|22.3393|3.3024|0.7947
twenty||VB|0.0|-16.6041|11.9796|16.3105|3.6462|3.7953|21.6299|21.6299|8.0208|0.3159
year||NN|0.0|0.0|0.0|21.4546|0.0|2.9474|17.4393|21.8725|5.3209|0.1052
perspective||NN|0.0|0.0|0.0|0.0|0.0|-10.7167|27.3856|30.3619|7.7558|-0.1501
today|.|NN|1.48|4.3979|12.8255|12.8255|3.901|8.7753|19.1893|36.9868|4.2643|-0.4035
the||DT|0.0|5.0853|9.1504|12.8255|3.3471|7.1081|13.2193|19.1893|4.1458|-0.0133
world||NN|0.0|1.9172|2.7803|9.1669|0.6681|9.8824|8.5783|14.4947|2.3921|-0.5543
of||IN|0.0|0.527|4.0018|4.7717|1.227|6.9921|10.6851|12.1817|3.9304|1.0532
globalization||NN|0.0|-1.4544|13.066|13.066|2.1866|1.967|33.0|33.106|8.9168|-0.3829
is||VBZ|0.0|-4.5056|6.0301|13.066|2.1121|2.565|24.0162|33.0|7.0951|-0.1179
on||IN|0.0|-5.9926|4.4435|6.853|1.3215|9.1837|8.7819|26.3762|2.5819|0.1052
speed||NN|0.0|-5.9072|5.2209|5.4607|1.3169|-7.6069|29.2303|32.9918|8.6483|-1.1589
time|.|NN|1.28|4.2144|4.6478|15.4023|1.3975|8.2131|21.9666|34.3384|7.2174|-1.0009
has||VBZ|0.0|-0.4811|8.1591|9.9666|2.7769|3.6273|21.2937|22.2822|5.6682|-0.0133
been||VBN|0.0|-1.1371|3.2539|8.1591|0.9234|4.4193|25.2794|25.2794|8.0919|-0.0133
compressed||VBN|0.0|-2.3124|5.6936|5.9671|1.3096|-3.8724|35.5694|36.0727|9.8526|-1.0222
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
