word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
she|.|PRP|2.69|-0.9849|3.1662|6.1643|0.8141|3.7716|16.535|17.6413|5.212|0.246
took||VBD|0.0|3.0473|7.6867|7.6896|2.4476|5.8823|14.8982|17.498|4.5524|-0.623
our||PRP$|0.0|3.5607|1.8682|7.6867|0.5239|6.143|15.9222|15.9943|4.9773|-0.4722
order||NN|0.0|1.8323|3.3543|3.8259|1.1329|4.2633|14.5047|15.9222|5.8817|-0.1025
and|,|CC|0.0|-0.9955|1.9404|5.7625|0.553|7.0487|9.0208|14.5785|2.6756|-0.4722
then||RB|0.0|0.2419|3.4564|3.884|1.1544|2.5891|19.7072|19.7072|6.6226|-0.1025
went||VBD|0.0|-1.6576|1.6006|4.4393|0.5964|7.2443|2.2291|19.7072|0.7179|-0.5269
to||TO|0.0|-2.6406|2.1013|3.0121|0.7608|6.8582|3.592|3.592|1.273|1.3433
the||DT|0.0|-3.5225|5.722|5.722|1.9335|3.4019|13.8562|14.2592|4.2152|1.0361
couple||NN|0.0|-3.1279|4.0728|6.4955|1.1267|1.8377|18.0608|18.0608|6.8644|0.246
in||IN|0.0|-5.4741|4.6176|7.5325|1.744|4.7244|13.5752|18.0608|3.8084|1.7274
the||DT|0.0|-6.7471|2.5286|5.0654|0.9614|2.6596|18.8459|19.0189|6.6172|1.3433
booth||NN|0.0|-6.0253|1.5753|2.921|0.5895|3.3284|10.4435|18.8459|3.9752|-0.623
next||IN|0.0|-4.9305|3.1285|3.663|0.9352|0.64|18.6541|18.6541|4.849|-0.9158
to||TO|0.0|-3.3744|4.7821|5.2969|1.6948|5.5215|5.3367|19.5444|1.9143|-0.2737
us||PRP|0.0|-6.685|5.257|8.8777|1.994|1.687|9.8316|11.8347|3.3844|-0.3465
and|,|CC|0.0|-6.3929|6.3465|6.3465|1.7098|-2.1614|20.7837|20.7837|6.934|0.3979
she||PRP|0.0|-6.7936|1.0504|6.3465|0.3184|-0.7217|13.5671|20.7837|5.7534|-0.8371
lowered||VBD|0.54|-7.9402|2.0454|2.7799|0.7255|1.2113|17.0066|17.0561|5.7125|-0.0009
her||PRP|0.0|0.0|0.0|9.2077|0.0|0.0|0.0|17.0066|0.0|-0.1929
voice||NN|0.0|-9.7941|0.2093|9.8987|0.148|3.9208|11.6585|11.6585|4.5356|-1.0547
so||RB|0.0|-8.569|1.43|2.0368|0.535|1.5105|9.3843|12.8333|3.6782|-0.0009
much||JJ|0.0|-6.1458|4.1069|5.3765|1.4241|2.159|10.1639|10.1639|2.2754|-0.6656
i||NN|0.0|-7.3555|4.8149|6.6647|1.3498|-1.7255|23.0696|23.0696|7.0895|3.8012
had||VBD|0.0|-10.0891|0.4632|4.8149|0.206|1.2693|1.5959|23.0696|0.6857|1.3433
to||TO|0.0|-9.2671|1.9482|1.9482|0.5406|1.7201|1.9386|2.2243|0.7119|1.7274
really||RB|0.0|-10.7114|1.41|2.9002|0.4451|-0.2331|11.3336|11.3336|4.4068|0.0549
strain||VB|0.0|-5.743|1.6477|6.524|0.6534|0.4656|7.1796|11.3336|2.4707|-1.1408
to||TO|0.0|0.0|0.0|6.6016|0.0|0.0|0.0|7.1796|0.0|2.2211
hear||VB|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.246
what||WP|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1144
she||PRP|1.79|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.4124
was||VBD|0.0|-2.4876|1.9411|3.4485|0.5689|-6.2264|13.2897|13.2897|4.3084|0.0
saying||VBG|0.0|-0.7533|2.7886|4.1111|0.7653|-2.0749|13.431|15.7374|4.8305|0.0
she|.|PRP|0.0|-2.1088|1.9042|3.5343|0.4855|-4.9687|16.8587|19.4955|4.7171|0.0
said||VBD|0.0|-2.4855|2.5782|2.5782|0.7512|-6.7458|22.7406|22.8744|7.4147|0.0
yes||RB|0.0|-2.5264|1.0986|2.5782|0.3319|-5.5712|15.3082|22.7406|4.6019|-0.7756
that's|,|JJ|0.0|-3.3854|2.3648|2.7724|0.6172|-6.6129|23.8502|23.8502|6.7456|-0.9818
former||JJ|0.0|-4.2596|2.9059|3.8751|0.7823|-3.5922|11.8541|23.8502|2.9605|-0.149
vice||NN|0.0|-2.8809|4.2433|4.6806|1.0154|-8.7615|22.8193|24.4767|7.6123|-0.705
president||NN|0.0|0.0|0.0|5.7877|0.0|-9.7002|5.5584|22.8193|2.2803|0.3448
al||IN|0.0|-6.6707|0.982|7.0983|0.3228|-9.3853|14.4121|14.4121|3.6031|-0.4124
gore||NN|0.0|-5.5458|1.0636|2.1188|0.316|-14.2377|22.0504|22.9003|8.0024|-0.8074
and||CC|0.0|0.0|0.0|6.0431|0.0|-12.4201|19.4648|22.0504|5.6675|0.5752
his||PRP$|0.0|-5.6589|0.5578|6.0531|0.2025|6.682|0.3172|32.3985|0.1365|-0.4124
wife||NN|0.0|-5.8689|1.2931|1.2931|0.5009|6.7005|0.1463|0.3172|0.0731|-1.0201
tipper||NN|0.0|-3.0109|4.6113|5.3593|1.387|6.8264|6.2696|6.2696|1.0034|-0.2737
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
