word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
we|.|PRP|0.86|-0.2839|3.3792|7.8432|0.6975|2.8068|22.1673|22.1673|7.6846|-1.1773
stand||VBP|0.0|0.9979|4.0941|5.1251|0.927|2.3136|25.2454|25.2454|7.5778|-1.2844
a||DT|0.0|-1.7032|0.7847|4.5577|0.3181|7.5471|3.0508|25.2454|1.0363|1.7699
very||RB|0.0|-1.4066|4.7349|4.7349|1.3564|5.9168|8.863|9.2074|2.7346|0.2086
big||JJ|0.0|0.2707|10.8872|10.8872|3.6621|0.7518|12.5238|12.6015|3.0387|-0.6414
chance||NN|0.0|-7.1393|13.2842|18.3186|3.9427|-0.5118|17.6217|19.1139|4.3631|-1.3261
of||IN|0.0|-5.0734|4.5827|13.2842|1.4128|0.7433|18.745|18.745|5.3584|-1.0651
losing||VBG|0.0|-1.3946|8.1821|10.745|2.3776|6.0678|8.3385|19.9884|2.3824|-0.8936
our||PRP$|0.0|-4.5847|0.9722|8.1821|0.3601|5.9722|4.3101|8.3385|1.4857|0.82
ability||NN|0.0|-3.3207|5.3421|5.3421|1.4971|5.6033|10.8507|10.8507|3.1796|0.516
to||TO|0.0|-3.1159|4.3012|5.3421|0.8916|-2.752|18.1152|21.5787|6.5487|-0.3863
inspire||VB|0.0|-4.1038|4.2862|4.7036|1.0355|2.6693|24.8424|24.8424|6.8345|-0.917
our||PRP$|0.0|-5.0569|1.5628|4.2862|0.5404|6.0866|3.5782|24.8424|1.3405|0.4303
youth||NN|0.0|-3.0095|6.0945|6.2244|2.1102|7.7647|3.9907|5.5585|1.205|-0.8936
to||TO|0.34|-6.728|3.1175|8.2621|1.1922|2.7662|6.5641|10.7399|2.499|1.0733
go||VB|0.0|-5.0908|5.034|5.034|1.7508|4.7786|11.3121|11.3121|4.3003|-0.3199
out||RP|0.0|-4.0253|0.5906|5.034|0.1726|6.2364|7.2321|11.3121|2.4874|-0.2466
and||CC|0.0|-5.6449|2.6979|3.1886|0.6579|1.1536|14.6526|17.8033|5.0175|-0.2466
continue||VB|0.0|-3.4954|7.3311|7.4638|2.4122|1.6206|20.6084|20.6084|6.723|-0.8286
this||DT|0.0|-6.3045|1.7627|7.512|0.5988|1.1815|10.6341|20.6084|4.1006|-0.3863
very||RB|0.0|-5.3229|4.8291|4.8291|1.6424|4.8794|7.3652|11.1869|2.4855|0.82
important||JJ|0.0|-6.5955|6.9352|6.9352|1.8|0.5368|19.9626|19.9626|6.4441|-0.1359
thing||NN|0.0|-5.0304|3.6502|7.0696|1.0096|1.8172|19.2266|20.7196|6.0588|-0.7843
that||WDT|0.43|9.1401|5.2979|18.7144|1.7294|3.2917|13.3743|20.9177|4.4295|0.2772
we||PRP|0.0|9.1993|2.2936|5.2979|0.769|6.0086|13.4885|13.5844|4.0367|-0.074
as||IN|0.0|6.8882|6.5942|6.8362|2.3856|2.594|14.3619|15.1616|5.5186|0.1445
a||DT|0.0|5.391|1.5385|6.5942|0.5654|2.2668|5.306|14.3619|1.8351|1.7699
species||NNS|0.0|-2.5356|13.4834|15.3929|3.464|-1.8491|23.5686|23.5686|7.5505|-0.6204
have||VBP|0.0|-7.7584|4.8066|14.3562|1.5096|1.0571|10.9869|23.5686|3.7499|0.1445
always||RB|0.0|-6.5369|8.2817|8.2817|2.6851|1.5268|21.5105|21.5105|6.9922|-0.8688
done||VBN|0.0|-5.9882|3.8052|8.2817|1.0521|3.4544|13.2809|21.5105|3.2139|-0.9391
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
