word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
every|:|DT|3.68|-0.5711|12.8034|12.8034|5.0026|7.7379|17.6238|27.007|5.3012|0.3422
afghan||NN|0.0|-5.1414|8.3234|13.9977|3.0819|-0.7906|28.3553|29.6229|7.9112|-0.8735
sees||VBZ|1.45|4.9441|3.9141|14.6471|1.0145|-4.2255|37.9413|37.9413|11.6334|-1.3533
the||DT|0.0|0.6048|8.1974|9.5848|3.0484|3.7742|22.0107|37.9413|8.0428|0.2406
sky||NN|0.0|-8.7536|9.4474|17.7549|2.7778|-1.8993|30.1464|30.1464|9.1577|-1.2642
as||IN|0.0|-13.843|1.2592|10.8792|0.335|-0.1195|26.6381|30.1464|10.1058|0.5792
a||DT|0.0|-14.063|2.9385|2.9385|1.1217|4.1863|15.0427|26.6381|4.7324|2.2722
source||NN|0.0|-14.6335|4.7424|4.7424|1.5114|0.696|17.4368|18.6324|5.9998|-0.5543
of||IN|0.0|-16.7846|2.4408|6.2373|0.8876|3.253|17.2248|18.8657|6.3072|1.0532
fear||NN|0.0|-16.6717|4.8988|4.8988|1.173|-1.9722|21.1359|21.9564|7.5778|-0.4366
we|.|PRP|0.0|0.0|0.0|20.0157|0.0|0.0|0.0|21.1359|0.0|0.0
were||VBD|0.0|4.4317|3.6304|6.0472|1.2861|12.0494|4.1726|13.8896|1.1319|0.0
bombed||VBN|0.0|1.1225|6.6376|9.0325|1.7689|0.5649|30.279|30.279|10.2944|-1.283
practically||RB|0.0|0.0|0.0|6.6376|0.0|0.0|0.0|30.279|0.0|0.0
out||IN|0.0|0.685|4.6753|4.6753|1.5395|4.0248|19.4626|19.4626|7.0687|0.0
of||IN|0.0|-1.8025|3.2518|7.6842|1.3133|0.4287|12.9086|20.489|4.4904|1.7643
existence||NN|0.0|-6.2041|10.4059|10.6526|3.2121|-7.7821|33.7912|33.7912|9.7404|-0.6058
then|.|RB|2.46|6.7505|7.3676|20.24|2.3998|8.5694|21.8183|36.3446|4.1742|-1.0972
tens|,|NNS|0.74|7.3391|6.7634|8.7628|2.3442|7.3667|27.5435|27.8419|5.547|-0.9544
of||IN|0.0|4.4636|4.6096|9.6654|1.1938|1.7883|22.9587|27.5435|9.2138|0.1052
thousands||NNS|0.0|2.3169|7.587|8.484|1.6418|5.3729|22.9466|23.0566|7.7548|-0.5806
of||IN|0.0|-2.0011|3.1811|8.3848|1.0151|1.9825|19.2437|22.9466|7.3911|0.5792
people||NNS|0.0|-1.1356|3.8654|4.5158|0.8247|1.7172|24.3882|24.3882|8.4827|0.3969
were||VBD|0.0|-3.9228|6.6206|9.3577|2.3505|6.0394|19.7848|24.3882|5.3909|-0.1179
trained||VBN|0.0|-13.0125|8.3829|15.1477|2.8435|2.1415|25.8818|25.8818|8.7133|-0.7375
in||IN|0.0|-18.1417|4.3614|11.6458|1.4057|9.1755|4.8465|26.6605|1.4928|1.0532
terrorism||NN|0.0|-20.0467|4.2244|5.5218|1.0036|-1.0107|25.2687|26.2514|7.2797|-0.0496
from||IN|0.0|0.0|0.0|21.2911|0.0|0.0|0.0|25.2687|0.0|0.0
all||DT|0.0|5.6415|9.7281|11.4136|2.4906|-4.2322|34.2295|34.2295|10.6392|0.0
sides||NNS|0.0|0.0|0.0|11.4136|0.0|0.0|0.0|34.2295|0.0|0.0
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
