word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
tens|.|NNS|0.0|-3.7257|9.2366|9.3143|2.1235|7.3506|17.7733|17.7733|6.2947|0.0
of||IN|0.0|-0.9447|3.9427|10.0949|1.1396|6.6572|15.4328|17.7733|5.0242|0.3969
billions||NNS|0.0|1.019|6.3032|6.3032|1.9282|8.1613|15.4248|15.7548|4.6127|-0.294
of||IN|0.0|-2.1181|5.2206|7.3929|1.996|5.3867|9.3866|15.4248|3.6579|0.7947
dollars||NNS|0.0|-1.4676|5.5159|5.9726|1.2769|7.1773|21.9361|21.9361|6.6876|-0.2108
are||VBP|0.0|-2.5988|3.0374|5.5159|1.0957|8.9762|9.6162|21.9361|2.6887|0.3969
supposedly||RB|0.0|-0.4546|7.8406|7.8406|2.1764|1.1862|33.5568|33.5568|8.7532|0.205
spent||VBN|0.0|-1.9335|4.2781|7.8406|0.9522|-4.3955|31.5738|33.5568|10.6208|-1.1726
on||IN|0.0|-2.453|4.4443|5.7047|1.2427|2.1622|36.0034|36.0034|12.2016|-0.1179
building||NN|0.0|-3.3147|7.3025|7.3025|2.2597|6.6032|11.379|36.0034|3.6766|0.1706
capacity||NN|0.0|-10.5413|12.2371|14.8533|3.4256|-2.8374|35.9711|36.1584|10.8017|-0.2535
with||IN|0.37|-2.2073|5.5637|15.5394|1.8481|0.0787|25.8114|36.9244|8.9749|0.7947
people||NNS|0.0|2.0264|4.3242|9.2641|1.1867|3.3505|27.9052|27.9052|10.3121|0.5792
who||WP|0.0|0.2078|4.0214|5.516|1.1038|10.0954|6.7819|27.9052|1.8512|0.5792
are||VBP|0.0|-0.9995|6.7051|7.9137|2.0466|7.2142|17.125|17.125|5.3462|0.7947
paid||VBN|0.0|-2.9271|4.2343|6.7051|1.029|-2.2981|29.7516|31.6903|9.7241|-0.9021
up||RP|0.0|-3.7365|1.6992|4.2343|0.3911|-2.1682|34.7342|34.7342|12.5097|-0.1179
to||TO|0.0|-0.7753|2.6244|4.7332|0.8163|-0.7738|27.0181|34.7342|11.7493|1.7643
one,fivezerozero||VB|0.55|-18.1883|6.703|21.6536|2.3851|3.1097|20.2246|27.0181|5.7514|7.6896
dollars||NNS|0.0|-19.9651|3.1111|6.7985|0.7587|3.6713|23.5096|23.5096|7.169|0.2406
a||DT|0.0|-20.6375|1.0923|3.2706|0.4726|0.1371|14.572|23.5096|5.2851|2.9494
day||NN|0.0|-21.009|0.0522|1.0923|0.0261|-4.4126|33.2328|33.2328|10.865|-0.7375
who|,|WP|1.85|1.2937|1.7823|23.0063|0.5744|11.6978|3.6506|38.1487|1.4213|2.9494
are||VBP|0.0|1.6219|0.5978|1.7938|0.1866|10.7768|5.123|5.123|1.2701|1.7643
incapable||JJ|0.0|4.0685|10.7185|10.7185|2.3993|0.146|39.8274|39.8274|10.3873|-0.274
of||IN|0.74|0.777|3.8952|10.7185|1.0807|-1.6898|29.1425|39.8274|10.4923|-0.4981
thinking||VBG|0.0|0.8193|4.5132|4.8736|0.9441|0.4128|36.6659|37.2053|11.1432|-0.7176
creatively||RB|0.62|-5.855|15.4677|16.1317|4.3108|2.2282|39.8541|40.4428|10.0161|-0.1886
or|,|CC|0.62|0.9649|1.485|15.4677|0.4945|11.178|3.7934|40.875|1.2276|0.5792
organically||RB|0.0|-3.6683|12.5548|14.0182|3.6011|-1.2319|30.8456|32.9831|9.5123|0.5028
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
