word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
the|.|DT|1.19|0.0|0.0|8.407|0.0|3.5651|13.6315|20.6374|4.8008|0.6089
fact||NN|0.0|14.5516|2.6999|15.8821|0.9344|-1.9482|21.5573|21.5573|8.4428|-0.96
that||IN|0.0|12.6005|4.7078|4.9327|1.2301|-2.6915|22.6471|22.7584|8.4097|0.0284
they||PRP|0.0|12.5875|5.8904|5.8904|1.6664|5.1446|16.6495|23.182|4.6822|-0.6414
have||VBP|0.0|12.248|8.1011|8.3099|3.2087|2.6451|16.8146|17.3604|5.7204|-0.6811
stuck||VBN|0.0|3.713|6.9806|15.1543|2.3548|-6.6752|33.0144|33.0144|10.1366|-1.2156
here||RB|0.0|-1.8941|7.8189|12.4845|2.366|-2.0311|25.6204|33.0144|7.8598|-1.1074
with||IN|0.62|-2.0837|7.0603|10.3339|1.426|-1.2965|20.7452|25.6499|7.7733|-0.9391
this||DT|0.0|-0.6561|5.9244|9.4376|2.1623|1.9244|15.8211|21.1445|5.4087|-0.718
kind||NN|0.0|0.9322|3.4633|6.7241|0.889|1.5698|19.8446|20.1743|6.6867|-0.7843
of||IN|0.0|-3.1187|4.0295|7.4163|1.4411|0.4349|17.135|19.8446|5.1436|1.0733
performance||NN|0.0|-7.5149|17.479|17.479|4.7752|-1.7995|23.9537|23.9537|7.7504|-0.6414
has||VBZ|0.73|-2.0848|3.3009|17.479|1.037|5.0397|6.777|23.9537|2.2882|-0.4466
been||VBN|0.0|-1.5646|3.7864|4.4157|1.0702|5.3611|6.4571|6.7805|2.1065|-0.718
well|,|RB|0.0|5.433|9.3657|13.5472|2.2745|6.5634|6.9581|7.8016|2.1358|-1.0799
you|,|PRP|0.0|1.3287|2.0535|9.3657|0.7653|5.4136|2.1854|6.9581|0.944|2.2675
know||VBP|0.0|-0.118|1.7784|3.8742|0.4777|5.823|1.781|2.2973|0.5248|0.2772
you|,|PRP|0.0|-3.6985|3.7999|5.8756|0.9218|5.2382|3.2356|3.5641|0.9294|-0.2466
win||VBP|0.0|-2.7265|5.1681|5.1681|1.5515|5.2847|5.3814|5.3814|1.587|-0.4466
the||DT|0.0|-4.5327|2.2144|5.1681|0.7344|3.9391|5.5798|6.248|1.4748|1.0733
war||NN|0.0|-3.2214|3.7017|3.7017|1.1279|5.5253|7.8013|7.8013|1.9664|-0.718
in||IN|0.0|-3.6856|2.6137|3.7017|0.8671|5.1117|5.2928|7.8013|1.2823|0.1445
twelve||NN|0.0|-3.9223|5.2743|5.2743|1.2808|1.8426|15.7193|15.7193|5.4564|-0.9391
minutes||NNS|0.0|-3.5104|2.9181|5.2743|0.9748|1.4659|15.2638|18.1668|5.0429|0.82
why|;|WRB|0.0|-4.7336|1.6198|3.1105|0.596|5.2556|0.6597|15.2638|0.2239|0.1445
do||VBP|0.0|-4.52|1.3871|1.6198|0.3996|3.6377|4.5268|4.5542|1.7669|1.7699
you||PRP|0.0|-4.9485|0.4443|1.3871|0.1494|4.593|2.3604|4.5268|0.9695|1.3829
need||VBP|0.0|-4.5571|2.4609|2.4609|0.6822|3.2529|12.7516|12.7516|3.5807|-0.4466
something||NN|0.0|-4.3945|5.9729|5.9729|1.5293|0.7629|16.7177|16.7177|5.4385|0.3767
better||RBR|0.0|-3.1057|8.8375|8.8375|2.9297|3.1071|13.1109|18.0285|3.7713|-0.1651
<END>|?|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
