word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
before|.|IN|3.74|5.4462|10.5819|17.3504|3.516|5.3143|19.4842|22.805|6.6291|-0.443
i||NNS|0.0|7.0228|1.4672|10.5819|0.594|8.3835|6.0469|19.4971|1.9438|1.3433
could||MD|0.0|4.0375|6.1692|7.7118|2.0232|0.5081|18.9033|19.8431|6.0579|1.524
get||VB|0.0|0.2838|4.9525|8.8636|1.5267|3.3599|15.1426|19.2384|5.413|-0.0009
back||RB|0.0|1.1973|7.8096|7.8096|2.6034|3.8441|19.003|19.003|6.8005|-0.5269
to||TO|0.0|3.5672|0.7852|7.8096|0.2207|-1.1229|17.8749|21.0732|8.0834|1.0361
u||VB|0.0|0.0|0.0|3.7884|0.0|0.0|0.0|17.8749|0.0|0.0
s||JJ|0.0|0.8328|4.2026|4.2026|1.1142|5.2122|17.708|17.708|5.74|0.0
soil||NN|0.0|-2.1026|6.0845|8.0196|2.1373|6.2586|13.4465|17.708|4.6693|-1.1146
david|,|NN|0.0|-2.1349|4.7641|6.0845|1.088|-1.473|26.843|27.9773|9.1743|-0.7756
letterman||NN|0.0|0.053|4.5881|6.7903|1.4731|5.2219|30.1789|30.1789|7.7175|-0.1338
and||CC|0.0|-3.4029|3.144|6.3763|0.8724|5.275|11.5546|30.1789|3.7176|-0.0009
jay||NN|0.0|-2.8484|2.3533|3.144|0.6111|5.0322|12.9031|12.9031|4.2459|-0.1929
leno||NN|0.0|-3.348|5.9416|5.9416|2.0318|6.4059|7.3578|12.9921|1.8061|-0.4124
had||VBD|0.0|-3.9384|4.3336|5.9416|1.2518|3.894|12.0266|12.0266|3.4878|-1.1146
already||RB|0.0|0.0785|5.472|8.9512|1.8121|8.1133|6.0752|13.6572|1.8421|0.3448
started||VBN|0.87|-0.3706|3.987|6.253|1.1996|3.8368|15.2481|15.2481|4.6725|-0.3111
in||IN|0.0|-2.1408|0.8229|3.987|0.243|8.4627|3.078|15.2481|0.9418|0.246
on||IN|0.0|0.0|0.0|2.6202|0.0|0.0|0.0|9.5828|0.0|0.5752
one||CD|0.0|-0.3917|2.924|2.924|1.0188|8.5588|1.2036|9.1833|0.4395|1.0361
of||IN|0.0|0.147|1.9522|2.924|0.6504|5.9171|6.2888|6.9553|2.5847|2.8795
them||PRP|0.0|-1.23|1.3874|2.8917|0.4474|6.475|6.0851|6.4629|1.8419|0.3979
had||VBD|0.0|-1.2114|2.1415|2.1415|0.5923|6.641|10.5955|10.5955|3.1308|-0.4722
me||PRP|0.0|-2.0472|1.7142|2.2584|0.5598|7.0041|1.7733|10.5955|0.5164|1.3433
in||IN|0.0|-2.7704|0.4967|2.189|0.1689|7.3172|1.3028|2.3743|0.436|1.7274
a||DT|0.0|-3.7366|1.2652|1.8626|0.4309|3.4029|11.378|11.378|5.1049|2.8795
big||JJ|0.0|-2.3953|6.6465|6.6465|2.2083|-0.7581|18.2522|18.2522|6.0297|-0.5769
white||JJ|0.0|-0.6062|2.926|6.818|0.7334|3.6728|18.6876|19.6579|6.1495|-0.623
chef's||NN|0.0|0.5892|2.2908|3.8175|0.6083|1.3372|15.2995|18.6876|4.5915|-1.153
hat||WP|0.0|-0.105|3.4088|3.4088|1.3178|7.7088|14.1036|15.7756|3.9464|-0.5769
tipper|,|NN|1.33|3.395|4.6968|6.7245|1.2326|4.0702|15.6355|15.6709|5.8459|0.5752
was||VBD|0.0|0.3261|2.0017|6.5018|0.5963|5.1009|15.591|15.9718|6.0026|0.1144
saying||VBG|0.0|1.2925|2.1643|3.9978|0.6457|5.0699|16.7786|16.7786|6.68|0.5752
one|,|CD|0.0|9.7181|14.3516|14.4955|5.2436|7.774|7.0046|16.7786|2.407|-0.6656
more||JJR|0.0|13.435|3.2464|14.3516|0.9825|2.2971|15.9148|15.9148|6.0244|-0.865
burger||NN|0.0|11.1797|5.39|6.7824|1.7539|7.8816|5.7409|15.9148|1.9903|0.483
with|,|IN|0.0|10.4428|7.0|7.0|2.1749|2.7214|21.2489|21.7439|6.1698|-0.4124
fries||NNS|0.0|5.1805|14.3547|18.5646|5.1156|1.4458|26.0343|26.0343|9.3469|-1.2682
<END>|!|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
