word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|0.39|2.5625|2.5841|7.5024|0.7106|10.12|2.34|33.1886|0.8612|0.9646
you||PRP|0.0|4.6985|2.3477|5.1405|0.7123|7.8067|15.3538|15.3538|4.0478|0.4919
can||MD|0.0|5.0798|2.8596|3.36|0.9164|2.151|15.3225|20.3317|5.9964|-0.2304
make||VB|0.0|6.3686|3.6709|4.2417|0.9917|3.9111|20.8312|20.8312|6.1972|-0.8563
a||DT|0.0|4.2923|3.9532|5.8604|1.4195|6.488|3.1172|20.8312|1.0649|4.652
very||RB|0.0|1.7076|7.0695|9.4372|2.3975|2.2646|24.172|24.172|7.0195|-0.9427
thick||JJ|0.0|3.558|1.3738|7.4644|0.3694|-3.7539|25.1633|27.9719|8.7003|-0.8563
sticky|,|NN|0.0|1.4007|4.5583|5.9854|0.8547|-5.3461|28.9922|30.2877|8.8346|-0.6386
porridge||NN|0.0|0.5689|5.8024|6.0376|1.4144|0.9803|25.2117|32.8535|8.8946|-0.7562
out||IN|0.0|-3.543|2.8482|7.3528|0.7523|5.7924|15.6752|25.6205|5.4823|-0.2304
of||IN|0.0|-4.6001|0.415|2.9328|0.0946|-1.9948|11.3629|17.2405|4.348|1.6474
it||PRP|0.0|-3.8731|0.7268|1.2991|0.201|3.324|10.8495|11.936|4.0868|1.6474
which|,|WDT|0.34|3.1811|1.7715|8.2472|0.5361|2.1998|16.7755|16.7755|5.5963|0.1452
you||PRP|0.0|2.779|3.6207|3.6207|0.9781|7.3196|10.7706|18.2126|3.426|-0.1199
can||MD|0.0|2.3209|4.3031|4.3031|1.4322|1.3207|18.8428|21.2262|6.57|-0.2304
use||VB|0.0|1.2384|3.4215|5.2271|0.8244|3.3703|21.2241|21.3677|6.1977|-0.9011
to||TO|0.0|2.8604|4.9517|5.0184|1.3156|-2.8857|23.2066|23.9983|8.4828|0.7085
bind||VB|0.0|-1.0473|5.1493|8.6788|1.2375|3.8727|23.3482|27.5374|7.2179|-1.0839
together||RB|0.0|-2.8354|5.7596|5.7596|1.6599|1.7844|21.8819|23.3482|6.3899|-0.0388
the||DT|0.61|-11.7919|5.1656|15.152|2.0387|-0.3954|33.1226|36.2985|10.5913|0.0043
charcoal||NN|0.0|-13.5248|3.1316|5.8477|0.9581|2.6571|22.9426|35.8826|6.0444|-0.4594
briquettes||NNS|0.0|-13.1614|3.6705|3.8357|1.262|-1.7513|25.011|25.011|7.6049|-0.1582
so|.|IN|0.65|4.3864|1.0922|19.2884|0.3488|4.7426|27.1746|27.7924|9.057|-0.6998
we||PRP|0.0|3.158|3.5864|3.5864|1.0868|4.1866|25.8814|27.1746|7.1827|-1.389
did||VBD|0.5|1.0492|8.093|8.093|2.8409|1.604|20.5489|26.8951|5.6811|-1.0519
this||DT|0.0|2.7964|3.6197|8.093|0.7703|2.9947|13.8708|20.5489|5.0045|-0.4986
we|.|PRP|0.0|2.9661|1.9517|3.6197|0.6191|1.4291|16.4815|18.2086|6.5669|0.4919
went||VBD|0.0|0.0397|4.5852|6.7252|1.3566|5.1578|12.3829|19.9703|3.8771|-0.4986
down||RB|0.0|1.2882|7.4198|7.4198|2.0082|7.1052|17.6807|17.6807|4.674|-0.6998
to||TO|0.0|3.5222|2.9418|8.7561|1.1163|5.2216|12.6311|17.6807|4.5995|0.9646
haiti||VB|0.0|2.177|6.5285|6.5285|1.6436|3.9238|19.8498|20.2876|5.318|-0.7827
these|.|DT|0.34|3.384|2.2855|6.5285|0.5955|4.2631|14.2819|21.6416|5.384|-0.1199
are||VBP|0.0|3.7244|4.2157|4.2157|1.2939|4.7341|6.6059|14.2819|2.2884|2.1169
the||DT|0.0|0.2785|4.9475|7.8284|1.4257|3.1856|7.5322|8.2511|2.5839|0.7085
graduates||NNS|0.0|1.1867|6.7468|6.7468|1.3673|1.4207|24.2879|24.2879|6.6174|-0.4182
of||IN|0.0|-0.7311|6.3035|7.1262|2.2364|1.4415|11.9686|24.2879|4.0482|0.9646
the||DT|0.0|-0.8954|2.9262|6.3035|0.9395|2.2561|15.3734|15.3734|5.5782|1.6474
first||JJ|0.0|0.8657|2.3838|4.2159|0.5349|-2.7357|22.0407|22.0407|7.7|-1.0839
ecole||NN|0.0|-0.2139|3.1886|3.8083|0.6918|0.4772|26.5336|26.5336|7.2657|0.7085
de||FW|0.0|-1.2109|3.5282|4.3985|0.9164|2.737|9.0089|26.5336|2.8629|0.0043
chabon||NN|0.0|-0.5825|11.6914|11.6914|2.7192|1.8512|26.4686|26.4686|7.6692|-1.0
or|,|CC|0.0|-3.1909|4.267|12.8723|0.915|1.0986|22.1693|26.4686|7.7911|-0.9427
charcoal||NN|0.0|-0.5434|5.8558|6.2653|1.3937|0.4438|24.2736|24.6552|7.6521|-0.4986
institute||NN|0.0|-0.8105|4.8036|5.8558|1.1695|-1.199|25.8065|27.91|7.1343|-0.5238
and|.|CC|0.34|4.5909|7.5925|11.4468|2.5576|4.8218|26.0069|29.6561|7.8844|-1.404
these||DT|0.0|0.0|0.0|8.2036|0.0|0.0|0.0|26.0069|0.0|0.0
that's||NNS|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
right||RB|0.0|-0.3362|7.6786|7.6786|2.4534|-2.1224|15.0234|15.0234|4.7624|0.0
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
