word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
otherwise|.|RB|1.09|2.4234|8.5609|8.5609|1.828|7.4063|29.6652|34.9368|7.5369|-0.6828
we||PRP|0.33|0.2838|1.6969|8.5609|0.5114|12.0157|2.4116|29.6652|0.8434|0.7947
will||MD|0.0|-1.3694|3.2449|4.7682|0.9153|9.3507|9.0928|9.0928|2.7789|0.5792
be||VB|0.0|-3.3261|5.3023|6.0639|1.7204|6.5413|11.7784|15.0466|4.2272|0.2406
missing||VBG|0.0|-1.2852|1.8762|6.3977|0.5865|-2.1733|31.175|31.175|9.8432|-0.8102
this||DT|1.28|-0.2339|7.0789|7.0789|1.6081|-3.7986|35.8524|35.8524|9.9462|-0.7752
open||JJ|0.0|3.7101|5.2079|11.4801|1.2269|5.6198|37.0067|37.0067|11.1248|-0.4981
moment||NN|0.0|-1.9434|6.6861|12.1047|1.3142|8.7209|21.1361|37.0067|5.4451|-0.2535
in||IN|0.0|-2.6849|3.5973|6.6861|1.091|9.6149|15.7564|21.1361|3.887|0.5792
history||NN|0.0|0.4973|7.3496|7.3496|2.2842|-0.2809|31.9328|31.9328|9.3701|-0.3448
where|,|WRB|0.0|1.825|2.7859|7.7748|0.9069|0.461|41.1318|41.1318|15.4879|-0.697
we||PRP|0.0|2.1887|2.1023|3.3067|0.58|12.6347|2.9777|41.2376|0.762|0.1052
have||VBP|0.0|3.9793|9.6381|9.6381|2.6046|6.8258|13.3541|13.8778|3.9723|-0.4981
a||DT|0.0|2.4322|3.5865|9.6381|1.0713|7.5579|9.303|13.3541|3.4448|1.7643
consensus||NN|0.0|3.214|0.9987|3.5865|0.2338|-8.3619|38.9521|39.0343|10.0844|-0.8429
on||IN|0.33|1.0525|4.7657|5.6516|1.3412|12.293|5.1456|41.8701|1.3175|-0.4366
both||CC|0.0|1.9598|8.2142|8.2142|1.9629|-5.9218|42.2077|42.2077|12.183|-1.3787
the||DT|0.0|6.757|5.5434|13.7986|2.4901|2.7071|33.2671|42.2077|8.9781|0.3969
form||NN|0.0|10.375|2.9661|7.6605|0.7646|5.0661|29.2536|34.3318|9.4168|-0.6533
of||IN|0.0|6.4126|6.7222|9.6312|2.7492|2.8218|24.9995|29.2536|8.6343|0.3969
politics||NNS|0.0|1.9384|7.334|11.118|1.9209|2.9772|32.1774|32.1774|10.1883|-0.5361
and||CC|0.0|0.7749|1.6597|7.334|0.6177|4.3856|37.4997|37.6409|12.6391|-0.0133
the||DT|0.0|-0.5124|1.2715|2.5966|0.5113|8.2787|7.4517|37.4997|2.796|2.2722
form||NN|0.0|-2.7315|4.4231|5.5507|1.4474|5.723|22.454|22.454|7.9759|-0.4981
of||IN|0.0|-7.6588|1.9713|7.3114|0.5262|1.0981|21.491|22.7821|8.6161|0.5792
economics||NNS|0.0|-12.9511|11.2903|12.3443|4.0522|-5.1924|34.0574|34.6582|10.6533|-0.0672
what|.|WP|1.24|3.5816|8.2581|24.2615|1.9611|6.1051|21.6759|37.7463|8.1195|-0.697
is||VBZ|0.0|-0.7315|10.2464|11.0807|3.2587|6.0009|18.441|21.6759|6.2416|-0.294
one||CD|0.0|-0.5441|5.7076|10.2464|1.8575|8.7681|13.8481|19.0779|4.9093|-0.6058
of||IN|0.0|-6.3375|11.1107|12.7428|4.1706|6.3945|10.1646|13.8481|4.0348|-0.2108
these||DT|0.0|-8.678|9.8221|15.0435|2.8115|5.2818|17.4107|18.1415|5.6872|-0.6058
organizations||NNS|0.0|-19.0256|5.7385|15.9081|1.2448|5.6776|23.7683|23.7683|5.041|0.2701
to||TO|0.0|-21.0097|0.0765|5.7385|0.0541|-4.7834|18.8356|26.2138|7.2658|0.7947
pick||VB|0.0|0.0|0.0|21.048|0.0|-5.8738|32.7194|32.7194|11.3517|-0.6058
we|?|PRP|0.0|8.3837|1.1127|9.1592|0.3816|6.4995|10.9475|32.7194|4.0596|1.3693
have||VBP|0.0|8.9138|3.394|3.394|1.2474|3.7535|17.8305|17.8305|7.0685|0.7947
three||CD|0.0|5.0336|4.9292|8.4939|1.3276|-0.17|30.8547|30.8547|12.1633|0.0
critical||JJ|0.0|-4.4427|16.246|17.9545|5.2483|1.2691|26.6845|31.3515|7.7203|0.1052
terms||NNS|0.0|-9.9641|1.3766|16.246|0.4036|-9.9291|33.7169|37.6335|10.1913|-1.2221
economy|:|NN|0.7|3.9791|9.5647|21.2398|2.2176|7.8161|30.5002|39.5631|7.6373|0.205
civil|,|JJ|1.03|1.5347|3.7509|11.6057|0.9493|5.7395|29.1622|30.5002|8.2675|0.4844
society||NN|0.0|-1.2842|7.7149|8.2678|1.918|-0.8919|27.4593|29.809|8.4555|-0.4366
and||CC|1.24|-1.1735|4.9374|7.7149|1.557|7.6548|25.1442|29.8699|7.3571|-0.1179
the||DT|0.0|-2.2582|3.4794|4.9374|1.3446|5.8966|11.7211|25.1442|3.8893|1.7643
state||NN|0.0|0.0|0.0|4.6112|0.0|-9.7897|34.0555|34.0555|9.3459|-1.1445
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
