word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|0.34|1.1083|3.7883|11.3764|1.151|10.5324|4.8058|23.0883|1.5248|0.9646
the||DT|0.0|2.7842|1.8716|4.9874|0.5901|9.7552|4.7206|5.2374|1.4131|0.7085
idea||NN|0.0|3.067|7.6549|7.6549|2.0139|5.8882|17.6673|17.6673|4.9226|-0.3292
was||VBD|0.0|-0.2975|4.1508|7.6951|1.1713|4.5328|16.5906|18.1537|5.4687|-0.8082
that||IN|0.0|-0.7249|4.1635|5.2145|1.514|-2.1229|14.4763|19.8978|4.4886|0.7085
you||PRP|0.0|-0.5541|2.3499|4.1635|0.8281|4.7026|8.1265|16.8561|2.3911|1.6474
could||MD|0.0|1.0657|5.5845|5.5845|1.8492|1.2819|15.3761|15.3761|5.3509|3.0919
take||VB|0.0|0.2807|4.0519|5.5845|0.9934|0.084|19.446|19.446|6.4242|-0.6386
waste||RP|0.0|1.9394|8.2045|8.2045|2.7895|-0.5379|24.9117|24.9378|8.0671|-1.1947
paper||NN|0.0|-0.814|8.4436|8.9357|2.423|1.6632|24.9593|25.6675|6.6696|-0.5361
you|;|PRP|0.46|0.4207|1.8826|8.4436|0.6367|7.659|10.3134|24.9593|3.405|2.7205
could||MD|0.0|0.4652|4.289|4.289|1.4235|-0.4834|15.7689|17.0118|5.9921|1.8684
compress||VB|0.0|1.1439|6.6291|6.6291|1.0883|2.0798|20.6828|20.6828|7.2554|-0.5361
it||PRP|0.0|1.686|3.2463|6.6291|0.9427|0.7934|10.9114|20.6828|4.1157|1.2719
and|;|CC|0.0|-0.1104|0.449|3.2463|0.1244|6.9706|4.2712|13.4664|1.4651|0.9646
make||VB|0.0|-1.1636|6.2436|6.2436|1.8779|3.0052|22.7504|22.7504|7.2504|-1.563
briquettes||NNS|0.0|-1.5974|4.2096|6.2436|1.1117|-1.2496|26.0616|26.0616|7.7613|0.0043
that||WDT|0.0|-2.4398|2.8358|5.1234|0.9386|-4.8317|18.5588|26.6262|6.5112|0.9646
could||MD|0.0|-2.6515|5.3413|5.3413|1.6996|-1.9835|20.8532|21.7351|5.852|1.8684
be||VB|0.0|-2.5281|2.8514|5.3413|0.8667|-0.1695|12.8517|20.8532|4.9189|0.4919
used||VBN|0.0|-4.6431|1.4063|3.7884|0.3855|-3.0058|20.8288|21.7055|6.6222|-0.7562
for||IN|0.0|-4.1081|1.5101|1.8478|0.412|-5.4774|18.5649|20.8288|6.8906|-0.1199
fuel||NN|0.0|-8.1024|8.8275|10.4714|1.9411|-2.2622|14.6756|19.8077|4.6074|-1.0179
but|.|CC|0.77|0.7775|6.1521|17.5433|1.8054|1.3317|19.0356|20.785|5.5774|-0.2304
this||DT|0.0|4.1772|3.566|8.5892|0.9299|2.1656|16.1407|19.0356|5.9094|-0.1199
device||NN|0.0|2.8985|6.8252|7.3985|1.8176|1.9374|24.0171|24.0171|6.0059|-0.2304
was||VBD|0.0|-0.2633|7.6507|10.2872|3.0577|0.3492|6.0754|24.0171|2.0489|0.3062
very||RB|0.0|-3.5991|2.5788|7.7583|0.7214|2.5921|15.9979|15.9979|5.5904|0.7085
slow||JJ|0.0|-5.3751|4.4037|5.2179|1.1295|-0.5301|23.1064|23.1064|7.722|-1.2838
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
