word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|0.0|0.8453|3.4727|7.5881|0.7282|1.6316|28.269|28.269|8.2608|-0.6414
i||NN|0.0|7.0141|4.4965|8.7609|1.602|7.7504|2.7296|28.8795|1.0887|1.7699
had||VBD|0.0|6.1008|6.4792|6.9899|1.6709|6.1601|8.2225|8.7243|2.3319|-0.4466
to||TO|0.0|0.898|3.3531|8.8902|1.313|1.1176|19.5292|20.226|6.0885|1.7699
fly||VB|0.0|0.5907|3.2237|3.4858|0.7575|0.6701|22.4787|22.4787|8.5877|-0.7523
three||CD|0.0|3.8699|11.2321|11.2321|3.5747|-1.8515|22.8195|23.0821|8.6191|0.0
in||IN|0.36|-0.2451|0.9031|11.2321|0.2647|6.3923|2.44|22.8195|0.614|1.0733
mojave||NN|0.0|0.4954|8.9421|8.9421|2.7933|4.4505|11.7797|11.7797|3.4128|-0.5521
with||IN|0.0|-3.2286|3.1266|9.9954|0.7032|1.1782|20.3685|21.702|6.9977|-0.5016
my||PRP$|0.0|0.9471|7.6069|10.1949|1.8536|3.851|18.1261|20.3685|4.4496|0.1445
little||JJ|0.0|2.4134|9.6893|9.6893|3.0166|5.9356|7.3387|19.8752|1.7327|0.7099
group||NN|0.0|-1.0103|9.9461|12.019|3.325|0.7152|23.1492|23.1492|6.365|-0.917
of||IN|0.0|-1.2293|5.3152|9.9461|1.9737|1.7834|14.6778|23.1492|4.7039|0.4303
a||DT|0.0|-3.0519|1.3269|5.3152|0.4667|2.488|12.435|15.017|4.4108|2.2675
couple||JJ|0.0|0.3168|5.7918|6.3947|1.7417|-2.1103|21.1612|21.1612|7.9676|0.1445
dozen||NN|0.0|-0.9039|3.9686|6.0126|1.14|2.5701|13.3232|21.581|3.9581|-0.1651
people||NNS|0.0|-10.7472|13.7571|18.1046|4.3526|-1.1929|22.1907|23.888|7.3271|-0.4466
in||IN|0.33|0.6457|1.7346|18.7967|0.4644|6.6236|1.9522|23.2757|0.6122|0.4303
order||NN|0.0|1.2825|2.8191|2.8643|0.787|6.5219|10.4984|10.4984|2.1532|0.2086
to||TO|0.0|0.8327|2.9832|3.4862|1.0268|-3.2947|17.8033|20.1732|6.8082|0.4303
get||VB|0.0|-0.1693|3.3025|4.1027|0.9499|-3.1861|24.3991|24.3991|7.9338|-0.3863
to||TO|0.0|-0.1829|2.1612|3.3025|0.6978|-0.5412|18.5739|24.3991|6.9379|0.82
a||DT|0.0|-2.0922|0.8982|3.0447|0.3226|2.8295|8.6149|18.5739|2.8423|2.2675
total||NN|0.0|2.4085|7.5848|8.0292|2.3135|0.7797|23.7843|23.7843|7.1208|-0.074
of||IN|0.0|-5.8576|4.7784|12.7629|1.5602|-3.7408|18.0848|23.7843|7.1073|0.6089
five||CD|0.0|-11.3696|10.1899|14.2888|3.7408|1.1581|25.7925|25.7925|8.3569|-1.1971
which|,|WDT|0.33|12.1589|2.5254|30.4431|0.7964|-3.8916|23.3063|27.1976|9.6375|0.2772
was||VBD|0.0|11.8123|4.2144|4.2144|1.3062|1.7223|19.1513|23.3063|6.1381|0.2772
the||DT|0.0|11.8485|2.7727|4.2144|0.8168|2.6317|15.0888|19.4356|5.0803|1.0733
number||NN|0.0|13.9906|4.5764|5.8446|1.4864|6.7242|7.2016|15.4472|1.6001|-0.074
the||DT|0.0|11.7834|4.2647|6.3426|1.3622|2.1682|12.8399|13.3747|4.5135|0.82
same||JJ|0.0|8.3544|6.3301|9.4642|1.8253|4.723|15.6241|15.6241|5.3309|-0.9391
year||NN|0.0|1.9642|7.365|10.6795|2.0496|5.1855|10.6037|15.6241|2.3953|-0.5016
back||RB|0.0|1.0505|2.8428|8.0183|0.7144|-0.1558|21.9697|21.9697|7.2444|-0.5521
in||IN|0.0|1.6256|2.571|3.7788|0.8245|2.8365|9.5892|21.9697|2.7436|1.3829
nineteen||JJ|0.0|1.5517|4.5869|4.5869|1.0096|1.887|16.2621|17.1184|4.4359|0.5461
sixty||NN|0.0|2.6382|3.717|4.7955|0.88|-3.1649|23.8301|23.8301|7.3099|-0.074
one||NN|0.0|4.6917|8.6791|8.6791|2.4845|1.8689|6.9105|23.8301|1.8451|-0.3863
there|.|EX|1.38|14.6853|1.6807|16.6104|0.5319|8.0398|3.6286|12.2724|1.1303|-0.2466
is||VBZ|0.0|13.2932|2.9904|3.2391|0.8798|4.0926|7.8174|9.8261|2.8892|0.0284
no||DT|0.0|9.649|8.611|9.2611|2.8017|-3.4493|29.6536|29.6536|10.3393|-1.1773
growth||NN|0.0|3.8529|14.7124|18.6081|5.4239|-3.0287|30.013|30.6718|8.7513|-1.2065
there's|.|JJ|0.0|-3.5072|2.1249|15.8972|0.5447|-0.955|25.1223|30.013|7.9427|0.6089
no||DT|0.0|-1.3955|4.824|6.055|1.2433|2.8453|15.9579|26.5028|4.5074|-0.5521
activity||NN|0.0|-3.3822|9.0786|9.0786|2.0262|-1.2992|22.4552|22.4552|7.2813|0.0016
there's|.|NN|0.0|-5.3649|11.3976|14.7636|3.1191|-0.0924|14.3731|22.4552|5.0813|0.2772
no||DT|0.0|-14.7167|3.6503|14.2821|0.8753|-0.6716|22.409|22.409|6.8515|-0.8936
nothing||NN|0.0|-14.4346|5.4903|5.4903|1.3914|-0.9666|28.3595|28.3595|8.1916|-0.6414
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
