word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
they|.|PRP|0.55|-0.136|6.5489|10.1706|1.7916|7.4901|5.336|28.388|1.4756|-0.3199
were||VBD|0.0|2.0597|0.6822|6.6023|0.1804|7.6913|4.5085|5.5267|1.4736|0.0284
inspired||VBN|0.0|0.4175|6.8468|7.1044|1.4059|2.0477|22.595|22.6314|6.9264|-0.8688
by||IN|0.0|-3.705|2.6238|7.1784|0.7445|5.2292|12.4307|22.6591|4.375|0.0284
big||JJ|0.0|-2.1595|6.4638|6.4638|1.9425|1.6634|12.9816|14.3328|4.6681|-0.6414
progress||NN|0.0|-0.1616|9.4575|9.4575|2.423|0.9209|21.5352|21.5352|6.1956|-0.9497
but|.|CC|0.75|-1.3975|2.2489|9.4575|0.6867|2.2723|17.2675|21.5352|6.3874|0.2772
look||NN|0.0|6.2596|10.5439|13.3921|3.2608|2.9531|17.4855|17.8725|6.1641|-0.074
at||IN|0.0|9.5338|5.4293|11.5488|1.8366|2.8756|8.1779|17.4855|3.183|2.9309
the||DT|0.0|4.8988|5.1588|10.0626|1.979|2.3371|12.5076|12.5076|4.047|1.7699
progress||NN|0.0|2.1746|7.949|9.6614|1.9775|1.0227|21.8651|21.8651|7.0418|-0.5986
that's||NN|0.0|-2.1544|3.3383|9.1359|1.0401|-1.4066|14.33|21.8651|4.6818|-0.074
going||VBG|0.0|-1.1415|3.5552|4.3085|0.7583|3.4531|22.7231|22.7231|7.0881|-0.8936
on||IN|0.0|-2.6342|3.107|5.4003|0.7941|5.6019|6.5473|22.7231|1.7067|-0.9391
after||IN|0.35|-3.9597|3.9653|4.8856|1.2384|0.6823|19.6868|19.6868|7.1173|0.0284
that||DT|0.0|-5.4291|6.6255|6.6255|2.297|-0.3978|19.6617|22.9214|5.8451|-0.8143
there|.|EX|0.0|0.0|0.0|7.8691|0.0|0.0|0.0|19.6617|0.0|0.0
were||VBD|0.0|5.2496|7.7707|8.3073|2.4913|6.2907|9.7285|9.7285|3.2493|0.0
a||DT|0.0|2.6537|3.711|7.7707|1.0494|1.7721|16.5105|17.4889|6.5318|1.0733
couple||NN|0.0|4.2408|6.1399|6.1399|1.5866|0.5489|21.0445|21.0445|7.0572|-0.074
of||IN|0.0|-0.787|2.8648|8.7627|1.0573|5.1813|6.3427|21.0445|2.3082|0.82
examples||NNS|0.0|-1.3588|8.4117|8.4117|2.7299|2.4503|20.5672|20.5672|5.9866|-0.8814
here||RB|0.0|-3.3881|6.2155|9.8175|1.7119|2.9534|16.7265|20.5672|5.4159|-0.7843
the|.|DT|0.0|-2.5602|1.6222|6.2155|0.5897|5.1223|4.7328|16.7265|1.7096|1.0733
military||JJ|0.0|2.4755|7.4616|8.0807|1.9354|4.1368|16.9994|16.9994|5.6559|0.114
fighters||NNS|0.0|-0.1849|8.8442|10.2084|2.9168|1.8447|22.0308|22.0308|7.0842|-0.6414
had||VBD|0.0|-2.1522|2.7699|8.8442|0.9133|3.9643|17.5901|22.0308|4.8688|-0.5986
a||DT|0.0|-3.9579|7.58|8.1587|1.6515|4.4128|15.4994|17.5901|2.5224|-1.4198
highest||JJS|0.0|0.7754|7.9205|14.1773|2.3981|1.7721|19.2261|19.2261|5.5368|-0.4747
performance||NN|0.0|-9.3228|16.7157|20.8801|5.1948|-0.3545|22.294|23.8892|7.5382|-0.1359
military||JJ|0.0|-13.7747|5.095|17.7266|1.1339|3.615|17.0897|22.294|4.5112|0.3134
airplane||NN|0.0|-14.6061|4.4683|5.2367|1.1758|2.1868|21.3337|21.4626|6.0341|-0.5274
was||VBD|0.0|-5.6186|2.1848|11.3615|0.7118|1.1362|11.236|21.3337|4.0518|0.2772
the||DT|0.0|-3.8561|2.7903|4.9544|0.9392|2.5821|12.4385|12.8981|4.37|1.0733
s||JJ|0.0|-3.4448|4.5331|4.5331|0.9362|2.3915|15.7829|15.7829|5.0616|-0.8688
r||NN|0.0|-3.437|4.2693|4.6844|1.0571|1.8392|15.5507|17.1661|4.7426|-1.0165
sevenone||NN|0.0|-2.8415|3.7013|4.2693|1.172|4.9832|3.8617|15.5507|1.1668|2.6865
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
