word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
let's|.|JJ|1.39|-0.0477|5.2064|9.9091|1.2303|-0.462|17.3044|21.4373|5.9672|-0.2737
rebrand||NN|0.0|0.0|0.0|5.2064|0.0|0.0|0.0|17.3044|0.0|-0.705
global||JJ|0.0|2.3818|3.9123|4.2002|1.2458|4.878|15.1975|15.1975|4.3533|-0.0532
warming||NN|0.0|3.5812|3.8931|4.9072|1.128|6.6916|7.1136|15.5182|1.8983|-0.4722
as|,|IN|1.26|6.518|3.8069|8.0823|1.3643|-1.1144|21.7845|24.274|6.7906|0.7847
many||JJ|0.0|11.519|3.0101|7.3201|0.9679|6.4173|19.0959|23.4694|4.1629|1.0361
of||IN|0.0|8.5139|3.4546|6.1866|1.3905|0.37|12.5948|19.0959|5.0916|1.0361
you||PRP|0.0|11.2244|6.2949|7.7004|2.0984|6.5918|8.6085|14.5705|2.6562|0.5752
have||VBP|0.0|12.4445|6.4575|6.9965|2.6698|3.6908|15.3939|15.4206|5.818|0.1144
suggested||VBN|0.0|9.7933|7.3158|9.22|1.7716|-3.9363|26.7606|26.7606|9.1261|-0.705
i|.|NNS|0.0|3.6841|0.0|9.5246|0.0|2.8345|21.4197|27.0743|8.0676|0.246
like||VBP|0.0|3.9939|1.841|1.841|0.4991|-3.8831|26.2537|26.3104|10.3365|-0.9818
climate||NN|0.0|2.2135|4.2771|6.0845|1.3727|-1.4745|30.6031|30.6031|10.5094|-0.3803
crisis||NN|0.0|0.9574|4.7654|5.1397|1.1224|0.1973|24.1975|30.6031|7.782|-0.7236
instead||RB|0.0|-2.8513|6.102|9.9634|1.6712|0.4301|23.3831|24.1975|7.5995|-0.0532
of||IN|0.0|-2.7543|2.1787|6.102|0.7709|-1.3793|19.501|23.3831|6.9343|1.3433
climate||NN|0.0|-0.6356|3.2195|5.0857|0.6813|-0.1428|22.868|22.868|9.1558|-0.1025
collapse||NN|0.0|-0.3213|2.3226|3.2195|0.5512|-2.9239|29.1921|29.1921|10.0434|-0.8783
but|,|CC|0.0|-3.1458|1.353|4.9713|0.5655|-0.9194|26.8304|29.1921|10.2437|-0.0009
again||RB|0.0|-2.1935|4.8952|4.8952|1.6701|5.4004|16.0288|27.7749|4.8588|0.1144
those|,|DT|0.0|-1.055|7.6146|7.6146|2.3681|3.7299|15.2963|16.0288|5.7957|-0.5769
of||IN|0.0|-0.5728|3.1847|7.6146|1.3016|1.8742|13.248|15.2963|5.4045|1.0361
you||PRP|0.0|-0.0664|2.1116|3.196|0.6866|6.7432|10.5685|14.6195|3.3684|0.5752
who||WP|0.0|-1.0985|1.2226|2.4792|0.4572|7.301|1.9597|10.5685|0.714|1.0361
are||VBP|0.0|-3.6973|5.0193|5.5726|1.4189|4.9391|9.5856|9.939|3.2866|0.7847
good||JJ|0.0|-1.3807|5.4776|6.5408|1.9578|4.188|12.899|12.899|4.9092|0.1144
at||IN|0.0|-1.9207|3.037|5.4776|1.1385|2.7456|13.5484|13.5484|5.9181|1.7274
branding||VBG|0.0|-1.7865|7.0064|7.0064|1.726|1.2932|24.4141|24.4141|8.6097|-0.8371
i|,|JJ|0.0|2.0762|0.1629|9.5179|0.1152|8.8174|3.6879|25.3985|1.5112|0.246
need||VBP|0.0|0.0324|8.3397|8.3397|2.3592|3.8993|15.2268|15.2268|5.1648|-0.5769
your||PRP$|0.0|-3.5442|2.7163|8.3397|0.979|4.5896|7.861|15.2268|2.9285|0.1144
help||NN|0.0|-4.6824|4.9629|4.9629|1.8512|2.5939|18.4711|18.4711|6.7964|-0.623
on||IN|0.0|-6.9361|0.8035|5.5679|0.2308|4.1001|4.1679|18.4711|1.6173|-0.0009
this||DT|0.0|-8.8804|1.642|3.0897|0.7094|-3.6859|14.2997|17.6677|5.3244|-0.705
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
