word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
and|.|CC|0.64|-3.3286|1.3597|16.3892|0.3989|6.8189|8.8853|15.6013|2.9243|0.1144
in||IN|0.0|-1.5769|3.7024|4.5657|1.2877|6.5429|11.8546|11.8546|3.0244|0.3979
our||PRP$|0.0|1.7361|5.4948|7.5406|2.1458|7.4832|15.2662|15.4765|3.7308|-0.6656
modern||JJ|0.0|1.3605|5.1211|5.4948|0.9727|8.1277|5.236|15.2662|1.4703|-0.3111
country||NN|0.0|-0.3511|9.8756|10.23|2.9327|-0.2215|23.6378|24.0392|7.3001|-0.5524
the|,|DT|0.0|-4.5475|2.954|10.5268|1.0224|3.177|9.8086|23.6378|3.7593|1.0361
role||NN|0.0|-0.6575|5.6205|7.9409|1.7621|6.8705|8.7741|12.5542|2.5561|0.3979
of||IN|0.0|-4.4899|5.3712|8.522|1.7974|-0.0196|14.7012|16.6388|5.1232|0.5752
logic||NN|0.0|-1.1087|5.1934|8.462|1.4979|1.389|23.145|23.145|7.6996|-0.5269
and||CC|0.0|-3.7261|3.1015|6.7438|1.0302|5.468|7.9902|23.145|1.5267|-0.623
reason||NN|0.0|-1.5255|8.7493|8.7493|2.7481|-0.451|25.683|25.683|8.5785|-0.7918
no||RB|0.0|1.4329|5.2553|9.6826|1.7334|5.0884|31.9127|31.9127|8.9503|-0.8912
longer||RBR|0.0|2.517|3.5052|5.2553|1.0901|8.0021|9.9855|31.9127|2.068|-0.5269
includes||VBZ|0.98|0.6681|5.9736|5.9736|1.4765|-0.0221|21.6072|22.3445|7.5843|-0.5524
mediating||VBG|0.0|0.984|9.4272|9.4272|2.5682|7.7481|8.1935|22.1552|1.6835|-0.544
between||IN|0.0|-0.848|7.5495|11.3651|1.9161|2.4365|21.4397|21.4776|6.8337|-0.3111
wealth||NN|0.0|-0.9826|1.9775|7.5495|0.561|4.5012|22.2399|22.2399|7.0146|-0.7415
and||CC|0.0|-2.5973|3.135|3.9275|1.0443|5.3732|12.9842|22.2399|3.7911|0.5752
power||NN|0.0|-2.6669|6.0902|6.0902|1.9666|4.9295|22.215|22.215|6.6942|-0.0532
the||DT|0.0|-5.306|4.5052|8.3872|1.8144|2.8241|8.5763|22.215|3.3939|1.3433
way||NN|0.0|-3.2522|1.706|5.5864|0.592|6.1834|5.8176|10.2164|2.0533|0.1144
it||PRP|0.0|-4.3828|1.0896|2.3302|0.332|1.0444|16.2286|16.6355|6.4595|1.3433
once||RB|0.0|-5.7444|3.3|3.5256|1.0447|0.3458|15.7619|16.2286|5.6803|-0.7756
did||VBD|0.0|-6.48|2.1102|3.9911|0.6251|-4.2986|24.8035|24.8035|9.0043|-1.1408
it's|.|NN|0.0|10.1443|2.043|19.1019|0.5761|-3.1414|31.9787|31.9787|8.0773|-0.3465
now||RB|0.0|10.9912|4.144|4.144|1.2096|7.6326|10.7148|33.2356|2.4915|-0.1025
repetition||NN|0.0|11.1984|7.0395|7.0395|2.0884|1.0199|24.5708|24.5708|6.9553|-0.2139
of||IN|0.0|4.2431|2.5986|10.2658|0.7831|1.1647|14.8743|24.5708|5.8299|0.5752
short||JJ|0.0|2.8096|5.3773|6.3074|1.8257|5.0437|20.2045|20.2045|4.2796|-1.1648
hot|,|JJ|0.0|0.0|0.0|5.3773|0.0|0.0|0.0|20.2045|0.0|0.0
button||NN|0.0|-2.3777|4.8053|5.1526|1.3674|3.5394|16.7149|16.7149|4.9574|0.0
thirty|,|NN|0.0|-0.1285|3.4302|6.2122|1.0037|0.8625|26.9103|27.4933|9.8493|0.0549
second||JJ|0.0|-1.0361|3.1673|3.5618|0.7458|-2.3763|27.9661|27.9661|8.9943|-0.7236
twenty|,|JJ|0.0|1.9125|4.8482|7.1017|1.255|0.5528|33.1648|33.4348|10.9746|-0.2344
eight||CD|0.0|-0.6168|0.7818|5.7978|0.2397|0.7996|17.2572|33.1648|7.2833|-0.0009
second||JJ|0.0|-1.3177|2.3532|2.4218|0.6672|-0.1383|23.0665|23.0665|7.2096|0.0549
television||NN|0.0|-2.4999|7.6208|7.6208|1.9163|3.0687|22.2364|23.2622|5.3532|0.7847
ads||NNS|0.0|-4.7691|3.7421|8.9638|1.1896|3.9926|17.3881|22.2364|5.6005|-0.5269
we|.|PRP|0.0|0.0|0.0|7.5022|0.0|0.0|0.0|17.3881|0.0|0.0
have||VBP|0.0|-4.3469|5.3732|7.4311|2.1802|0.5087|20.4642|20.4642|7.9354|0.0
to||TO|0.0|-6.1066|1.9867|5.3732|0.629|0.2599|20.553|21.6558|8.132|1.0361
buy||VB|0.0|-4.4839|4.9279|4.9279|1.8729|4.79|12.5863|23.0085|5.2655|-0.1025
a||DT|0.0|-3.881|0.7492|4.9279|0.2605|8.5582|3.8055|12.5863|1.1955|0.5752
lot||NN|0.0|-2.926|1.6221|2.0403|0.502|7.4069|3.6457|4.7948|1.1091|-0.2737
of||IN|0.0|-3.2313|1.3644|1.696|0.5449|5.8657|4.1217|5.1653|1.7137|2.8795
those||DT|0.0|-4.0653|3.6206|3.9409|1.2887|2.8533|14.1225|14.1225|4.5542|-0.5269
ads||NNS|0.0|-5.5944|3.7491|5.1187|1.0937|-0.386|20.4608|20.4608|6.7211|-1.1007
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
