word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
they|.|PRP|0.0|-4.2132|0.8606|9.1566|0.2242|4.1425|33.3776|34.3663|10.4059|-0.294
see||VBP|0.0|-7.6261|7.4651|7.5852|2.311|-6.237|33.7287|33.7287|10.6578|-1.4263
engagement||JJ|0.0|-7.4876|7.6138|7.893|2.0256|0.5238|35.3037|35.7185|9.9592|-0.0133
global|,|JJ|0.9|-0.0912|9.7089|14.5646|2.7857|4.4957|34.2233|37.912|8.8338|-0.5269
engagement||NN|0.0|-6.76|11.9233|12.8703|2.932|-0.5522|29.5752|34.2233|9.2868|-0.2108
as|,|IN|0.0|-3.0562|1.0279|11.9233|0.206|-0.7663|23.4255|30.1063|8.9795|-1.0222
absolutely||RB|0.0|0.5671|9.2533|9.2533|2.7813|2.7546|28.4268|28.4268|7.7118|0.2701
necessary||JJ|0.0|-9.2412|8.5191|17.9708|2.4085|-5.2216|32.8807|35.8904|10.6833|0.2406
to||TO|0.0|-9.603|5.5022|8.5191|1.2644|-11.5271|30.9533|34.0789|9.3629|-1.4523
the||DT|0.0|-6.9832|0.9021|6.1361|0.3339|7.9326|6.2271|35.3869|2.1997|1.0532
future||NN|0.0|-8.7877|3.8001|4.3401|1.4574|-1.5561|20.5435|23.0622|6.6538|0.1706
of||IN|0.0|-11.9665|4.1087|6.9738|1.2642|2.3236|14.8339|20.5435|5.5116|0.7947
the||DT|0.0|-11.0414|1.5741|4.1087|0.5283|0.5978|16.3795|17.2025|7.2554|2.9494
ordinary||JJ|0.0|-14.2858|5.2757|6.6366|1.5334|3.1482|7.9957|16.4214|2.6118|2.0013
people||NNS|0.0|-17.7348|1.5017|6.9207|0.5048|-12.6892|19.2363|29.7202|6.3609|0.4844
and|.|CC|0.65|-9.6508|1.7889|9.6726|0.5717|13.2758|3.836|36.3956|1.1521|0.5792
the||DT|0.0|-8.3387|4.1664|4.5541|1.1126|6.9691|18.3121|20.0251|6.1216|1.0532
thing||NN|0.0|-3.4175|8.0184|9.3535|2.9865|3.9257|16.7209|18.3121|6.298|-0.2108
that||IN|0.0|-6.3358|11.9667|11.9667|2.9688|-4.4673|30.99|30.99|9.7754|-1.0425
the||DT|0.0|-2.7693|3.0988|11.9667|0.9512|1.0061|29.5561|30.99|9.5023|0.5792
ordinary||JJ|0.0|3.1691|5.7829|9.1053|1.5731|11.0267|11.1889|32.1975|2.272|1.7643
afghan||NN|0.0|-3.5883|6.794|11.0335|1.8693|6.3421|17.3096|19.767|5.5922|0.3969
is||VBZ|0.0|-6.4792|2.4638|8.6822|0.8269|5.4648|7.7062|17.3096|2.5337|1.0532
most||RBS|0.0|-10.5226|5.4634|8.9837|1.484|3.7821|23.5604|23.5604|8.1493|-0.4366
concerned||JJ|0.0|-8.3699|3.5167|7.9802|0.849|3.8134|21.6194|23.5604|7.4115|-0.1657
with||IN|0.0|-7.5416|1.5735|3.5167|0.4241|0.0059|21.8581|23.8289|7.8138|0.1052
is||VBZ|0.0|-6.6671|2.9738|3.1047|1.1207|-1.942|12.161|21.8581|3.9798|1.0532
clare||JJ|0.0|-14.5862|3.4351|11.3017|1.082|1.9568|27.6713|27.6713|9.5573|-0.6533
lockhart||NN|0.0|-12.616|9.6288|9.7373|3.3493|1.9467|22.3151|29.9291|6.6753|-0.0672
is||VBZ|0.0|-7.1528|2.1231|10.4282|0.6353|-5.4435|17.4651|26.4952|7.2154|0.7947
here||RB|0.0|1.7161|12.5632|14.0329|3.1277|-5.3992|30.4831|30.4831|9.5452|-1.5559
so|,|RB|0.0|5.8517|1.503|13.2664|0.5832|0.8523|18.5384|30.8237|7.4729|-0.0133
i'll||JJ|0.0|4.7878|1.0836|2.4305|0.3376|5.4669|5.4196|18.5384|2.4409|0.5792
recite||VB|0.0|-0.6325|19.0387|19.0387|5.8386|-0.6503|23.2327|23.2327|8.1998|-0.1657
a||DT|0.36|-18.9484|1.8774|25.9144|0.7304|5.6568|5.8217|23.2327|2.282|2.9494
discussion||NN|0.0|-16.5952|7.156|7.156|2.1704|0.1118|26.0577|26.0577|7.6746|0.3422
she||PRP|0.0|-18.8689|4.0169|7.2556|1.211|-0.3293|12.733|26.0577|4.3501|0.1052
had||VBD|0.0|-18.1083|5.2546|6.4512|1.2677|3.8735|12.9584|14.1045|4.9206|0.2406
with||IN|0.0|-7.6331|3.4426|13.0928|0.9333|-3.1486|22.0513|22.9027|7.811|-0.3688
an||DT|0.0|-6.9747|1.9685|4.2473|0.4548|-2.4545|27.0573|27.0573|10.7904|-0.6533
illiterate||JJ|0.0|-0.0503|13.5496|15.648|4.0965|-0.9892|32.3359|32.3359|9.606|0.6823
woman||NN|0.0|-7.3967|8.6046|18.1156|2.8262|6.7995|19.7414|32.3359|4.2173|0.1052
in||IN|0.0|-5.2208|2.6755|8.6046|0.9419|2.7861|12.7079|19.7414|4.9325|0.2406
northern||JJ|0.0|-8.3306|9.0744|10.4155|2.1294|0.8281|29.5834|29.5834|8.6664|-1.0799
afghanistan||NN|0.0|0.0|0.0|14.215|0.0|0.0|0.0|29.5834|0.0|0.0
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
