word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
listen|.|VB|0.88|0.2557|5.4237|13.6131|1.4147|-0.4415|24.4778|37.0467|6.4745|-0.2344
if|,|IN|0.0|-2.8916|10.0617|11.4952|3.4445|0.0271|24.5241|26.1395|7.3879|-0.4722
you||PRP|0.0|-2.135|7.3503|10.0617|2.3135|5.0099|16.0613|25.236|4.8046|-1.1869
have||VBP|1.03|-0.9356|6.6754|7.7913|1.6436|4.1318|14.5243|16.0613|4.3571|0.3979
invested||VBN|0.0|-1.6493|2.8928|6.6754|0.7827|2.7693|15.1034|15.1034|5.3459|-0.2478
money||NN|0.0|6.9268|12.6375|15.8216|4.3651|-0.5777|22.6118|22.6308|6.8154|-0.3465
with||IN|0.85|-2.2033|3.0795|15.8243|0.813|-2.9865|23.9538|24.5744|9.0097|0.246
managers||NNS|0.0|3.9405|10.8859|11.997|3.9536|4.8216|15.3176|23.9538|3.1392|-0.6922
who||WP|0.77|9.6189|2.5362|13.4305|0.9749|4.1755|11.9248|16.5266|4.7631|1.7274
you||PRP|0.0|11.6791|10.6816|10.6816|3.2769|1.7985|21.294|21.294|6.6909|-0.1929
compensate||VBP|0.0|5.7829|9.4935|15.4275|3.4076|3.241|18.6444|21.294|5.4067|-0.5769
on||IN|0.0|-3.6879|1.2547|14.0065|0.3993|-0.7709|22.5557|22.9822|8.2162|0.3979
the||DT|0.0|0.2182|7.0913|7.6279|1.7606|3.4653|23.0368|24.6343|6.3057|1.7274
basis||NN|0.0|-1.6581|1.1743|7.0913|0.4907|6.1228|4.7623|23.0368|1.5157|-0.4124
of||IN|0.0|-2.2598|2.4731|3.1328|0.5747|5.164|6.1423|6.1423|2.0101|0.1144
their||PRP$|0.0|-0.5657|7.0634|7.0634|1.6005|1.8496|18.5109|18.5109|6.7179|-0.7415
annual||JJ|0.0|-3.8524|0.4164|7.0634|0.1166|6.3829|1.286|18.5109|0.4264|-0.6656
performance||NN|0.0|-4.5443|1.9556|2.3962|0.7023|5.0645|9.751|9.751|3.5962|-0.5607
don't|,|NN|0.47|-4.11|6.3285|6.3285|1.9487|0.6774|17.781|17.781|5.9399|-0.1929
ever||RB|0.0|-5.2613|5.1023|6.3285|1.8079|1.1456|12.5384|17.781|4.7909|0.1779
again||RB|0.0|-4.2369|4.7187|5.2358|1.3931|0.5512|19.8918|19.8918|7.4553|-0.149
complain||VBP|0.0|-2.5696|4.6092|7.812|1.3605|4.8071|18.1606|20.3429|4.1328|-0.6447
about||IN|0.0|-5.7308|7.9548|10.3773|2.3249|-2.4221|25.7773|26.4292|8.1926|-0.6656
quarterly||JJ|0.39|-1.6908|2.7491|10.5376|0.7189|8.3645|2.0598|28.1792|0.6596|0.5129
report||NN|0.0|2.7045|7.5491|8.6825|2.4345|7.2342|11.6965|11.6965|3.6676|-0.9502
c||NNS|0.0|0.0|0.0|7.5491|0.0|0.0|0.0|11.6965|0.0|0.0
e||VBP|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
o||JJ|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
management||NN|0.0|10.0768|7.0662|14.6799|2.0122|3.0686|18.6353|18.6353|6.3194|0.5282
over|.|IN|1.43|3.0373|7.946|15.6107|2.7002|-1.1768|26.293|26.4745|9.1412|1.9578
time||NN|0.0|-3.2342|6.0483|13.9088|1.6072|5.319|9.9962|26.5844|2.5896|-0.7415
people|,|NNS|0.0|-5.5756|5.7093|7.1365|1.3385|-3.8812|30.6816|31.2648|9.7597|-0.0532
do||VBP|0.0|0.0|0.0|7.9818|0.0|0.0|0.0|30.6816|0.0|-0.4124
what||WP|0.0|-8.6047|5.4125|11.6441|1.5751|-1.3646|18.4127|18.4127|5.8506|-0.3465
you||PRP|0.0|1.719|5.0717|15.8264|2.097|3.9282|12.886|22.604|4.7605|0.7847
pay||VBP|0.0|3.2569|5.7422|6.429|1.612|3.1583|22.867|23.4401|7.3068|-0.6656
them||PRP|0.0|2.9239|5.5158|6.0102|1.3262|-0.1421|20.9024|22.867|7.6284|-0.3465
to||TO|0.0|-1.7764|6.1537|10.7757|2.0051|2.8797|16.7541|21.9079|5.2961|0.3979
do||VB|0.0|-1.8774|3.0666|6.1537|0.8987|1.1924|18.5811|19.0177|6.0464|-0.6656
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
