word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
second|.|NN|0.39|6.7081|5.2913|20.3873|1.0159|3.6514|29.2237|37.4372|9.435|-0.63
is||VBZ|0.0|1.9527|6.7849|10.9185|1.671|3.3279|22.6126|29.2237|8.3892|-0.4366
that||IN|0.0|0.3806|3.6755|7.3368|0.9152|-4.5597|31.1094|31.1094|10.171|-1.0009
one||CD|0.0|3.1933|13.0614|13.0614|4.1246|7.5823|32.8522|32.8522|7.8568|-0.7752
dollar||NN|0.0|5.5763|8.2608|13.8061|2.3776|9.9291|18.0995|33.3308|3.5813|0.1052
of||IN|0.0|2.436|2.9349|10.1134|0.7491|1.7706|20.7145|22.1199|8.2349|-0.0133
aid||NN|0.0|1.2885|2.4918|3.6989|0.5037|2.4154|22.7015|23.2451|8.8716|-0.2108
could||MD|0.0|-1.914|6.819|8.0941|2.5565|1.2472|22.2302|22.7015|6.207|2.2722
be||VB|0.0|-5.1839|2.2647|7.5202|0.5487|5.8655|12.0567|22.2302|4.5903|0.7947
ten||VBN|0.0|-5.989|10.6211|10.6211|2.9175|3.0463|25.5182|25.5182|9.0817|-0.697
cents||NNS|0.0|-2.8225|6.5387|10.8328|1.9854|-3.3688|23.3431|26.839|7.6352|-1.1589
it|;|PRP|0.53|-0.6705|1.1107|6.5387|0.2911|-3.1954|22.582|23.3431|9.0413|1.0532
could||MD|0.0|-0.8271|3.1731|3.1731|1.1227|0.1639|27.8446|27.8446|8.8246|2.9494
be||VB|0.0|-2.2427|2.0827|3.4856|0.6618|7.1019|7.3938|27.8446|2.3882|0.7947
twenty||JJ|0.0|3.1003|10.4648|10.6283|3.5292|6.2297|23.0151|23.0151|8.2283|-0.0133
cents||NNS|0.0|4.9275|3.3891|10.4648|1.0863|0.5825|26.5467|26.5876|10.1756|-1.0617
or|;|CC|0.41|1.8057|0.8107|5.2609|0.2718|11.6596|3.2168|26.5467|1.3867|2.9494
it||PRP|0.0|0.8809|2.7145|3.2225|0.989|1.0742|16.1926|19.7629|6.5181|1.3693
could||MD|0.0|0.5385|4.3244|4.3244|1.5251|2.5684|19.8872|19.8872|6.8147|2.5847
be||VB|0.0|-1.3643|1.8308|4.51|0.6346|5.2951|11.0024|19.8872|3.4451|1.0532
four||CD|0.0|-2.6983|7.3832|7.3832|2.3729|2.0246|17.9263|17.9263|7.2745|-0.1179
dollars||NNS|0.0|-8.6535|1.455|9.2999|0.59|-5.0718|26.0275|26.3265|8.1657|-0.468
it|.|PRP|0.54|10.6564|4.0031|21.8949|1.3685|5.8531|15.4838|31.2471|5.259|1.0532
depends||VBZ|0.0|8.5707|8.1853|8.7136|3.2444|4.9537|20.8893|21.4131|7.132|-0.0133
on||IN|0.0|1.4756|6.7859|14.2942|1.732|10.1821|9.415|20.8893|2.3955|0.5792
what||WP|0.0|-1.0429|4.6545|8.3406|1.3438|1.6362|21.15|22.5609|8.1178|-0.697
form||NN|0.0|2.1543|2.9923|7.3809|0.7069|5.7668|25.7436|25.7436|9.3277|-0.8102
it||PRP|0.0|2.6958|2.9039|3.5228|0.8007|3.7562|21.0724|25.7436|6.9022|0.5792
comes||VBZ|0.0|2.3901|2.0169|2.9039|0.4273|-3.2555|36.4511|36.8996|11.3954|-1.2543
what|,|WP|0.0|-0.4869|10.5944|10.5944|2.4668|-1.6427|37.6175|38.2719|11.0515|-0.9021
degrees||NNS|0.0|0.0316|7.6177|10.5944|1.7672|5.8436|19.4689|37.786|4.4056|-1.0617
of||IN|0.0|-0.5288|2.6442|7.6177|0.9165|2.8075|18.9783|20.5176|7.1024|1.3693
conditionalities||NNS|0.0|-1.452|4.946|4.946|1.0781|3.3262|20.7537|20.7537|6.5054|0.3692
are||VBP|0.0|-1.0853|2.7027|4.946|0.8298|7.9825|14.3685|20.7537|4.1142|1.3693
attached||VBN|0.0|-2.4178|3.9802|4.4313|0.9739|-1.5333|25.2817|25.7658|7.8146|-0.3688
to||TO|0.0|0.3584|1.1325|5.2271|0.3486|0.4682|24.0697|25.2817|9.2774|1.7643
it||PRP|0.0|1.1439|3.5179|3.5179|1.1741|-5.4906|26.0632|26.0889|10.9504|-0.4366
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
