word|punctuation_before|pos|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
if|.|IN|5.75|3.047|1.8776|12.5693|0.5217|-2.5833|19.0709|23.0019|7.6156|0.0284
you||PRP|0.0|4.2723|1.275|2.6764|0.4133|5.6631|19.0874|19.4277|5.3274|0.1445
look||VBP|0.0|7.1235|6.5171|6.7801|2.7395|4.3976|15.5973|19.578|5.781|-0.6414
at||IN|0.0|7.7576|4.7691|6.5171|1.7161|1.93|12.7453|15.5973|4.0491|0.2772
what||WP|0.0|4.6932|4.169|7.9958|1.1255|4.6255|11.2527|13.4567|4.1903|-0.3199
happened||VBD|0.37|10.4689|9.4218|12.6151|1.9332|-0.388|24.0516|25.7498|6.2999|-1.1668
this||DT|0.0|13.9266|4.0939|10.3312|1.3774|0.8538|16.3432|25.085|5.0761|-0.7843
little||JJ|0.0|12.8709|3.5454|4.9716|0.9658|4.8942|9.3862|16.3432|3.1247|2.5737
black||JJ|0.0|12.7877|8.1534|8.1534|2.8024|1.3688|20.4913|20.4913|6.9332|-0.917
line||NN|0.0|14.1335|2.9741|8.1534|0.7365|5.1882|12.1677|20.4913|2.403|-0.5016
is||VBZ|0.0|9.2808|6.5197|9.0412|1.6218|-1.0519|21.2469|21.2469|5.6485|-0.7843
as||RB|0.0|8.3932|6.8429|8.2887|2.0492|0.178|16.5238|21.7033|5.2371|-0.917
fast||JJ|0.0|2.2962|5.0951|12.1043|1.2835|-1.2546|24.643|24.643|8.4763|-0.917
as||IN|0.0|-1.1092|7.4448|8.7685|2.5496|1.5396|12.5743|24.643|3.8462|0.2772
man||NN|0.0|-0.3847|2.1085|7.4448|0.4135|5.4149|7.6504|12.8807|1.6991|-0.5016
ever||RB|0.0|-1.451|3.5845|3.5845|1.1695|4.7262|9.5791|9.5791|3.033|1.22
flew||VBD|0.0|-4.0177|18.6923|18.6923|5.6291|0.9768|18.8815|18.8815|5.6585|-1.1558
and|,|CC|0.77|-1.3521|3.5451|18.6923|0.8706|5.8196|7.8563|18.8815|1.5546|-0.8143
the||DT|0.0|-1.4857|0.7607|3.5451|0.2309|6.731|1.9513|7.9939|0.576|1.0733
red||JJ|0.0|1.066|5.2426|5.2542|1.8189|5.4055|9.3059|9.3059|3.0978|-0.5521
line||NN|0.0|1.2479|1.472|5.2426|0.3045|6.1303|5.3502|9.3059|1.3928|-0.8143
is||VBZ|0.0|-2.1824|4.1629|5.7362|1.1753|4.3067|14.1936|14.1936|3.9958|-0.9391
top||JJ|0.0|-0.1389|4.8596|6.6677|1.77|-2.1164|21.8123|21.8123|7.0295|-0.96
of||IN|0.0|1.2828|2.0587|4.8596|0.8816|1.7057|17.2226|21.8123|6.3392|2.9309
the||DT|0.0|0.0973|0.9437|2.5942|0.3912|6.6674|2.903|18.8392|1.0553|1.3829
line||NN|0.0|-0.2169|1.1901|1.4682|0.3074|5.9225|2.457|3.3985|0.6858|-0.8143
military||JJ|0.0|-1.0046|6.0188|6.0188|1.3425|3.9508|16.5604|16.5604|5.3004|0.2422
fighters||NNS|0.0|-4.0305|6.2831|8.7961|1.9834|1.7785|19.9568|19.9568|6.0781|-0.718
and||CC|0.0|-3.8031|1.8382|6.2831|0.5135|5.3384|4.0219|19.9568|1.4598|-0.4466
the||DT|0.0|-4.0419|6.9774|6.9774|1.4847|4.1602|14.4466|14.4466|3.1751|-1.3648
blue||JJ|0.0|-2.4809|7.5226|10.5662|2.7062|3.5524|11.6455|17.2232|4.0528|0.0
line||NN|0.0|-1.1518|1.951|7.5226|0.4654|5.1228|6.0129|11.6455|1.678|-0.8143
is||VBZ|0.0|-3.0469|2.8115|4.2819|0.7169|1.1412|13.0206|15.9842|4.8357|0.0284
commercial||JJ|0.0|-2.9494|3.6495|3.6495|0.9799|0.3889|20.2706|20.2706|6.4215|0.1867
air||NN|0.0|-2.8715|2.0255|3.6495|0.6007|3.0548|14.6075|20.2706|4.6357|-0.074
transport||NN|0.0|-4.1436|6.5229|7.2774|1.1164|-0.9779|21.6522|21.6522|7.6283|-0.6204
<END>|.|<END>|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
