sent.id	word.id	conv	alt.conv	id	spk	seg.id	pid	tid	starttime	endtime	nwords	word	utt.position	punc
DeanKamen_2002.DK.p.1.sent.1	DeanKamen_2002.DK.words1	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.1	p.1	t.1	15	19	12	As	1	None
DeanKamen_2002.DK.p.1.sent.1	DeanKamen_2002.DK.words2	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.1	p.1	t.1	15	19	12	you	2	None
DeanKamen_2002.DK.p.1.sent.1	DeanKamen_2002.DK.words3	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.1	p.1	t.1	15	19	12	pointed	3	None
DeanKamen_2002.DK.p.1.sent.1	DeanKamen_2002.DK.words4	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.1	p.1	t.1	15	19	12	out,	4	,
DeanKamen_2002.DK.p.1.sent.1	DeanKamen_2002.DK.words5	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.1	p.1	t.1	15	19	12	every	5	None
DeanKamen_2002.DK.p.1.sent.1	DeanKamen_2002.DK.words6	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.1	p.1	t.1	15	19	12	time	6	None
DeanKamen_2002.DK.p.1.sent.1	DeanKamen_2002.DK.words7	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.1	p.1	t.1	15	19	12	you	7	None
DeanKamen_2002.DK.p.1.sent.1	DeanKamen_2002.DK.words8	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.1	p.1	t.1	15	19	12	come	8	None
DeanKamen_2002.DK.p.1.sent.1	DeanKamen_2002.DK.words9	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.1	p.1	t.1	15	19	12	here,	9	,
DeanKamen_2002.DK.p.1.sent.1	DeanKamen_2002.DK.words10	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.1	p.1	t.1	15	19	12	you	10	None
DeanKamen_2002.DK.p.1.sent.1	DeanKamen_2002.DK.words11	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.1	p.1	t.1	15	19	12	learn	11	None
DeanKamen_2002.DK.p.1.sent.1	DeanKamen_2002.DK.words12	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.1	p.1	t.1	15	19	12	something.	12	.
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words13	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.2	p.1	t.2	19	21	5	This	1	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words14	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.2	p.1	t.2	19	21	5	morning,	2	,
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words15	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.2	p.1	t.2	19	21	5	the	3	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words16	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.2	p.1	t.2	19	21	5	world's	4	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words17	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.2	p.1	t.2	19	21	5	experts	5	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words18	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.3	p.1	t.3	21	25	11	from	1	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words19	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.3	p.1	t.3	21	25	11	I	2	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words20	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.3	p.1	t.3	21	25	11	guess	3	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words21	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.3	p.1	t.3	21	25	11	three	4	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words22	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.3	p.1	t.3	21	25	11	or	5	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words23	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.3	p.1	t.3	21	25	11	four	6	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words24	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.3	p.1	t.3	21	25	11	different	7	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words25	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.3	p.1	t.3	21	25	11	companies	8	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words26	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.3	p.1	t.3	21	25	11	on	9	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words27	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.3	p.1	t.3	21	25	11	building	10	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words28	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.3	p.1	t.3	21	25	11	seats,	11	,
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words29	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.4	p.1	t.4	25	30	12	I	1	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words30	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.4	p.1	t.4	25	30	12	think	2	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words31	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.4	p.1	t.4	25	30	12	concluded	3	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words32	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.4	p.1	t.4	25	30	12	that	4	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words33	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.4	p.1	t.4	25	30	12	ultimately,	5	,
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words34	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.4	p.1	t.4	25	30	12	the	6	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words35	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.4	p.1	t.4	25	30	12	solution	7	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words36	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.4	p.1	t.4	25	30	12	is,	8	,
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words37	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.4	p.1	t.4	25	30	12	people	9	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words38	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.4	p.1	t.4	25	30	12	shouldn't	10	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words39	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.4	p.1	t.4	25	30	12	sit	11	None
DeanKamen_2002.DK.p.1.sent.2	DeanKamen_2002.DK.words40	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.4	p.1	t.4	25	30	12	down.	12	.
DeanKamen_2002.DK.p.1.sent.3	DeanKamen_2002.DK.words41	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.5	p.1	t.5	30	32	6	I	1	None
DeanKamen_2002.DK.p.1.sent.3	DeanKamen_2002.DK.words42	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.5	p.1	t.5	30	32	6	could	2	None
DeanKamen_2002.DK.p.1.sent.3	DeanKamen_2002.DK.words43	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.5	p.1	t.5	30	32	6	have	3	None
DeanKamen_2002.DK.p.1.sent.3	DeanKamen_2002.DK.words44	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.5	p.1	t.5	30	32	6	told	4	None
DeanKamen_2002.DK.p.1.sent.3	DeanKamen_2002.DK.words45	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.5	p.1	t.5	30	32	6	them	5	None
DeanKamen_2002.DK.p.1.sent.3	DeanKamen_2002.DK.words46	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.5	p.1	t.5	30	32	6	that.	6	.
DeanKamen_2002.DK.p.1.sent.4	DeanKamen_2002.DK.words47	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.7	p.1	t.7	34	40	9	Yesterday,	1	,
DeanKamen_2002.DK.p.1.sent.4	DeanKamen_2002.DK.words48	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.7	p.1	t.7	34	40	9	the	2	None
DeanKamen_2002.DK.p.1.sent.4	DeanKamen_2002.DK.words49	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.7	p.1	t.7	34	40	9	automotive	3	None
DeanKamen_2002.DK.p.1.sent.4	DeanKamen_2002.DK.words50	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.7	p.1	t.7	34	40	9	guys	4	None
DeanKamen_2002.DK.p.1.sent.4	DeanKamen_2002.DK.words51	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.7	p.1	t.7	34	40	9	gave	5	None
DeanKamen_2002.DK.p.1.sent.4	DeanKamen_2002.DK.words52	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.7	p.1	t.7	34	40	9	us	6	None
DeanKamen_2002.DK.p.1.sent.4	DeanKamen_2002.DK.words53	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.7	p.1	t.7	34	40	9	some	7	None
DeanKamen_2002.DK.p.1.sent.4	DeanKamen_2002.DK.words54	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.7	p.1	t.7	34	40	9	new	8	None
DeanKamen_2002.DK.p.1.sent.4	DeanKamen_2002.DK.words55	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.7	p.1	t.7	34	40	9	insights.	9	.
DeanKamen_2002.DK.p.1.sent.5	DeanKamen_2002.DK.words56	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.8	p.1	t.8	40	46	15	They	1	None
DeanKamen_2002.DK.p.1.sent.5	DeanKamen_2002.DK.words57	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.8	p.1	t.8	40	46	15	pointed	2	None
DeanKamen_2002.DK.p.1.sent.5	DeanKamen_2002.DK.words58	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.8	p.1	t.8	40	46	15	out	3	None
DeanKamen_2002.DK.p.1.sent.5	DeanKamen_2002.DK.words59	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.8	p.1	t.8	40	46	15	that,	4	,
DeanKamen_2002.DK.p.1.sent.5	DeanKamen_2002.DK.words60	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.8	p.1	t.8	40	46	15	I	5	None
DeanKamen_2002.DK.p.1.sent.5	DeanKamen_2002.DK.words61	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.8	p.1	t.8	40	46	15	believe	6	None
DeanKamen_2002.DK.p.1.sent.5	DeanKamen_2002.DK.words62	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.8	p.1	t.8	40	46	15	it	7	None
DeanKamen_2002.DK.p.1.sent.5	DeanKamen_2002.DK.words63	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.8	p.1	t.8	40	46	15	was	8	None
DeanKamen_2002.DK.p.1.sent.5	DeanKamen_2002.DK.words64	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.8	p.1	t.8	40	46	15	between	9	None
DeanKamen_2002.DK.p.1.sent.5	DeanKamen_2002.DK.words65	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.8	p.1	t.8	40	46	15	30	10	None
DeanKamen_2002.DK.p.1.sent.5	DeanKamen_2002.DK.words66	DeanKamen_2002	0009	9	DK	DeanKamen_2002.DK.p.1.seg.8	p.1	t.8	40	46	15	and	11	None
