sent.id	word.id	conv	alt.conv	id	spk	seg.id	pid	tid	starttime	endtime	nwords	word	utt.position	punc
CraigVenter_2005G.CV.p.1.sent.1	CraigVenter_2005G.CV.words1	CraigVenter_2005G	0006	6	CV	CraigVenter_2005G.CV.p.1.seg.1	p.1	t.1	15	17	9	At	1	None
CraigVenter_2005G.CV.p.1.sent.1	CraigVenter_2005G.CV.words2	CraigVenter_2005G	0006	6	CV	CraigVenter_2005G.CV.p.1.seg.1	p.1	t.1	15	17	9	the	2	None
CraigVenter_2005G.CV.p.1.sent.1	CraigVenter_2005G.CV.words3	CraigVenter_2005G	0006	6	CV	CraigVenter_2005G.CV.p.1.seg.1	p.1	t.1	15	17	9	break,	3	,
CraigVenter_2005G.CV.p.1.sent.1	CraigVenter_2005G.CV.words4	CraigVenter_2005G	0006	6	CV	CraigVenter_2005G.CV.p.1.seg.1	p.1	t.1	15	17	9	I	4	None
CraigVenter_2005G.CV.p.1.sent.1	CraigVenter_2005G.CV.words5	CraigVenter_2005G	0006	6	CV	CraigVenter_2005G.CV.p.1.seg.1	p.1	t.1	15	17	9	was	5	None
CraigVenter_2005G.CV.p.1.sent.1	CraigVenter_2005G.CV.words6	CraigVenter_2005G	0006	6	CV	CraigVenter_2005G.CV.p.1.seg.1	p.1	t.1	15	17	9	asked	6	None
CraigVenter_2005G.CV.p.1.sent.1	CraigVenter_2005G.CV.words7	CraigVenter_2005G	0006	6	CV	CraigVenter_2005G.CV.p.1.seg.1	p.1	t.1	15	17	9	by	7	None
CraigVenter_2005G.CV.p.1.sent.1	CraigVenter_2005G.CV.words8	CraigVenter_2005G	0006	6	CV	CraigVenter_2005G.CV.p.1.seg.1	p.1	t.1	15	17	9	several	8	None
CraigVenter_2005G.CV.p.1.sent.1	CraigVenter_2005G.CV.words9	CraigVenter_2005G	0006	6	CV	CraigVenter_2005G.CV.p.1.seg.1	p.1	t.1	15	17	9	people	9	None
CraigVenter_2005G.CV.p.1.sent.1	CraigVenter_2005G.CV.words10	CraigVenter_2005G	0006	6	CV	CraigVenter_2005G.CV.p.1.seg.2	p.1	t.2	17	20	7	about	1	None
CraigVenter_2005G.CV.p.1.sent.1	CraigVenter_2005G.CV.words11	CraigVenter_2005G	0006	6	CV	CraigVenter_2005G.CV.p.1.seg.2	p.1	t.2	17	20	7	my	2	None
CraigVenter_2005G.CV.p.1.sent.1	CraigVenter_2005G.CV.words12	CraigVenter_2005G	0006	6	CV	CraigVenter_2005G.CV.p.1.seg.2	p.1	t.2	17	20	7	comments	3	None
CraigVenter_2005G.CV.p.1.sent.1	CraigVenter_2005G.CV.words13	CraigVenter_2005G	0006	6	CV	CraigVenter_2005G.CV.p.1.seg.2	p.1	t.2	17	20	7	about	4	None
CraigVenter_2005G.CV.p.1.sent.1	CraigVenter_2005G.CV.words14	CraigVenter_2005G	0006	6	CV	CraigVenter_2005G.CV.p.1.seg.2	p.1	t.2	17	20	7	the	5	None
CraigVenter_2005G.CV.p.1.sent.1	CraigVenter_2005G.CV.words15	CraigVenter_2005G	0006	6	CV	CraigVenter_2005G.CV.p.1.seg.2	p.1	t.2	17	20	7	aging	6	None
CraigVenter_2005G.CV.p.1.sent.1	CraigVenter_2005G.CV.words16	CraigVenter_2005G	0006	6	CV	CraigVenter_2005G.CV.p.1.seg.2	p.1	t.2	17	20	7	debate.	7	.
CraigVenter_2005G.CV.p.1.sent.2	CraigVenter_2005G.CV.words17	CraigVenter_2005G	0006	6	CV	CraigVenter_2005G.CV.p.1.seg.3	p.1	t.3	20	22	9	And	1	None
CraigVenter_2005G.CV.p.1.sent.2	CraigVenter_2005G.CV.words18	CraigVenter_2005G	0006	6	CV	CraigVenter_2005G.CV.p.1.seg.3	p.1	t.3	20	22	9	this	2	None
CraigVenter_2005G.CV.p.1.sent.2	CraigVenter_2005G.CV.words19	CraigVenter_2005G	0006	6	CV	CraigVenter_2005G.CV.p.1.seg.3	p.1	t.3	20	22	9	will	3	None
CraigVenter_2005G.CV.p.1.sent.2	CraigVenter_2005G.CV.words20	CraigVenter_2005G	0006	6	CV	CraigVenter_2005G.CV.p.1.seg.3	p.1	t.3	20	22	9	be	4	None
CraigVenter_2005G.CV.p.1.sent.2	CraigVenter_2005G.CV.words21	CraigVenter_2005G	0006	6	CV	CraigVenter_2005G.CV.p.1.seg.3	p.1	t.3	20	22	9	my	5	None
