sent.id	word.id	conv	alt.conv	id	spk	seg.id	pid	tid	starttime	endtime	nwords	word	utt.position	punc
MichaelShermer_2006.MS.p.1.sent.1	MichaelShermer_2006.MS.words1	MichaelShermer_2006	0022	22	MS	MichaelShermer_2006.MS.p.1.seg.1	p.1	t.1	15	17	8	I'm	1	None
MichaelShermer_2006.MS.p.1.sent.1	MichaelShermer_2006.MS.words2	MichaelShermer_2006	0022	22	MS	MichaelShermer_2006.MS.p.1.seg.1	p.1	t.1	15	17	8	Michael	2	None
MichaelShermer_2006.MS.p.1.sent.1	MichaelShermer_2006.MS.words3	MichaelShermer_2006	0022	22	MS	MichaelShermer_2006.MS.p.1.seg.1	p.1	t.1	15	17	8	Shermer,	3	,
MichaelShermer_2006.MS.p.1.sent.1	MichaelShermer_2006.MS.words4	MichaelShermer_2006	0022	22	MS	MichaelShermer_2006.MS.p.1.seg.1	p.1	t.1	15	17	8	director	4	None
MichaelShermer_2006.MS.p.1.sent.1	MichaelShermer_2006.MS.words5	MichaelShermer_2006	0022	22	MS	MichaelShermer_2006.MS.p.1.seg.1	p.1	t.1	15	17	8	of	5	None
MichaelShermer_2006.MS.p.1.sent.1	MichaelShermer_2006.MS.words6	MichaelShermer_2006	0022	22	MS	MichaelShermer_2006.MS.p.1.seg.1	p.1	t.1	15	17	8	the	6	None
MichaelShermer_2006.MS.p.1.sent.1	MichaelShermer_2006.MS.words7	MichaelShermer_2006	0022	22	MS	MichaelShermer_2006.MS.p.1.seg.1	p.1	t.1	15	17	8	Skeptics	7	None
MichaelShermer_2006.MS.p.1.sent.1	MichaelShermer_2006.MS.words8	MichaelShermer_2006	0022	22	MS	MichaelShermer_2006.MS.p.1.seg.1	p.1	t.1	15	17	8	Society,	8	,
MichaelShermer_2006.MS.p.1.sent.1	MichaelShermer_2006.MS.words9	MichaelShermer_2006	0022	22	MS	MichaelShermer_2006.MS.p.1.seg.2	p.1	t.2	17	19	4	publisher	1	None
MichaelShermer_2006.MS.p.1.sent.1	MichaelShermer_2006.MS.words10	MichaelShermer_2006	0022	22	MS	MichaelShermer_2006.MS.p.1.seg.2	p.1	t.2	17	19	4	of	2	None
