sent.id	word.id	conv	alt.conv	id	spk	seg.id	pid	tid	starttime	endtime	nwords	word	utt.position	punc
EvaVertes_2005.EV.p.1.sent.1	EvaVertes_2005.EV.words1	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.1	p.1	t.1	17	21	12	Thank	1	None
EvaVertes_2005.EV.p.1.sent.1	EvaVertes_2005.EV.words2	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.1	p.1	t.1	17	21	12	you.	2	.
EvaVertes_2005.EV.p.1.sent.2	EvaVertes_2005.EV.words3	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.1	p.1	t.1	17	21	12	It's	3	None
EvaVertes_2005.EV.p.1.sent.2	EvaVertes_2005.EV.words4	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.1	p.1	t.1	17	21	12	really	4	None
EvaVertes_2005.EV.p.1.sent.2	EvaVertes_2005.EV.words5	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.1	p.1	t.1	17	21	12	an	5	None
EvaVertes_2005.EV.p.1.sent.2	EvaVertes_2005.EV.words6	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.1	p.1	t.1	17	21	12	honor	6	None
EvaVertes_2005.EV.p.1.sent.2	EvaVertes_2005.EV.words7	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.1	p.1	t.1	17	21	12	and	7	None
EvaVertes_2005.EV.p.1.sent.2	EvaVertes_2005.EV.words8	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.1	p.1	t.1	17	21	12	a	8	None
EvaVertes_2005.EV.p.1.sent.2	EvaVertes_2005.EV.words9	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.1	p.1	t.1	17	21	12	privilege	9	None
EvaVertes_2005.EV.p.1.sent.2	EvaVertes_2005.EV.words10	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.1	p.1	t.1	17	21	12	to	10	None
EvaVertes_2005.EV.p.1.sent.2	EvaVertes_2005.EV.words11	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.1	p.1	t.1	17	21	12	be	11	None
EvaVertes_2005.EV.p.1.sent.2	EvaVertes_2005.EV.words12	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.1	p.1	t.1	17	21	12	here	12	None
EvaVertes_2005.EV.p.1.sent.2	EvaVertes_2005.EV.words13	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.2	p.1	t.2	21	23	7	spending	1	None
EvaVertes_2005.EV.p.1.sent.2	EvaVertes_2005.EV.words14	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.2	p.1	t.2	21	23	7	my	2	None
EvaVertes_2005.EV.p.1.sent.2	EvaVertes_2005.EV.words15	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.2	p.1	t.2	21	23	7	last	3	None
EvaVertes_2005.EV.p.1.sent.2	EvaVertes_2005.EV.words16	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.2	p.1	t.2	21	23	7	day	4	None
EvaVertes_2005.EV.p.1.sent.2	EvaVertes_2005.EV.words17	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.2	p.1	t.2	21	23	7	as	5	None
EvaVertes_2005.EV.p.1.sent.2	EvaVertes_2005.EV.words18	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.2	p.1	t.2	21	23	7	a	6	None
EvaVertes_2005.EV.p.1.sent.2	EvaVertes_2005.EV.words19	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.2	p.1	t.2	21	23	7	teenager.	7	.
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words20	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.3	p.1	t.3	23	27	11	Today	1	None
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words21	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.3	p.1	t.3	23	27	11	I	2	None
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words22	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.3	p.1	t.3	23	27	11	want	3	None
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words23	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.3	p.1	t.3	23	27	11	to	4	None
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words24	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.3	p.1	t.3	23	27	11	talk	5	None
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words25	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.3	p.1	t.3	23	27	11	to	6	None
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words26	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.3	p.1	t.3	23	27	11	you	7	None
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words27	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.3	p.1	t.3	23	27	11	about	8	None
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words28	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.3	p.1	t.3	23	27	11	the	9	None
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words29	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.3	p.1	t.3	23	27	11	future,	10	,
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words30	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.3	p.1	t.3	23	27	11	but	11	None
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words31	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.4	p.1	t.4	27	30	11	first	1	None
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words32	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.4	p.1	t.4	27	30	11	I'm	2	None
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words33	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.4	p.1	t.4	27	30	11	going	3	None
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words34	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.4	p.1	t.4	27	30	11	to	4	None
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words35	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.4	p.1	t.4	27	30	11	tell	5	None
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words36	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.4	p.1	t.4	27	30	11	you	6	None
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words37	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.4	p.1	t.4	27	30	11	a	7	None
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words38	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.4	p.1	t.4	27	30	11	bit	8	None
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words39	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.4	p.1	t.4	27	30	11	about	9	None
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words40	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.4	p.1	t.4	27	30	11	the	10	None
EvaVertes_2005.EV.p.1.sent.3	EvaVertes_2005.EV.words41	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.4	p.1	t.4	27	30	11	past.	11	.
EvaVertes_2005.EV.p.1.sent.4	EvaVertes_2005.EV.words42	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.5	p.1	t.5	30	34	8	My	1	None
EvaVertes_2005.EV.p.1.sent.4	EvaVertes_2005.EV.words43	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.5	p.1	t.5	30	34	8	story	2	None
EvaVertes_2005.EV.p.1.sent.4	EvaVertes_2005.EV.words44	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.5	p.1	t.5	30	34	8	starts	3	None
EvaVertes_2005.EV.p.1.sent.4	EvaVertes_2005.EV.words45	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.5	p.1	t.5	30	34	8	way	4	None
EvaVertes_2005.EV.p.1.sent.4	EvaVertes_2005.EV.words46	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.5	p.1	t.5	30	34	8	before	5	None
EvaVertes_2005.EV.p.1.sent.4	EvaVertes_2005.EV.words47	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.5	p.1	t.5	30	34	8	I	6	None
EvaVertes_2005.EV.p.1.sent.4	EvaVertes_2005.EV.words48	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.5	p.1	t.5	30	34	8	was	7	None
EvaVertes_2005.EV.p.1.sent.4	EvaVertes_2005.EV.words49	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.5	p.1	t.5	30	34	8	born.	8	.
EvaVertes_2005.EV.p.1.sent.5	EvaVertes_2005.EV.words50	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.6	p.1	t.6	34	38	11	My	1	None
EvaVertes_2005.EV.p.1.sent.5	EvaVertes_2005.EV.words51	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.6	p.1	t.6	34	38	11	grandmother	2	None
EvaVertes_2005.EV.p.1.sent.5	EvaVertes_2005.EV.words52	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.6	p.1	t.6	34	38	11	was	3	None
EvaVertes_2005.EV.p.1.sent.5	EvaVertes_2005.EV.words53	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.6	p.1	t.6	34	38	11	on	4	None
EvaVertes_2005.EV.p.1.sent.5	EvaVertes_2005.EV.words54	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.6	p.1	t.6	34	38	11	a	5	None
EvaVertes_2005.EV.p.1.sent.5	EvaVertes_2005.EV.words55	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.6	p.1	t.6	34	38	11	train	6	None
EvaVertes_2005.EV.p.1.sent.5	EvaVertes_2005.EV.words56	EvaVertes_2005	0012	12	EV	EvaVertes_2005.EV.p.1.seg.6	p.1	t.6	34	38	11	to	7	None
