sent.id	word.id	conv	alt.conv	id	spk	seg.id	pid	tid	starttime	endtime	nwords	word	utt.position	punc
KevinKelly_2005.KK.p.1.sent.1	KevinKelly_2005.KK.words1	KevinKelly_2005	0019	19	KK	KevinKelly_2005.KK.p.1.seg.1	p.1	t.1	15	19	11	I	1	None
KevinKelly_2005.KK.p.1.sent.1	KevinKelly_2005.KK.words2	KevinKelly_2005	0019	19	KK	KevinKelly_2005.KK.p.1.seg.1	p.1	t.1	15	19	11	don't	2	None
KevinKelly_2005.KK.p.1.sent.1	KevinKelly_2005.KK.words3	KevinKelly_2005	0019	19	KK	KevinKelly_2005.KK.p.1.seg.1	p.1	t.1	15	19	11	know	3	None
KevinKelly_2005.KK.p.1.sent.1	KevinKelly_2005.KK.words4	KevinKelly_2005	0019	19	KK	KevinKelly_2005.KK.p.1.seg.1	p.1	t.1	15	19	11	about	4	None
KevinKelly_2005.KK.p.1.sent.1	KevinKelly_2005.KK.words5	KevinKelly_2005	0019	19	KK	KevinKelly_2005.KK.p.1.seg.1	p.1	t.1	15	19	11	you,	5	,
KevinKelly_2005.KK.p.1.sent.1	KevinKelly_2005.KK.words6	KevinKelly_2005	0019	19	KK	KevinKelly_2005.KK.p.1.seg.1	p.1	t.1	15	19	11	but	6	None
KevinKelly_2005.KK.p.1.sent.1	KevinKelly_2005.KK.words7	KevinKelly_2005	0019	19	KK	KevinKelly_2005.KK.p.1.seg.1	p.1	t.1	15	19	11	I	7	None
KevinKelly_2005.KK.p.1.sent.1	KevinKelly_2005.KK.words8	KevinKelly_2005	0019	19	KK	KevinKelly_2005.KK.p.1.seg.1	p.1	t.1	15	19	11	haven't	8	None
KevinKelly_2005.KK.p.1.sent.1	KevinKelly_2005.KK.words9	KevinKelly_2005	0019	19	KK	KevinKelly_2005.KK.p.1.seg.1	p.1	t.1	15	19	11	quite	9	None
KevinKelly_2005.KK.p.1.sent.1	KevinKelly_2005.KK.words10	KevinKelly_2005	0019	19	KK	KevinKelly_2005.KK.p.1.seg.1	p.1	t.1	15	19	11	figured	10	None
