sent.id	word.id	conv	alt.conv	id	spk	seg.id	pid	tid	starttime	endtime	nwords	word	utt.position	punc
JaneGoodall_2002.JG.p.1.sent.1	JaneGoodall_2002.JG.words1	JaneGoodall_2002	0011	11	JG	JaneGoodall_2002.JG.p.1.seg.1	p.1	t.1	16	20	9	Good	1	None
JaneGoodall_2002.JG.p.1.sent.1	JaneGoodall_2002.JG.words2	JaneGoodall_2002	0011	11	JG	JaneGoodall_2002.JG.p.1.seg.1	p.1	t.1	16	20	9	morning	2	None
JaneGoodall_2002.JG.p.1.sent.1	JaneGoodall_2002.JG.words3	JaneGoodall_2002	0011	11	JG	JaneGoodall_2002.JG.p.1.seg.1	p.1	t.1	16	20	9	everyone.	3	.
JaneGoodall_2002.JG.p.1.sent.2	JaneGoodall_2002.JG.words4	JaneGoodall_2002	0011	11	JG	JaneGoodall_2002.JG.p.1.seg.1	p.1	t.1	16	20	9	First	4	None
JaneGoodall_2002.JG.p.1.sent.2	JaneGoodall_2002.JG.words5	JaneGoodall_2002	0011	11	JG	JaneGoodall_2002.JG.p.1.seg.1	p.1	t.1	16	20	9	of	5	None
JaneGoodall_2002.JG.p.1.sent.2	JaneGoodall_2002.JG.words6	JaneGoodall_2002	0011	11	JG	JaneGoodall_2002.JG.p.1.seg.1	p.1	t.1	16	20	9	all,	6	,
JaneGoodall_2002.JG.p.1.sent.2	JaneGoodall_2002.JG.words7	JaneGoodall_2002	0011	11	JG	JaneGoodall_2002.JG.p.1.seg.1	p.1	t.1	16	20	9	it's	7	None
JaneGoodall_2002.JG.p.1.sent.2	JaneGoodall_2002.JG.words8	JaneGoodall_2002	0011	11	JG	JaneGoodall_2002.JG.p.1.seg.1	p.1	t.1	16	20	9	been	8	None
JaneGoodall_2002.JG.p.1.sent.2	JaneGoodall_2002.JG.words9	JaneGoodall_2002	0011	11	JG	JaneGoodall_2002.JG.p.1.seg.1	p.1	t.1	16	20	9	fantastic	9	None
JaneGoodall_2002.JG.p.1.sent.2	JaneGoodall_2002.JG.words10	JaneGoodall_2002	0011	11	JG	JaneGoodall_2002.JG.p.1.seg.2	p.1	t.2	20	23	7	being	1	None
JaneGoodall_2002.JG.p.1.sent.2	JaneGoodall_2002.JG.words11	JaneGoodall_2002	0011	11	JG	JaneGoodall_2002.JG.p.1.seg.2	p.1	t.2	20	23	7	here	2	None
JaneGoodall_2002.JG.p.1.sent.2	JaneGoodall_2002.JG.words12	JaneGoodall_2002	0011	11	JG	JaneGoodall_2002.JG.p.1.seg.2	p.1	t.2	20	23	7	over	3	None
