sent.id	word.id	conv	alt.conv	id	spk	seg.id	pid	tid	starttime	endtime	nwords	word	utt.position	punc
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words1	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.1	p.1	t.1	15	20	11	I'd	1	None
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words2	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.1	p.1	t.1	15	20	11	like	2	None
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words3	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.1	p.1	t.1	15	20	11	to	3	None
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words4	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.1	p.1	t.1	15	20	11	talk	4	None
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words5	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.1	p.1	t.1	15	20	11	today	5	None
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words6	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.1	p.1	t.1	15	20	11	about	6	None
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words7	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.1	p.1	t.1	15	20	11	the	7	None
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words8	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.1	p.1	t.1	15	20	11	two	8	None
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words9	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.1	p.1	t.1	15	20	11	biggest	9	None
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words10	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.1	p.1	t.1	15	20	11	social	10	None
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words11	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.1	p.1	t.1	15	20	11	trends	11	None
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words12	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.2	p.1	t.2	20	22	4	in	1	None
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words13	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.2	p.1	t.2	20	22	4	the	2	None
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words14	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.2	p.1	t.2	20	22	4	coming	3	None
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words15	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.2	p.1	t.2	20	22	4	century,	4	,
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words16	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.3	p.1	t.3	22	25	7	and	1	None
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words17	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.3	p.1	t.3	22	25	7	perhaps	2	None
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words18	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.3	p.1	t.3	22	25	7	in	3	None
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words19	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.3	p.1	t.3	22	25	7	the	4	None
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words20	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.3	p.1	t.3	22	25	7	next	5	None
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words21	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.3	p.1	t.3	22	25	7	10,000	6	None
HelenFisher_2006.HF.p.1.sent.1	HelenFisher_2006.HF.words22	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.3	p.1	t.3	22	25	7	years.	7	.
HelenFisher_2006.HF.p.1.sent.2	HelenFisher_2006.HF.words23	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.4	p.1	t.4	25	29	11	But	1	None
HelenFisher_2006.HF.p.1.sent.2	HelenFisher_2006.HF.words24	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.4	p.1	t.4	25	29	11	I	2	None
HelenFisher_2006.HF.p.1.sent.2	HelenFisher_2006.HF.words25	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.4	p.1	t.4	25	29	11	want	3	None
HelenFisher_2006.HF.p.1.sent.2	HelenFisher_2006.HF.words26	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.4	p.1	t.4	25	29	11	to	4	None
HelenFisher_2006.HF.p.1.sent.2	HelenFisher_2006.HF.words27	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.4	p.1	t.4	25	29	11	start	5	None
HelenFisher_2006.HF.p.1.sent.2	HelenFisher_2006.HF.words28	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.4	p.1	t.4	25	29	11	with	6	None
HelenFisher_2006.HF.p.1.sent.2	HelenFisher_2006.HF.words29	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.4	p.1	t.4	25	29	11	my	7	None
HelenFisher_2006.HF.p.1.sent.2	HelenFisher_2006.HF.words30	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.4	p.1	t.4	25	29	11	work	8	None
HelenFisher_2006.HF.p.1.sent.2	HelenFisher_2006.HF.words31	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.4	p.1	t.4	25	29	11	on	9	None
HelenFisher_2006.HF.p.1.sent.2	HelenFisher_2006.HF.words32	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.4	p.1	t.4	25	29	11	romantic	10	None
HelenFisher_2006.HF.p.1.sent.2	HelenFisher_2006.HF.words33	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.4	p.1	t.4	25	29	11	love,	11	,
HelenFisher_2006.HF.p.1.sent.2	HelenFisher_2006.HF.words34	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.5	p.1	t.5	29	31	6	because	1	None
HelenFisher_2006.HF.p.1.sent.2	HelenFisher_2006.HF.words35	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.5	p.1	t.5	29	31	6	that's	2	None
HelenFisher_2006.HF.p.1.sent.2	HelenFisher_2006.HF.words36	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.5	p.1	t.5	29	31	6	my	3	None
HelenFisher_2006.HF.p.1.sent.2	HelenFisher_2006.HF.words37	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.5	p.1	t.5	29	31	6	most	4	None
HelenFisher_2006.HF.p.1.sent.2	HelenFisher_2006.HF.words38	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.5	p.1	t.5	29	31	6	recent	5	None
HelenFisher_2006.HF.p.1.sent.2	HelenFisher_2006.HF.words39	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.5	p.1	t.5	29	31	6	work.	6	.
HelenFisher_2006.HF.p.1.sent.3	HelenFisher_2006.HF.words40	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.6	p.1	t.6	31	36	15	What	1	None
HelenFisher_2006.HF.p.1.sent.3	HelenFisher_2006.HF.words41	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.6	p.1	t.6	31	36	15	I	2	None
HelenFisher_2006.HF.p.1.sent.3	HelenFisher_2006.HF.words42	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.6	p.1	t.6	31	36	15	and	3	None
HelenFisher_2006.HF.p.1.sent.3	HelenFisher_2006.HF.words43	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.6	p.1	t.6	31	36	15	my	4	None
HelenFisher_2006.HF.p.1.sent.3	HelenFisher_2006.HF.words44	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.6	p.1	t.6	31	36	15	colleagues	5	None
HelenFisher_2006.HF.p.1.sent.3	HelenFisher_2006.HF.words45	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.6	p.1	t.6	31	36	15	did	6	None
HelenFisher_2006.HF.p.1.sent.3	HelenFisher_2006.HF.words46	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.6	p.1	t.6	31	36	15	was	7	None
HelenFisher_2006.HF.p.1.sent.3	HelenFisher_2006.HF.words47	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.6	p.1	t.6	31	36	15	put	8	None
HelenFisher_2006.HF.p.1.sent.3	HelenFisher_2006.HF.words48	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.6	p.1	t.6	31	36	15	32	9	None
HelenFisher_2006.HF.p.1.sent.3	HelenFisher_2006.HF.words49	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.6	p.1	t.6	31	36	15	people,	10	,
HelenFisher_2006.HF.p.1.sent.3	HelenFisher_2006.HF.words50	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.6	p.1	t.6	31	36	15	who	11	None
HelenFisher_2006.HF.p.1.sent.3	HelenFisher_2006.HF.words51	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.6	p.1	t.6	31	36	15	were	12	None
HelenFisher_2006.HF.p.1.sent.3	HelenFisher_2006.HF.words52	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.6	p.1	t.6	31	36	15	madly	13	None
HelenFisher_2006.HF.p.1.sent.3	HelenFisher_2006.HF.words53	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.6	p.1	t.6	31	36	15	in	14	None
HelenFisher_2006.HF.p.1.sent.3	HelenFisher_2006.HF.words54	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.6	p.1	t.6	31	36	15	love,	15	,
HelenFisher_2006.HF.p.1.sent.3	HelenFisher_2006.HF.words55	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.7	p.1	t.7	36	38	6	into	1	None
HelenFisher_2006.HF.p.1.sent.3	HelenFisher_2006.HF.words56	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.7	p.1	t.7	36	38	6	a	2	None
HelenFisher_2006.HF.p.1.sent.3	HelenFisher_2006.HF.words57	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.7	p.1	t.7	36	38	6	functional	3	None
HelenFisher_2006.HF.p.1.sent.3	HelenFisher_2006.HF.words58	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.7	p.1	t.7	36	38	6	MRI	4	None
HelenFisher_2006.HF.p.1.sent.3	HelenFisher_2006.HF.words59	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.7	p.1	t.7	36	38	6	brain	5	None
HelenFisher_2006.HF.p.1.sent.3	HelenFisher_2006.HF.words60	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.7	p.1	t.7	36	38	6	scanner.	6	.
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words61	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.8	p.1	t.8	38	41	11	17	1	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words62	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.8	p.1	t.8	38	41	11	who	2	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words63	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.8	p.1	t.8	38	41	11	were	3	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words64	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.8	p.1	t.8	38	41	11	madly	4	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words65	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.8	p.1	t.8	38	41	11	in	5	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words66	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.8	p.1	t.8	38	41	11	love	6	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words67	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.8	p.1	t.8	38	41	11	and	7	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words68	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.8	p.1	t.8	38	41	11	their	8	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words69	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.8	p.1	t.8	38	41	11	love	9	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words70	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.8	p.1	t.8	38	41	11	was	10	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words71	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.8	p.1	t.8	38	41	11	accepted;	11	;
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words72	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.9	p.1	t.9	41	45	13	and	1	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words73	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.9	p.1	t.9	41	45	13	15	2	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words74	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.9	p.1	t.9	41	45	13	who	3	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words75	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.9	p.1	t.9	41	45	13	were	4	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words76	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.9	p.1	t.9	41	45	13	madly	5	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words77	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.9	p.1	t.9	41	45	13	in	6	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words78	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.9	p.1	t.9	41	45	13	love	7	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words79	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.9	p.1	t.9	41	45	13	and	8	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words80	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.9	p.1	t.9	41	45	13	they	9	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words81	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.9	p.1	t.9	41	45	13	had	10	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words82	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.9	p.1	t.9	41	45	13	just	11	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words83	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.9	p.1	t.9	41	45	13	been	12	None
HelenFisher_2006.HF.p.1.sent.4	HelenFisher_2006.HF.words84	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.9	p.1	t.9	41	45	13	dumped.	13	.
HelenFisher_2006.HF.p.1.sent.5	HelenFisher_2006.HF.words85	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.10	p.1	t.10	45	47	10	And	1	None
HelenFisher_2006.HF.p.1.sent.5	HelenFisher_2006.HF.words86	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.10	p.1	t.10	45	47	10	so	2	None
HelenFisher_2006.HF.p.1.sent.5	HelenFisher_2006.HF.words87	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.10	p.1	t.10	45	47	10	I	3	None
HelenFisher_2006.HF.p.1.sent.5	HelenFisher_2006.HF.words88	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.10	p.1	t.10	45	47	10	want	4	None
HelenFisher_2006.HF.p.1.sent.5	HelenFisher_2006.HF.words89	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.10	p.1	t.10	45	47	10	to	5	None
HelenFisher_2006.HF.p.1.sent.5	HelenFisher_2006.HF.words90	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.10	p.1	t.10	45	47	10	tell	6	None
HelenFisher_2006.HF.p.1.sent.5	HelenFisher_2006.HF.words91	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.10	p.1	t.10	45	47	10	you	7	None
HelenFisher_2006.HF.p.1.sent.5	HelenFisher_2006.HF.words92	HelenFisher_2006	0016	16	HF	HelenFisher_2006.HF.p.1.seg.10	p.1	t.10	45	47	10	about	8	None
