niteid wstart wend conv participant nxt_agent mean.normI0 sd.normI0 max.normI0 min.normI0 median.normI0 q1.normI0 q2.5.normI0 q5.normI0 q25.normI0 q75.normI0 q95.normI0 q97.5.normI0 q99.normI0 slope.normI0 intercept.normI0 mean.normI0.slope sd.normI0.slope max.normI0.slope min.normI0.slope median.normI0.slope q1.normI0.slope q2.5.normI0.slope q5.normI0.slope q25.normI0.slope q75.normI0.slope q95.normI0.slope q97.5.normI0.slope q99.normI0.slope slope.normI0.slope intercept.normI0.slope
DeanOrnish_2006.DO.words1 15.95 16.82 DeanOrnish_2006 DO DO -4.2205088537072 8.02811128095286 6.75131041588527 -18.9927582066127 -7.44571934894935 -18.1126023443031 -17.6885948003938 -15.8745867215079 -10.0643895330765 5.48135595706344 6.45757939991903 6.49599144086087 6.67479222729479 -17.3076921340252 279.406236552102 -4.2205088537072 8.02811128095286 6.75131041588527 -18.9927582066127 -7.44571934894935 -18.1126023443031 -17.6885948003938 -15.8745867215079 -10.0643895330765 5.48135595706344 6.45757939991903 6.49599144086087 6.67479222729479 -17.3076921340252 279.406236552102
DeanOrnish_2006.DO.words2 16.82 17.01 DeanOrnish_2006 DO DO 4.60718258784145 4.1263749561768 7.74131046246868 -8.14237606183411 6.08091840230493 -7.02310525367467 -5.34419904143551 -2.54602202103691 4.12254618403125 6.96290392191327 7.67690312377662 7.70910679312265 7.72842899473026 50.0243679217519 -843.091102611441 4.60718258784145 4.1263749561768 7.74131046246868 -8.14237606183411 6.08091840230493 -7.02310525367467 -5.34419904143551 -2.54602202103691 4.12254618403125 6.96290392191327 7.67690312377662 7.70910679312265 7.72842899473026 50.0243679217519 -843.091102611441
DeanOrnish_2006.DO.words3 17.01 17.09 DeanOrnish_2006 DO DO 4.11430692240735 2.17809008013178 5.81656305241758 0.296799159873203 5.31574582300252 0.326334141909684 0.370636614964405 0.444474070055607 2.90633110436922 5.60131045188445 5.76234702353815 5.78945503797786 5.80571984664169 72.5657778296708 -1232.89398408566 4.11430692240735 2.17809008013178 5.81656305241758 0.296799159873203 5.31574582300252 0.326334141909684 0.370636614964405 0.444474070055607 2.90633110436922 5.60131045188445 5.76234702353815 5.78945503797786 5.80571984664169 72.5657778296708 -1232.89398408566
DeanOrnish_2006.DO.words4 17.09 17.58 DeanOrnish_2006 DO DO 1.12459738357099 5.64197791537128 7.09455185382409 -17.7915107925082 3.04527414915718 -17.3742174781397 -16.1375262319482 -11.7282450821535 -1.21162778549403 4.5296586607153 6.32605980658367 6.8241299179892 6.94649824921223 -13.1994325032098 229.918093962568 1.12459738357099 5.64197791537128 7.09455185382409 -17.7915107925082 3.04527414915718 -17.3742174781397 -16.1375262319482 -11.7282450821535 -1.21162778549403 4.5296586607153 6.32605980658367 6.8241299179892 6.94649824921223 -13.1994325032098 229.918093962568
DeanOrnish_2006.DO.words5 17.58 18.04 DeanOrnish_2006 DO DO -1.76301975097228 6.29067504791371 4.94896776137128 -17.9277191938281 -0.905347573563631 -17.8157092476127 -16.2463912266208 -11.2491684023505 -6.91009308816191 4.0339637344663 4.66586508977203 4.80322195805441 4.91000146290562 11.7868592952717 -211.69115087123 -1.76301975097228 6.29067504791371 4.94896776137128 -17.9277191938281 -0.905347573563631 -17.8157092476127 -16.2463912266208 -11.2491684023505 -6.91009308816191 4.0339637344663 4.66586508977203 4.80322195805441 4.91000146290562 11.7868592952717 -211.69115087123
DeanOrnish_2006.DO.words6 18.04 18.47 DeanOrnish_2006 DO DO 0.0808046498021222 5.78830690070202 6.69468630331066 -12.0207855828772 2.14968526200983 -11.7194545013331 -11.2187489336029 -10.1895644033164 -5.03386740945406 5.30265653723694 6.55668283380444 6.58849656484672 6.6439717381217 -14.1578001710163 258.528586610053 0.0808046498021222 5.78830690070202 6.69468630331066 -12.0207855828772 2.14968526200983 -11.7194545013331 -11.2187489336029 -10.1895644033164 -5.03386740945406 5.30265653723694 6.55668283380444 6.58849656484672 6.6439717381217 -14.1578001710163 258.528586610053
DeanOrnish_2006.DO.words7.3 18.47 18.86 DeanOrnish_2006 DO DO -0.345830204485767 4.66480231585296 3.95922158711247 -9.9606027299088 2.88899322501744 -9.83795633754684 -9.54370038056375 -8.8069637059483 -3.2744168130864 3.48414006958331 3.78778354072924 3.86069738312531 3.92018120707373 -33.212470246592 619.494476253691 -0.345830204485767 4.66480231585296 3.95922158711247 -9.9606027299088 2.88899322501744 -9.83795633754684 -9.54370038056375 -8.8069637059483 -3.2744168130864 3.48414006958331 3.78778354072924 3.86069738312531 3.92018120707373 -33.212470246592 619.494476253691
DeanOrnish_2006.DO.words8 18.86 19.11 DeanOrnish_2006 DO DO 0.65275257894491 3.69235416828949 3.83810325164879 -8.24087453056212 1.97795100444754 -8.06464684320825 -7.80030531217744 -7.35973609379275 1.51758545082736 2.43776046766344 3.55275369126033 3.69542847145456 3.7810333395711 64.255293371055 -1214.63227459578 0.65275257894491 3.69235416828949 3.83810325164879 -8.24087453056212 1.97795100444754 -8.06464684320825 -7.80030531217744 -7.35973609379275 1.51758545082736 2.43776046766344 3.55275369126033 3.69542847145456 3.7810333395711 64.255293371055 -1214.63227459578
DeanOrnish_2006.DO.words9 19.11 19.41 DeanOrnish_2006 DO DO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
DeanOrnish_2006.DO.words10 19.41 19.63 DeanOrnish_2006 DO DO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
