niteid wstart wend conv participant nxt_agent mean.normI0 sd.normI0 max.normI0 min.normI0 median.normI0 q1.normI0 q2.5.normI0 q5.normI0 q25.normI0 q75.normI0 q95.normI0 q97.5.normI0 q99.normI0 slope.normI0 intercept.normI0 mean.normI0.slope sd.normI0.slope max.normI0.slope min.normI0.slope median.normI0.slope q1.normI0.slope q2.5.normI0.slope q5.normI0.slope q25.normI0.slope q75.normI0.slope q95.normI0.slope q97.5.normI0.slope q99.normI0.slope slope.normI0.slope intercept.normI0.slope
EvaVertes_2005.EV.words3 18.09 18.55 EvaVertes_2005 EV EV 7.33087703974014 3.43567496895151 11.5027685900485 1.17278319101965 8.18165959066192 1.17395675077846 1.17860537998198 1.27377515394146 4.28755753297898 10.6648381090623 11.2809143623215 11.3439670483697 11.4675549825602 -0.025038044419852 7.78984798051961 -1.28605196218786 3.43939989430467 2.95607526900273 -7.67546779590956 -0.540299341028858 -7.66627363720557 -7.66236643743605 -7.08439081315733 -4.5271403598542 2.10014792438433 2.68379082639559 2.78229734256227 2.92640658368934 1.2502940558098 -24.2051198184224
EvaVertes_2005.EV.words4 18.55 18.93 EvaVertes_2005 EV EV 10.3382475719561 2.12313589348111 12.6673582376388 3.62277074921938 10.897794760123 4.0514567896868 4.79094656599223 6.49804416891962 9.65557302818011 11.8543754005806 12.4207982896617 12.6114732761524 12.6344207854261 14.0152520659029 -252.331800652159 2.24520766513309 2.23245772381255 4.54947223145279 -4.66515953699719 2.98935029006865 -4.2409094342697 -3.49698372022435 -1.8199677542701 1.45636149676212 3.8607333616034 4.45201019777292 4.47880081083331 4.51978366762172 15.2905841661326 -284.326768451101
EvaVertes_2005.EV.words5 18.93 19.02 EvaVertes_2005 EV EV 8.59655032306538 3.00632706418261 11.6326566581094 2.29178013122625 10.0325617070835 2.476597586896 2.75382377040062 3.215867409575 6.72748026141794 10.6400201405247 11.4360787005975 11.5343676793535 11.593341066607 -11.7717866389812 231.959377573596 0.800269803024286 3.00272698082662 3.88443213025089 -5.49341054446502 2.20301165399298 -5.30970207323025 -5.0341393663781 -4.57486818829118 -1.05031718470677 2.8123183948258 3.68230925056409 3.78337069040749 3.84400755431353 -10.4964545387518 199.964409774657
EvaVertes_2005.EV.words6 19.02 19.39 EvaVertes_2005 EV EV 9.46188901459826 2.49577691284075 12.8574393802365 4.00155939958809 10.1234299969173 4.1077308972601 4.30083176259111 4.70497937025222 7.93444612089434 11.3444935950943 12.5237497981358 12.7561763331716 12.8252569040197 4.02247845469333 -67.8511533291757 1.97912327664808 2.52612368244674 5.3236185098079 -3.48334333467648 2.5113326606825 -3.44342461611349 -3.33672816107789 -2.81405504104329 0.541096612230156 3.9955034638294 4.92043256978165 5.15877368847065 5.26068019859422 5.297810554923 -99.8461211281181
EvaVertes_2005.EV.words7 19.39 19.51 EvaVertes_2005 EV EV 8.5630939515395 3.68120261595585 12.9467721572038 0.780640257438407 9.99163190477303 1.0706316137922 1.5056186483229 2.23059703920739 7.06404678848003 10.6371830764601 12.3345920592222 12.640682108213 12.8243361376075 -71.7478103982067 1404.0533543554 1.37325281462822 3.65049973936283 5.76043307640295 -6.33915975726347 2.82747251267186 -6.05049918223165 -5.61750831968393 -4.89585688210438 -0.0890227592713195 3.44345076609276 5.13494516520158 5.44768912080227 5.63533549416268 -70.4724782979771 1372.05838655646
EvaVertes_2005.EV.words8 19.51 19.54 EvaVertes_2005 EV EV -2.67538890855442 0.550303804968943 -2.08697575372544 -3.61390185782558 -2.59022327721449 -3.57783177598628 -3.52372665322733 -3.43355144862908 -2.86302107681578 -2.31034752580137 -2.13485908137082 -2.11091741754813 -2.09655241925452 16.5164600129657 -325.161664351567 -9.76931261977338 0.55496015607418 -9.16980962059457 -10.7189154133944 -9.68414698843344 -10.6824756700767 -10.6278160551003 -10.5367166968062 -9.9550964806431 -9.40611954441196 -9.21954125563159 -9.19467543811308 -9.17975594760198 17.7917921131952 -357.156632150506
EvaVertes_2005.EV.words9 19.54 20.09 EvaVertes_2005 EV EV 5.81729518395648 4.46160916200725 12.7082345258015 -4.28553543162151 6.22382736730215 -4.15884374817383 -1.87120259438737 -1.65653809064136 2.29409374512797 10.0832195275251 11.5112977896814 11.6012820208308 12.309366026127 3.10854721678521 -55.7770827053588 -0.907576381042168 4.48918840815572 5.98766890769325 -11.3535828393575 -0.291309565784609 -11.2202372493 -8.40693747333189 -8.25190833347035 -4.57985686753442 3.32568776158411 4.8500505368801 4.9454071614299 5.61541603445833 4.38387931701488 -87.7720505043011
EvaVertes_2005.EV.words10 20.09 20.22 EvaVertes_2005 EV EV 2.09503805387217 5.13089375465404 9.23831970399293 -5.70287459254136 2.36517271906938 -5.66407987963865 -5.60588781028457 -5.51309675838941 -1.49960313720455 6.71887856596718 9.05139367759238 9.15382173891778 9.20452051796287 101.287192995222 -2039.26026094483 -4.19672024937625 5.16990968247931 2.9909207781438 -12.0463855027556 -3.94961554848567 -12.0092173003575 -11.9534649967604 -11.8654795440835 -7.85050727698536 0.445603336635136 2.8099093353965 2.91048908933026 2.95874810261838 102.562525095452 -2071.25522874377
EvaVertes_2005.EV.words11 20.22 20.4 EvaVertes_2005 EV EV 4.40737270881949 7.27383591306666 10.9837475579439 -9.94773961318342 8.54735040587127 -9.67645189647027 -9.26952032140055 -8.29597606380451 -2.14309622680095 10.5640452289504 10.8728989666 10.9210079647539 10.9586517206679 75.2691854009096 -1524.35887138283 -1.68476839613211 7.31071612408499 4.93596583039161 -16.1138130138005 2.41824315308693 -15.8447432659573 -15.4411386441925 -14.4620494644216 -8.23523733175255 4.49170660509431 4.82511723904769 4.87877115937653 4.91308796198557 76.5445175011393 -1556.35383918177
EvaVertes_2005.EV.words12 20.4 20.74 EvaVertes_2005 EV EV 7.75369879168596 4.54280404096629 12.833012281295 -2.87148826555687 9.91864752185206 -2.70944929882701 -2.41275319246882 -1.8876239434378 6.12853975130627 10.5009183665055 11.8507003049919 12.3822457537448 12.5977073814057 23.1216344272604 -467.645287101729 1.98056185136508 4.60077792277128 6.99224098160605 -8.84533769744369 4.26345556394762 -8.67938031904356 -8.37680659517996 -7.83227011853675 0.304403218142068 4.75044830389095 5.99773017651816 6.54905251436154 6.76477290505735 24.3969665274901 -499.640254900671
