niteid wstart wend conv participant nxt_agent mean.normI0 sd.normI0 max.normI0 min.normI0 median.normI0 q1.normI0 q2.5.normI0 q5.normI0 q25.normI0 q75.normI0 q95.normI0 q97.5.normI0 q99.normI0 slope.normI0 intercept.normI0 mean.normI0.slope sd.normI0.slope max.normI0.slope min.normI0.slope median.normI0.slope q1.normI0.slope q2.5.normI0.slope q5.normI0.slope q25.normI0.slope q75.normI0.slope q95.normI0.slope q97.5.normI0.slope q99.normI0.slope slope.normI0.slope intercept.normI0.slope
JanineBenyus_2005.JB.words1 15.41 15.53 JanineBenyus_2005 JB JB 13.9708191721767 3.92121042091251 18.8848781923837 8.51085213730557 14.1672813583222 8.62397117951529 8.79364974282988 9.07644734835419 10.2427053643428 17.6222306196103 18.6836564520076 18.7842673221956 18.8446338443084 -82.8868020801579 1297.89118554071 10.5859532438769 3.89449997451909 15.4365739059364 5.14856596360073 10.799619052571 5.26265270957881 5.43378282854593 5.71899969349112 6.86697886052194 14.2357518516967 15.2305136467186 15.3335437763275 15.3953618540929 -81.4218060975144 1271.81346463961
JanineBenyus_2005.JB.words2 15.53 15.94 JanineBenyus_2005 JB JB 6.97621414721458 5.52372675510746 18.7498147609834 0.807783083062773 4.98045360297656 0.988275578558758 1.22333410893118 1.29472910799848 2.78404003499559 8.84132694187729 18.3660401317501 18.6977981046955 18.7384518195576 -47.0347949090264 748.791882814477 4.00387675127521 5.38186425983887 15.5552444740721 -1.94162403735259 2.0126583466775 -1.76586253805743 -1.53467482275841 -1.46543027650968 -0.0406329340693539 5.7585996345852 15.0553648256907 15.4221926693273 15.509835461088 -45.5697989263827 722.714161913375
JanineBenyus_2005.JB.words3 15.94 16.15 JanineBenyus_2005 JB JB 8.44775986073347 6.8172292903425 18.9367614862191 1.06955162339871 6.22660682055336 1.13508020162813 1.23337306897226 1.3971945145458 2.30812853131874 14.8667291812493 18.6072183811291 18.7719899336741 18.8708528652011 -72.2014408739515 1168.97993814308 5.91769892781118 6.74871392422323 16.2411156862677 -1.37879210241831 3.72450177427235 -1.31476884116189 -1.21873394927724 -1.05867579613618 -0.167095854730279 12.2517253619939 16.0169447692872 16.1290302277775 16.1962815028716 -70.7364448913079 1142.90221724198
JanineBenyus_2005.JB.words4 16.15 16.58 JanineBenyus_2005 JB JB 10.7478830908258 7.06908820021082 18.5928196825457 -0.289333212581433 14.8698027906292 0.000811567383659589 0.269691599175979 0.38638695202645 2.47334904203175 16.7122033774377 18.3592122300821 18.5141650952268 18.589549837547 43.6206640366833 -702.811002078529 8.63497160376091 7.21519052586491 16.6223826681796 -2.63015429747048 12.8676780246633 -2.33409577225435 -2.02536204362298 -1.90391037528523 0.213169937838696 14.6106201686134 16.381280058325 16.542636722446 16.6019975321742 45.085660019327 -728.888722979631
JanineBenyus_2005.JB.words5 17.46 17.56 JanineBenyus_2005 JB JB 6.4648697019639 7.9553967613919 15.8375870281932 -7.71278952725963 6.80518716551921 -7.24604904224619 -6.54593831472602 -5.37908710219242 -0.373463854739434 14.2942494741939 15.7696231204583 15.8036050743258 15.8239942466463 185.648177675496 -3244.07291793836 6.03795162559287 7.98338845739028 15.4321734800078 -8.20422118818744 6.43203040961217 -7.73619043148286 -7.034144296426 -5.86406740466455 -0.832638723388854 13.8995881901013 15.3577582138172 15.3949658469125 15.4172904267697 187.11317365814 -3270.15063883947
JanineBenyus_2005.JB.words6 17.56 17.71 JanineBenyus_2005 JB JB 9.41147740935381 7.07724749414422 14.5963383122769 -4.89213738742029 13.732160297442 -4.6342573306142 -4.24743724540505 -3.60273710338981 3.92752538444854 14.0995559605587 14.5504896473457 14.5734139798113 14.5871685792907 124.19713561131 -2180.66827830461 9.16734782256035 7.13067795665722 14.3522087254835 -5.21153282286334 13.5632965592981 -4.9558032188758 -4.5722088128945 -3.93288480292566 3.62963447719108 13.9091876942293 14.3171123246451 14.3346605250643 14.3451894453158 125.662131593954 -2206.74599920571
JanineBenyus_2005.JB.words7 17.71 18.18 JanineBenyus_2005 JB JB 2.01730151699166 12.0416842919463 13.1247021759887 -22.591154392358 7.90055349810916 -22.475417391975 -22.375773038518 -21.6683160267697 -7.2871759185393 12.2955246112915 12.7265598692969 12.8882184780643 12.9981165772192 -71.9602021043123 1293.40254495951 2.2301431541421 11.8787602440439 13.2353973042575 -22.06112096447 8.03812928661002 -21.9318361113301 -21.8304176342978 -21.1506477025885 -6.90498612192729 12.3640667830655 12.8818768935509 12.9973007667193 13.1155856318665 -70.4952061216686 1267.32482405841
JanineBenyus_2005.JB.words8 18.18 18.62 JanineBenyus_2005 JB JB 2.59587480013248 12.141119023937 15.5007046931192 -22.2506141125533 6.76074555396141 -21.4816202014496 -20.8618702995684 -19.8126286920817 -7.09536028680236 12.4390178607225 15.2968961729168 15.4057683199997 15.4703894108956 19.554098537754 -357.216580857486 3.47535681103639 12.1812700093037 16.4897893099429 -21.6883238923869 7.75363234374182 -20.9129861454684 -20.273505838977 -19.2175440664323 -6.15738427107816 13.2967665854153 16.1812426380741 16.3255392115111 16.4584148060046 21.0190945203976 -383.294301758587
JanineBenyus_2005.JB.words9 18.62 18.69 JanineBenyus_2005 JB JB 5.52542903740387 7.35317105103575 11.7805697165029 -8.76732584680536 8.06208046767329 -8.3481394216984 -7.71935978403796 -6.67139372127055 2.30105799567441 10.5598810367712 11.7645600414074 11.7725648789551 11.7773677814838 -302.11604162632 5641.22301489601 6.7758641595093 7.32887208969717 13.0202525745155 -7.47388166832874 9.26950653340753 -7.0555554243492 -6.42806605837989 -5.38225044843104 3.57299764596543 11.7780593665983 12.9999419937829 13.0100972841492 13.016190458369 -300.651045643676 5615.14529399491
JanineBenyus_2005.JB.words10 18.69 19.3 JanineBenyus_2005 JB JB 0.523763593603637 8.70382593938559 14.8697791376429 -13.5691209557884 -2.1625430510375 -13.4727490503392 -13.0391256188966 -11.9867361765916 -6.58994263281581 8.8462025476243 13.9801662770224 14.5890003290391 14.7699202432048 -1.14437468783275 22.2447825824453 2.25267446783857 8.70180913157616 16.3675163338827 -11.888595269971 -0.433632176802567 -11.7837290758886 -11.6938017661722 -10.6422187436742 -4.61039867177087 10.7041405909728 15.5096226523359 16.0765228743907 16.2761517280779 0.320621294810953 -3.83293831865597
